السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,4,الربع الرابع,20244,الرياض,الرياض,الملقا,قطعة أرض-سكنى,123,693198799.3,107089.79,6938.271838,10000,6720
2024,4,الربع الرابع,20244,الرياض,الرياض,المنصورية,قطعة أرض-سكنى,1,3600000,3200,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,النرجس,قطعة أرض-سكنى,334,3551294434,2913612.959,5534.34175,7350,4200
2024,4,الربع الرابع,20244,الرياض,الرياض,الخالدية,قطعة أرض-سكنى,26,23461723,9593.21,2192.486648,2962.96,1853.91
2024,4,الربع الرابع,20244,الرياض,الرياض,المروة,قطعة أرض-سكنى,15,14924484.37,80267.7,1821.090535,2410.88,1200
2024,4,الربع الرابع,20244,الرياض,الرياض,الفيحاء,قطعة أرض-سكنى,5,6276839.01,2646.62,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,14,14441000,8000,1789.327549,2225,818.18
2024,4,الربع الرابع,20244,الرياض,الرياض,المربع,قطعة أرض-سكنى,8,21997499.11,3201.93,6318.182474,10520.83,3750
2024,4,الربع الرابع,20244,الرياض,الرياض,العريجاء,قطعة أرض-سكنى,10,28127620.82,6199.44,2557.580402,3600,1940.22
2024,4,الربع الرابع,20244,الرياض,الرياض,جرير,قطعة أرض-سكنى,22,32138828.48,11817.04,3355.433788,4032.26,3098.6
2024,4,الربع الرابع,20244,الرياض,الرياض,المصفاة,قطعة أرض-سكنى,131,137405285.9,150667.19,1023.033708,1772.15,695.43
2024,4,الربع الرابع,20244,الرياض,الرياض,المصيف,قطعة أرض-سكنى,6,11772229.22,2678.5,4677.850454,5883.33,2494.27
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك عبدالعزيز,قطعة أرض-سكنى,6,10440435.04,2414.9,3651.538227,4010.17,3346.79
2024,4,الربع الرابع,20244,الرياض,الرياض,المشاعل,قطعة أرض-سكنى,13,79676976,45673.18,1672.911298,2300,1051.85
2024,4,الربع الرابع,20244,الرياض,الرياض,الدار البيضاء,قطعة أرض-سكنى,59,51407881.24,36883.314,1437.990144,1675,1031.19
2024,4,الربع الرابع,20244,الرياض,الرياض,الدفاع,قطعة أرض-سكنى,5,7690000,6000,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الديرة,قطعة أرض-سكنى,7,6762683.34,2728.78,1147.38243,2050,825.94
2024,4,الربع الرابع,20244,الرياض,الرياض,شبرا,قطعة أرض-سكنى,36,52673080.34,16778.39,2884.515137,5090.280446,1400
2024,4,الربع الرابع,20244,الرياض,الرياض,العريجاء الغربي,قطعة أرض-سكنى,127,106396067.1,51380.05,1947.027367,2737.5,1400
2024,4,الربع الرابع,20244,الرياض,الرياض,العلا,قطعة أرض-سكنى,283,180840300,267069.83,640.1905275,706.6666667,558.1321178
2024,4,الربع الرابع,20244,الرياض,الرياض,النهضة,قطعة أرض-سكنى,53,52082314.93,23115.855,2650.799709,3700,1136.36
2024,4,الربع الرابع,20244,الرياض,الرياض,الوشام,قطعة أرض-سكنى,5,3651247.08,2220.35,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك فهد,قطعة أرض-سكنى,2,2941750,625,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,ظهرة لبن,قطعة أرض-سكنى,74,82900701.46,39065.19,2210.462016,2758.89,1118.6
2024,4,الربع الرابع,20244,الرياض,الرياض,النسيم الشرقي,قطعة أرض-سكنى,45,50133986.26,21355.62,2405.743979,3250,1213.88
2024,4,الربع الرابع,20244,الرياض,الرياض,النور,قطعة أرض-سكنى,4,20260000,8073.44,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,مطار الملك خالد الدولي,قطعة أرض-سكنى,232,166887949.1,57633.38,2898.379616,3314.76,2558.71
2024,4,الربع الرابع,20244,الرياض,الرياض,مغرزات,قطعة أرض-سكنى,4,16472000,2011,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الربوة,قطعة أرض-سكنى,14,35410150,11188.3,3691.417106,4255.32,3136
2024,4,الربع الرابع,20244,الرياض,الرياض,الريان,قطعة أرض-سكنى,15,55860955.2,10120.25,5826.503782,6369.57,2917.98
2024,4,الربع الرابع,20244,الرياض,الرياض,السحاب,قطعة أرض-سكنى,700,346700165.9,220453.46,1587.581334,1950,1200
2024,4,الربع الرابع,20244,الرياض,الرياض,النخيل,قطعة أرض-سكنى,11,107283084.1,11216.06,9374.514979,11139.06,3647.36
2024,4,الربع الرابع,20244,الرياض,الرياض,اليمامة,قطعة أرض-سكنى,54,40510005.54,16675.08,2286.24504,3577.35,1149.72
2024,4,الربع الرابع,20244,الرياض,الرياض,المعيزيلة,قطعة أرض-تجارى,1,3832031,1321.39,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,حطين,قطعة أرض-سكنى,22,245053173.6,34516.19,6807.730624,7200,6700
2024,4,الربع الرابع,20244,الرياض,الرياض,ديراب,قطعة أرض-سكنى,123,93636801.45,64263.74,1466.191888,1856,1062.34
2024,4,الربع الرابع,20244,الرياض,الرياض,طويق,قطعة أرض-سكنى,256,228452838.3,118349.55,1983.279526,3901.47598,1087.76
2024,4,الربع الرابع,20244,الرياض,الرياض,الوزارات,قطعة أرض-سكنى,16,13410000,1789.77,6432.984438,9375,3979.94
2024,4,الربع الرابع,20244,الرياض,الرياض,منفوحة الجديدة,قطعة أرض-سكنى,60,39873689,9953.28,3937.178078,5954.85,1677.85
2024,4,الربع الرابع,20244,الرياض,الرياض,غبيرا,قطعة أرض-سكنى,44,31859584.4,9959.95,2825.468036,3520,2352.94
2024,4,الربع الرابع,20244,الرياض,الرياض,هيت,قطعة أرض-سكنى,1,9400000,23500,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك عبدالله,قطعة أرض-تجارى,4,36662617,5616.39,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الضباط,قطعة أرض-سكنى,2,1077750,825.5,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الفوطة,قطعة أرض-سكنى,3,1962000,707.81,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المحمدية,قطعة أرض-سكنى,1,1821618.57,750,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,عريض,قطعة أرض-سكنى,1074,476149941,515251.666,916.6997902,1066.666667,731.71
2024,4,الربع الرابع,20244,الرياض,الرياض,جبرة,قطعة أرض-سكنى,1,1600000,212.27,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,نمار,قطعة أرض-سكنى,8,6571752,2039.08,3975.767487,4165.96934,3527.751646
2024,4,الربع الرابع,20244,الرياض,الرياض,المونسية,قطعة أرض-تجارى,20,407652717,83143.62,5347.339446,7203.39,4170.21
2024,4,الربع الرابع,20244,الرياض,الرياض,الندوة,قطعة أرض-تجارى,3,11214000,3640,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,صياح,قطعة أرض-سكنى,1,300000,176,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,ظهرة البديعة,قطعة أرض-سكنى,42,48763644.83,22375.74,2319.141582,3076.92,2000
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك فيصل,قطعة أرض-سكنى,9,23245748.51,4673.41,4569.230769,4700,4400
2024,4,الربع الرابع,20244,الرياض,الرياض,القدس,قطعة أرض-سكنى,1,3850000,600,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,القيروان,قطعة أرض-سكنى,11,45902242,5801.54,8101.494785,9750,6935.096154
2024,4,الربع الرابع,20244,الرياض,الرياض,النزهة,قطعة أرض-تجارى,4,60211329.94,5775,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,النظيم,قطعة أرض-تجارى,338,2787043561,4826333.83,1405.579398,1709.52,1200
2024,4,الربع الرابع,20244,الرياض,الرياض,الوسام,قطعة أرض-تجارى,62,36829309.29,19579.04,1870.84636,2500,1850
2024,4,الربع الرابع,20244,الرياض,الرياض,ثليم,قطعة أرض-تجارى,1,1400000,306,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المرقب,قطعة أرض-سكنى,22,6624813,2435.72,2955.282327,6100.04,1575.11
2024,4,الربع الرابع,20244,الرياض,الرياض,المشرق,قطعة أرض-سكنى,174,137159500,183041.46,773.9648725,892.8571429,653.5947712
2024,4,الربع الرابع,20244,الرياض,الرياض,الناصرية,قطعة أرض-سكنى,4,4100000,638.39,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,النزهة,قطعة أرض-سكنى,2,9061000,2570,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,عتيقة,قطعة أرض-سكنى,25,11553396.5,4683.56,1814.153595,3384.62,649.28
2024,4,الربع الرابع,20244,الرياض,الرياض,المعذر,قطعة أرض-سكنى,26,278264000,32931.1,8463.740184,11000,4687.5
2024,4,الربع الرابع,20244,الرياض,الرياض,الملز,قطعة أرض-سكنى,15,20167501,9223.3,2528.072364,3080,1836.73
2024,4,الربع الرابع,20244,الرياض,الرياض,طيبة,قطعة أرض-تجارى,23,95188270.5,70631.23,1382.226548,1557.819359,1145.83
2024,4,الربع الرابع,20244,الرياض,الرياض,عريض,قطعة أرض-تجارى,37,37535215.4,36789.9,1138.95161,1444.44,888.89
2024,4,الربع الرابع,20244,الرياض,الرياض,غرناطة,قطعة أرض-سكنى,3,264808118,85804,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,قرطبة,قطعة أرض-سكنى,24,39023115.47,10206.925,4483.524874,6000,2469
2024,4,الربع الرابع,20244,الرياض,الرياض,اليرموك,قطعة أرض-سكنى,17,20301584.92,7354.14,3083.354877,4141.41,1825
2024,4,الربع الرابع,20244,الرياض,الرياض,بدر,قطعة أرض-سكنى,628,474550144.6,251409.62,1886.854137,3750,947.37
2024,4,الربع الرابع,20244,الرياض,الرياض,عكاظ,قطعة أرض-سكنى,114,221577225.2,164344.27,1334.802207,1500,1300
2024,4,الربع الرابع,20244,الرياض,الرياض,النسيم الغربي,قطعة أرض-سكنى,60,65051450.71,30027.5,2294.392821,2730.3,1920
2024,4,الربع الرابع,20244,الرياض,الرياض,الوادي,قطعة أرض-سكنى,7,19520000,2579.51,7133.54401,7544.1087,6854.55
2024,4,الربع الرابع,20244,الرياض,الرياض,الورود,قطعة أرض-سكنى,7,17673400,2548.46,8538.509672,8862.162384,7902.698778
2024,4,الربع الرابع,20244,الرياض,الرياض,الياسمين,قطعة أرض-سكنى,31,103832463.4,18657.235,4482.436877,7820.51,1559.86
2024,4,الربع الرابع,20244,الرياض,الرياض,سلطانة,قطعة أرض-سكنى,10,10109494,5823.65,1899.086178,2045.45,1760
2024,4,الربع الرابع,20244,الرياض,الرياض,ضاحية نمار,قطعة أرض-سكنى,583,574732046,514122.872,1079.465257,1367.74,871.46
2024,4,الربع الرابع,20244,الرياض,الرياض,عرقة,قطعة أرض-سكنى,24,71242450.34,16674.25,3852.388732,6748.57679,2455.477143
2024,4,الربع الرابع,20244,الرياض,الرياض,لبن,قطعة أرض-سكنى,63,65058777.02,24908.45,2743.169359,3840,1768.89
2024,4,الربع الرابع,20244,الرياض,الرياض,وادي لبن,قطعة أرض-سكنى,2,2115000,825,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,أحد,قطعة أرض-سكنى,17,12449700,8733,1338.516215,1371.43,1282.05
2024,4,الربع الرابع,20244,الرياض,الرياض,الجرادية,قطعة أرض-سكنى,13,2675750,2258.23,1155.189517,1500,850
2024,4,الربع الرابع,20244,الرياض,الرياض,الرمال,قطعة أرض-سكنى,578,578950788.2,224168.285,2608.901599,3300,2224.64
2024,4,الربع الرابع,20244,الرياض,الرياض,السويدي الغربي,قطعة أرض-سكنى,26,59822142.9,24790.98,2603.05282,3300,1900
2024,4,الربع الرابع,20244,الرياض,الرياض,الشفا,قطعة أرض-سكنى,64,58430046.9,34043.3,1701.599312,2000,1481.48
2024,4,الربع الرابع,20244,الرياض,الرياض,الشميسي,قطعة أرض-سكنى,19,4596375,2468.65,1671.617048,2017.09,1206.64
2024,4,الربع الرابع,20244,الرياض,الرياض,العمل,قطعة أرض-سكنى,3,2661122,860.73,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الفرسان,قطعة أرض-سكنى,48,25555000,42551.67,595.4301031,654.76,533.3333333
2024,4,الربع الرابع,20244,الرياض,الرياض,المرجان,قطعة أرض-سكنى,204,267272616.9,110229.33,2473.955389,2700,2199.94
2024,4,الربع الرابع,20244,الرياض,الرياض,المصانع,قطعة أرض-سكنى,10,20594666,11855.922,1939.752062,3000,1600
2024,4,الربع الرابع,20244,الرياض,الرياض,المعيزيلة,قطعة أرض-سكنى,54,57078494,16376.19,3356.623915,6047.128589,2300
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك عبدالله,قطعة أرض-سكنى,34,119241547.3,18696.82,6836.005032,7575.76,5900
2024,4,الربع الرابع,20244,الرياض,الرياض,المونسية,قطعة أرض-سكنى,45,128306138.2,47919.237,2431.468441,6558.452205,1979.01
2024,4,الربع الرابع,20244,الرياض,الرياض,الندوة,قطعة أرض-سكنى,206,144218383.1,60264.27,2211.773178,2300,2200
2024,4,الربع الرابع,20244,الرياض,الرياض,النظيم,قطعة أرض-سكنى,2977,1941701731,1359519.12,1392.985582,1580,1079.99
2024,4,الربع الرابع,20244,الرياض,الرياض,النفل,قطعة أرض-سكنى,9,19670700,7955,2472.7467,8300,306.25
2024,4,الربع الرابع,20244,الرياض,الرياض,الوسام,قطعة أرض-سكنى,987,564052300.8,315353.79,1788.266127,2000,1050
2024,4,الربع الرابع,20244,الرياض,الرياض,ثليم,قطعة أرض-سكنى,10,5209754.25,1280.81,4345.548337,7774.94,788.75
2024,4,الربع الرابع,20244,الرياض,الرياض,سكيرينة,قطعة أرض-سكنى,5,3725000,1078,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,طيبة,قطعة أرض-سكنى,453,308833225.8,268264.454,1199.945064,1200.013714,1186.667662
2024,4,الربع الرابع,20244,الرياض,الرياض,منفوحة,قطعة أرض-سكنى,107,60782029.94,17617.24,3425.074766,5422.46,1702.13
