السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,3,الربع الثالث,20243,الرياض,الرياض,الغدير,قطعة أرض-سكنى,3,42650000,4325,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,أم سليم,قطعة أرض-سكنى,1,260000,50,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الأندلس,قطعة أرض-سكنى,17,36907512.28,11006.24,3513.571986,4400,2743.22
2024,3,الربع الثالث,20243,الرياض,الرياض,الوادي,قطعة أرض-سكنى,3,8848000,1572,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العريجاء الغربي,قطعة أرض-سكنى,100,462802826.1,1844827.37,2269.841274,3700,1629.65
2024,3,الربع الثالث,20243,الرياض,الرياض,العوالي,قطعة أرض-سكنى,106,146370359.7,134642.41,1571.613199,3777.78,850
2024,3,الربع الثالث,20243,الرياض,الرياض,الشرفية,قطعة أرض-سكنى,12,45764125,10289.1,4628.016847,8542.84,4115.23
2024,3,الربع الثالث,20243,الرياض,الرياض,الجزيرة,قطعة أرض-سكنى,11,19267556.04,4851.2,4350.643804,6263.42,2519.74
2024,3,الربع الثالث,20243,الرياض,الرياض,المعيزيلة,قطعة أرض-سكنى,34,33096972.06,11849.16,2949.116647,3050,2800
2024,3,الربع الثالث,20243,الرياض,الرياض,المنصورة (خنشليلة),قطعة أرض-سكنى,26,40900142,15249.9,2661.955335,3000,2083.33
2024,3,الربع الثالث,20243,الرياض,الرياض,النظيم,قطعة أرض-سكنى,3913,1798654988,1598392.965,1114.161306,1380,998.49
2024,3,الربع الثالث,20243,الرياض,الرياض,اليمامة,قطعة أرض-سكنى,43,27565450,13247.43,2230.920506,3376.31,1351.35
2024,3,الربع الثالث,20243,الرياض,الرياض,بدون اسم_1,قطعة أرض-سكنى,3,900000,1951.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,بنبان,قطعة أرض-سكنى,1,245000000,411336.11,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,سكيرينة,قطعة أرض-سكنى,5,1260000,520.8,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الحمراء,قطعة أرض-سكنى,12,43973022.98,9111.6,5180.634535,5800,2976.19
2024,3,الربع الثالث,20243,الرياض,الرياض,الفيحاء,قطعة أرض-سكنى,5,4480410.82,2493.75,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المحمدية,قطعة أرض-سكنى,3,13400000,2026.9,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الصناعية,قطعة أرض-سكنى,13,29884825.58,9378.08,3539.797336,5089.06,1666.67
2024,3,الربع الثالث,20243,الرياض,الرياض,العريجاء الأوسط,قطعة أرض-سكنى,18,16579110.35,4600,4947.517719,5375,4650
2024,3,الربع الثالث,20243,الرياض,الرياض,الوسيطا,قطعة أرض-سكنى,1,704000,154.08,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,عرقة,قطعة أرض-سكنى,13,123593310.3,26334.188,4941.312039,6000,3215.61
2024,3,الربع الثالث,20243,الرياض,الرياض,غبيرا,قطعة أرض-سكنى,45,26746807,9762.96,2541.984189,3571.43,1666.67
2024,3,الربع الثالث,20243,الرياض,الرياض,لبن,قطعة أرض-سكنى,32,38595255.08,15884.125,2668.254117,3500,1777.78
2024,3,الربع الثالث,20243,الرياض,الرياض,المونسية,قطعة أرض-سكنى,35,79569244.57,20211.35,4178.747735,4891.3,3226.77
2024,3,الربع الثالث,20243,الرياض,الرياض,النسيم الغربي,قطعة أرض-سكنى,82,76106948.48,40668.5,2100.667343,2571.43,1540
2024,3,الربع الثالث,20243,الرياض,الرياض,النفل,قطعة أرض-سكنى,4,6191128.41,1464.49,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك سلمان,قطعة أرض-سكنى,7,22660950,6867.44,5287.475122,6200,4200
2024,3,الربع الثالث,20243,الرياض,الرياض,نمار,قطعة أرض-سكنى,6,5282503,1911.8,2910.38958,4512.02696,1599.955161
2024,3,الربع الثالث,20243,الرياض,الرياض,هيت,قطعة أرض-سكنى,2,34720000,573500,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,وادي لبن,قطعة أرض-سكنى,2,2115000,817.97,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك فيصل,قطعة أرض-سكنى,6,10780000,3113,3859.340659,4500,1825
2024,3,الربع الثالث,20243,الرياض,الرياض,المناخ,قطعة أرض-سكنى,22,51602540.4,42803.94,1147.32833,1300,1066.67
2024,3,الربع الثالث,20243,الرياض,الرياض,المرسلات,قطعة أرض-سكنى,3,8135515.49,1731.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المصانع,قطعة أرض-سكنى,1,2400000,750,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الفاروق,قطعة أرض-تجارى,2,5650000,1715.4,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الفيصلية,قطعة أرض-تجارى,1,452500,300,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,القيروان,قطعة أرض-تجارى,2,70580000,4300.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المدينة الصناعية الجديدة,قطعة أرض-تجارى,5,45531359.9,96261.4,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,حطين,قطعة أرض-سكنى,75,1217352420,169874.05,7002.013046,7200,6850
2024,3,الربع الثالث,20243,الرياض,الرياض,ديراب,قطعة أرض-سكنى,44,37516574,19423.05,1740.335228,2777.78,1170
2024,3,الربع الثالث,20243,الرياض,الرياض,صياح,قطعة أرض-سكنى,1,175000,151.76,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الوسام,قطعة أرض-سكنى,291,132750999.6,90340.43,1318.271954,2000,799.99
2024,3,الربع الثالث,20243,الرياض,الرياض,النخبة,قطعة أرض-سكنى,128,62219000,138443.65,487.2902139,545.6349206,435.73
2024,3,الربع الثالث,20243,الرياض,الرياض,المنصورية,قطعة أرض-سكنى,3,28030000,16650,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,طويق,قطعة أرض-سكنى,116,115980283.4,63345.42,1907.859905,2219.05,1596.24
2024,3,الربع الثالث,20243,الرياض,الرياض,الورود,قطعة أرض-سكنى,4,11680000,1839.25,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,ثليم,قطعة أرض-سكنى,13,7332000,1741.89,3403.845749,7441.58,1219.51
2024,3,الربع الثالث,20243,الرياض,الرياض,سلطانة,قطعة أرض-سكنى,15,7154394.68,6340.88,1280.197873,1419.95,1041.67
2024,3,الربع الثالث,20243,الرياض,الرياض,غرناطة,قطعة أرض-سكنى,4,4146876.97,1237.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الناصرية,قطعة أرض-سكنى,5,7504594,1865.57,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,بدر,قطعة أرض-سكنى,387,243648967.1,152934.5,1328.989795,3284.323877,939.9992958
2024,3,الربع الثالث,20243,الرياض,الرياض,المعذر,قطعة أرض-تجارى,9,337529607.5,22642.37,9525.751549,9552.24,9500
2024,3,الربع الثالث,20243,الرياض,الرياض,السلام,قطعة أرض-سكنى,13,21198710.33,7345.005,3213.87249,3466.67,2765.91
2024,3,الربع الثالث,20243,الرياض,الرياض,العود,قطعة أرض-سكنى,63,40619694.76,10381.85,3228.223742,5637.55,847.46
2024,3,الربع الثالث,20243,الرياض,الرياض,الغنامية,قطعة أرض-سكنى,26,5517000,11812.68,508.0265734,625,409.8
2024,3,الربع الثالث,20243,الرياض,الرياض,طيبة,قطعة أرض-سكنى,35,192469494,169804.74,1044.296113,1200,950
2024,3,الربع الثالث,20243,الرياض,الرياض,شبرا,قطعة أرض-سكنى,31,36984615.12,14390,2517.828933,2833.6,2108.43
2024,3,الربع الثالث,20243,الرياض,الرياض,ظهرة البديعة,قطعة أرض-سكنى,63,77459721.75,32574.49,2232.982457,4000,1659.09
2024,3,الربع الثالث,20243,الرياض,الرياض,عتيقة,قطعة أرض-سكنى,13,6902721,3826.54,1864.837346,2892.77,735.29
2024,3,الربع الثالث,20243,الرياض,الرياض,الملز,قطعة أرض-تجارى,7,19624306.32,4706.13,5088.146923,5185,4285.71
2024,3,الربع الثالث,20243,الرياض,الرياض,الملقا,قطعة أرض-تجارى,11,469862914,32072.42,16113.99399,17000,15000
2024,3,الربع الثالث,20243,الرياض,الرياض,الشميسي,قطعة أرض-سكنى,27,4428300,2890.48,1326.571571,1885.47,869.84
2024,3,الربع الثالث,20243,الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,13,26025000,9492.63,2755.376164,3400,1342.74
2024,3,الربع الثالث,20243,الرياض,الرياض,المصفاة,قطعة أرض-سكنى,130,137866287,142723.91,822.452537,1373.45,667.49
2024,3,الربع الثالث,20243,الرياض,الرياض,قرطبة,قطعة أرض-سكنى,17,39921245.42,9875.68,4465.814141,5800,2732.77
2024,3,الربع الثالث,20243,الرياض,الرياض,منفوحة الجديدة,قطعة أرض-سكنى,41,25638200,6941.88,3094.532594,4828.59,739.64
2024,3,الربع الثالث,20243,الرياض,الرياض,جرير,قطعة أرض-سكنى,21,34006517.72,8427.41,4392.752346,6697.92,3138
2024,3,الربع الثالث,20243,الرياض,الرياض,المهدية,قطعة أرض-تجارى,37,105932500,24683.08,4013.656526,4750,3373.58
2024,3,الربع الثالث,20243,الرياض,الرياض,ظهرة لبن,قطعة أرض-سكنى,48,54157382.2,27460.98,2084.123837,2513.68,1425
2024,3,الربع الثالث,20243,الرياض,الرياض,القادسية,قطعة أرض-سكنى,24,51241301,18390.09,2698.484478,3100,2302
2024,3,الربع الثالث,20243,الرياض,الرياض,المروج,قطعة أرض-سكنى,1,4080000,500,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المنار,قطعة أرض-سكنى,3,5750000,2200,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,النخيل,قطعة أرض-سكنى,13,84853541.17,9193.6,10065.81471,10973.52667,9333.333333
2024,3,الربع الثالث,20243,الرياض,الرياض,النرجس,قطعة أرض-سكنى,381,1315250670,291116.475,5231.523102,6100,5000
2024,3,الربع الثالث,20243,الرياض,الرياض,عكاظ,قطعة أرض-سكنى,129,92173300.08,73885.61,1336.978448,1450,1248.8
2024,3,الربع الثالث,20243,الرياض,الرياض,عليشة,قطعة أرض-تجارى,3,6708112,3964.9,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,النسيم الشرقي,قطعة أرض-سكنى,34,42874748.65,17085.27,2264.211837,2880.43,1695.08
2024,3,الربع الثالث,20243,الرياض,الرياض,النور,قطعة أرض-سكنى,10,13594740.18,9449.02,1184.392473,1500,1052.11
2024,3,الربع الثالث,20243,الرياض,الرياض,الوزارات,قطعة أرض-سكنى,11,9897395,1667.39,4967.193164,7407.36,1680.95
2024,3,الربع الثالث,20243,الرياض,الرياض,الياسمين,قطعة أرض-سكنى,28,71681702.7,12719.99,5611.504957,7300,3322.83
2024,3,الربع الثالث,20243,الرياض,الرياض,معكال,قطعة أرض-سكنى,1,270000,107.13,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,مغرزات,قطعة أرض-سكنى,3,11068514.71,1410,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,ضاحية نمار,قطعة أرض-سكنى,894,884771907.5,1286469.424,1053.227934,1257.183908,875
2024,3,الربع الثالث,20243,الرياض,الرياض,مطار الملك خالد الدولي,قطعة أرض-سكنى,175,128940830.2,42930.87,2920.849917,3428.79,2499.01
2024,3,الربع الثالث,20243,الرياض,الرياض,الندوة,قطعة أرض-سكنى,167,115783311.1,52240,2197.344461,2200,2150
2024,3,الربع الثالث,20243,الرياض,الرياض,الوشام,قطعة أرض-سكنى,6,7074410,2416.15,3093.434343,4436.45,1600
2024,3,الربع الثالث,20243,الرياض,الرياض,اليرموك,قطعة أرض-سكنى,26,61695580.5,15115.7,4174.328184,4400,3200
2024,3,الربع الثالث,20243,الرياض,الرياض,عريض,قطعة أرض-سكنى,1398,551973219,674425.8072,835.9870253,995.48,666.67
2024,3,الربع الثالث,20243,الرياض,الرياض,منفوحة,قطعة أرض-سكنى,105,50583437,16525.52,2860.488797,4310.34,1588.48
2024,3,الربع الثالث,20243,الرياض,الرياض,الخزامى,قطعة أرض-سكنى,194,2630849284,177319.55,14224.50259,15704.34,12396.28
2024,3,الربع الثالث,20243,الرياض,الرياض,الراية,قطعة أرض-سكنى,36,17560000,32196.49,529.8276919,622.2222222,472.2222222
2024,3,الربع الثالث,20243,الرياض,الرياض,الروضة,قطعة أرض-سكنى,18,30771552.5,9129.5,3600.872337,4000,2938.1
2024,3,الربع الثالث,20243,الرياض,الرياض,الزهراء,قطعة أرض-سكنى,9,20910750,3408.5,4940.338117,7241.75,3836.32
2024,3,الربع الثالث,20243,الرياض,الرياض,السعادة,قطعة أرض-سكنى,54,66136213.66,20316.51,2916.793456,3571.43,2500
2024,3,الربع الثالث,20243,الرياض,الرياض,الشعلة,قطعة أرض-سكنى,306,104079122,234629.11,461.435938,550,348.1624758
2024,3,الربع الثالث,20243,الرياض,الرياض,العقيق,قطعة أرض-سكنى,10,53239404.46,13062.5,4767.83992,6570.91,3289.57
2024,3,الربع الثالث,20243,الرياض,الرياض,الفاروق,قطعة أرض-سكنى,174,226525151.1,70612.16,2862.833148,3650,2100
2024,3,الربع الثالث,20243,الرياض,الرياض,القيروان,قطعة أرض-سكنى,15,90732435.5,12521.809,6786.491451,8390.47619,6238.1
2024,3,الربع الثالث,20243,الرياض,الرياض,الملز,قطعة أرض-سكنى,27,36259140.33,18046.13,2586.832831,2916.67,1975.31
2024,3,الربع الثالث,20243,الرياض,الرياض,الملقا,قطعة أرض-سكنى,30,193929727,34312.12,6961.283838,9211.111111,3661.86
2024,3,الربع الثالث,20243,الرياض,الرياض,المهدية,قطعة أرض-سكنى,128,223220812.1,61912.717,3328.330292,4630.458697,2444.444444
2024,3,الربع الثالث,20243,الرياض,الرياض,الندى,قطعة أرض-سكنى,24,84670885.82,21293.025,3431.736675,4388.27,3250
2024,3,الربع الثالث,20243,الرياض,الرياض,النهضة,قطعة أرض-سكنى,63,80041985.81,33434.74,2923.875752,3437.5,1945.24
2024,3,الربع الثالث,20243,الرياض,الرياض,الهدا,قطعة أرض-سكنى,7,90630406,16186.55,4714.223975,5300,2004.18
