stop_id,stop_name,stop_desc,latitude,longitude,zone_id,stop_url,location_type,parent_station,feed
300124,BRIGHTON BEACH AV/BRIGHTON 6 ST,,40.577504,-73.961553,,,0,,brooklyn
300126,BRIGHTON BEACH AV/BRIGHTON 12 ST,,40.578158,-73.957712,,,0,,brooklyn
300127,BRIGHTON BEACH AV/BRIGHTON 14 ST,,40.577484,-73.955349,,,0,,brooklyn
300128,CORBIN PL/BRIGHTON BEACH AV,,40.577334,-73.953996,,,0,,brooklyn
300129,ORIENTAL BLVD/WEST END AV,,40.576804,-73.953057,,,0,,brooklyn
300130,ORIENTAL BLVD/BEAUMONT ST,,40.576998,-73.950519,,,0,,brooklyn
300131,ORIENTAL BLVD/DOVER ST,,40.577176,-73.948788,,,0,,brooklyn
300132,ORIENTAL BLVD/OCEAN AV,,40.577327,-73.947381,,,0,,brooklyn
300135,ORIENTAL BLVD/KENSINGTON ST,,40.578066,-73.941234,,,0,,brooklyn
300136,ORIENTAL BLVD/MACKENZIE ST,,40.578031,-73.939993,,,0,,brooklyn
300137,E 16 ST/QUENTIN RD,,40.607383,-73.957178,,,0,,brooklyn
300138,E 16 ST/AVENUE R,,40.605994,-73.956899,,,0,,brooklyn
300139,AVENUE R/E 18 ST,,40.606033,-73.954997,,,0,,brooklyn
300140,AVENUE R/OCEAN AV,,40.606262,-73.95289,,,0,,brooklyn
300143,AVENUE R/BEDFORD AV,,40.606787,-73.9481,,,0,,brooklyn
300146,AVENUE R/NOSTRAND AV,,40.607307,-73.943357,,,0,,brooklyn
300147,AVENUE R/GERRITSEN AV,,40.60749,-73.941693,,,0,,brooklyn
300148,AVENUE R/STUART ST,,40.608643,-73.941614,,,0,,brooklyn
300150,AVENUE R/E 31 ST,,40.610568,-73.938621,,,0,,brooklyn
300151,AVENUE R/E 33 ST,,40.611492,-73.937187,,,0,,brooklyn
300152,AVENUE R/E 35 ST,,40.612411,-73.935767,,,0,,brooklyn
300153,AVENUE R/E 36 ST,,40.612882,-73.935039,,,0,,brooklyn
300154,E 36 ST/FILLMORE AV,,40.611424,-73.93333,,,0,,brooklyn
300155,E 36 ST/AVENUE S,,40.609798,-73.931523,,,0,,brooklyn
300157,AVENUE S/RYDER ST,,40.61104,-73.929213,,,0,,brooklyn
300158,AVENUE S/COLEMAN ST,,40.611975,-73.927775,,,0,,brooklyn
300159,AVENUE S/FLATBUSH AV,,40.612861,-73.926402,,,0,,brooklyn
300163,FLATBUSH AV/AVENUE T,,40.611476,-73.92407,,,0,,brooklyn
300164,AVENUE S/FLATBUSH AV,,40.612834,-73.926683,,,0,,brooklyn
300165,AVENUE S/KIMBALL ST,,40.611723,-73.928427,,,0,,brooklyn
300166,AVENUE S/E 38 ST,,40.610791,-73.929858,,,0,,brooklyn
300168,E 36 ST/FILLMORE AV,,40.611333,-73.933006,,,0,,brooklyn
300169,E 36 ST/AVENUE R,,40.612956,-73.934819,,,0,,brooklyn
300170,AVENUE R/E 34 ST,,40.612172,-73.936405,,,0,,brooklyn
300171,AVENUE R/E 32 ST,,40.611251,-73.937836,,,0,,brooklyn
300172,AVENUE R/MARINE PKWY,,40.610316,-73.939273,,,0,,brooklyn
300173,AVENUE R/BURNETT ST,,40.609328,-73.940801,,,0,,brooklyn
300174,AVENUE R/GERRITSEN AV,,40.608404,-73.942236,,,0,,brooklyn
300175,AVENUE R/NOSTRAND AV,,40.607452,-73.943023,,,0,,brooklyn
300178,AVENUE R/BEDFORD AV,,40.606955,-73.947815,,,0,,brooklyn
300181,AVENUE R/OCEAN AV,,40.60643,-73.952548,,,0,,brooklyn
300182,QUENTIN RD/E 19 ST,,40.608692,-73.954826,,,0,,brooklyn
300183,QUENTIN RD/E 16 ST,,40.60843,-73.957131,,,0,,brooklyn
300184,25 AV/HARWAY AV,,40.593023,-73.992179,,,0,,brooklyn
300185,25 AV/BATH AV,,40.594519,-73.990627,,,0,,brooklyn
300186,25 AV/BENSON AV,,40.596462,-73.988603,,,0,,brooklyn
300187,25 AV/84 ST,,40.598978,-73.985989,,,0,,brooklyn
300188,25 AV/86 ST,,40.598202,-73.986799,,,0,,brooklyn
300189,STILLWELL AV/85 ST,,40.597458,-73.985513,,,0,,brooklyn
300190,AVENUE U/W 12 ST,,40.595808,-73.983231,,,0,,brooklyn
300191,AVENUE U/W 11 ST,,40.595967,-73.981805,,,0,,brooklyn
300194,AVENUE U/W 5 ST,,40.596597,-73.976079,,,0,,brooklyn
300195,AVENUE U/McDONALD AV,,40.59689,-73.973433,,,0,,brooklyn
300196,AVENUE U/E 1 ST,,40.597252,-73.970141,,,0,,brooklyn
300197,AVENUE U/E 4 ST,,40.597556,-73.967379,,,0,,brooklyn
300198,AVENUE U/OCEAN PKWY,,40.597723,-73.965874,,,0,,brooklyn
300199,AVENUE U/E 8 ST,,40.598081,-73.962629,,,0,,brooklyn
300200,AVENUE U/CONEY ISLAND AV,,40.5983,-73.960394,,,0,,brooklyn
300201,AVENUE U/E 13 ST,,40.598604,-73.957872,,,0,,brooklyn
300203,AVENUE U/E 18 ST,,40.599121,-73.953147,,,0,,brooklyn
300205,AVENUE U/E 23 ST,,40.599673,-73.948116,,,0,,brooklyn
300206,AVENUE U/BEDFORD AV,,40.599886,-73.946201,,,0,,brooklyn
300207,AVENUE U/E 28 ST,,40.600189,-73.943409,,,0,,brooklyn
300208,AVENUE U/NOSTRAND AV,,40.600372,-73.941954,,,0,,brooklyn
300209,AVENUE U/BROWN ST,,40.600618,-73.939545,,,0,,brooklyn
300210,AVENUE U/FORD ST,,40.600818,-73.937719,,,0,,brooklyn
300211,AVENUE U/BRAGG ST,,40.600974,-73.936315,,,0,,brooklyn
300212,AVENUE U/GERRITSEN AV,,40.601588,-73.935111,,,0,,brooklyn
300213,AVENUE U/BURNETT ST,,40.602835,-73.933173,,,0,,brooklyn
300214,AVENUE U/E 33 ST,,40.60495,-73.9299,,,0,,brooklyn
300215,AVENUE U/E 35 ST,,40.606099,-73.92812,,,0,,brooklyn
300216,AVENUE U/E 37 ST,,40.606834,-73.926992,,,0,,brooklyn
300218,AVENUE U/COLEMAN ST,,40.608708,-73.924165,,,0,,brooklyn
300219,AVENUE U/HENDRICKSON ST,,40.609418,-73.92304,,,0,,brooklyn
300220,AVENUE U/FLATBUSH AV,,40.610106,-73.921794,,,0,,brooklyn
300222,AVENUE U/E 56 ST,,40.612257,-73.918627,,,0,,brooklyn
300223,AVENUE U/E 57 ST,,40.613232,-73.917202,,,0,,brooklyn
300224,AVENUE U/E 59 ST,,40.614158,-73.915782,,,0,,brooklyn
300225,AVENUE U/MILL AV,,40.615353,-73.913968,,,0,,brooklyn
300226,AVENUE U/E 64 ST,,40.61652,-73.912034,,,0,,brooklyn
300227,AVENUE U/E 66 ST,,40.617184,-73.911013,,,0,,brooklyn
300228,AVENUE U/E 69 ST,,40.619048,-73.908507,,,0,,brooklyn
300229,AVENUE U/E 71 ST,,40.61988,-73.907262,,,0,,brooklyn
300240,AVENUE U/E 71 ST,,40.619674,-73.90784,,,0,,brooklyn
300241,AVENUE U/E 69 ST,,40.619027,-73.908839,,,0,,brooklyn
300242,AVENUE U/E 66 ST,,40.617192,-73.911319,,,0,,brooklyn
300244,AVENUE U/MILL AV,,40.615236,-73.914287,,,0,,brooklyn
300245,AVENUE U/E 59 ST,,40.613836,-73.916446,,,0,,brooklyn
300246,AVENUE U/E 57 ST,,40.612863,-73.917909,,,0,,brooklyn
300247,AVENUE U/E 56 ST,,40.611915,-73.919338,,,0,,brooklyn
300249,AVENUE U/FLATBUSH AV,,40.610026,-73.922318,,,0,,brooklyn
300250,AVENUE U/HENDRICKSON ST,,40.609332,-73.923321,,,0,,brooklyn
300251,AVENUE U/KIMBALL ST,,40.608205,-73.925176,,,0,,brooklyn
300252,AVENUE U/E 37 ST,,40.606823,-73.927309,,,0,,brooklyn
300253,AVENUE U/E 35 ST,,40.605863,-73.928798,,,0,,brooklyn
300254,AVENUE U/E 33 ST,,40.60492,-73.930246,,,0,,brooklyn
300255,AVENUE U/STUART ST,,40.602324,-73.93416,,,0,,brooklyn
300256,AVENUE U/GERRITSEN AV,,40.601558,-73.935453,,,0,,brooklyn
300257,AVENUE U/COYLE ST,,40.600966,-73.937589,,,0,,brooklyn
300258,AVENUE U/BATCHELDER ST,,40.600756,-73.939487,,,0,,brooklyn
300259,AVENUE U/NOSTRAND AV,,40.600492,-73.941683,,,0,,brooklyn
300260,AVENUE U/E 27 ST,,40.60013,-73.945188,,,0,,brooklyn
300261,AVENUE U/BEDFORD AV,,40.599919,-73.947094,,,0,,brooklyn
300262,AVENUE U/E 23 ST,,40.599714,-73.948955,,,0,,brooklyn
300263,AVENUE U/OCEAN AV,,40.599392,-73.951901,,,0,,brooklyn
300264,AVENUE U/E 18 ST,,40.599168,-73.953925,,,0,,brooklyn
300265,AVENUE U/E 16 ST,,40.598941,-73.955956,,,0,,brooklyn
300266,AVENUE U/E 13 ST,,40.598651,-73.958664,,,0,,brooklyn
300267,AVENUE U/CONEY ISLAND AV,,40.598317,-73.961653,,,0,,brooklyn
300268,AVENUE U/E 8 ST,,40.59812,-73.963443,,,0,,brooklyn
300270,AVENUE U/E 5 ST,,40.597712,-73.967156,,,0,,brooklyn
300271,AVENUE U/E 2 ST,,40.597389,-73.970098,,,0,,brooklyn
300273,AVENUE U/McDONALD AV,,40.597063,-73.97304,,,0,,brooklyn
300274,AVENUE U/VAN SICKLEN ST,,40.596855,-73.974924,,,0,,brooklyn
300275,AVENUE U/W 5 ST,,40.596633,-73.976904,,,0,,brooklyn
300276,AVENUE U/W 8 ST,,40.59637,-73.979331,,,0,,brooklyn
300277,AVENUE U/W 10 ST,,40.596109,-73.981686,,,0,,brooklyn
300278,AVENUE U/W 12 ST,,40.595904,-73.983555,,,0,,brooklyn
300280,25 AV/86 ST,,40.597678,-73.987555,,,0,,brooklyn
300281,25 AV/BENSON AV,,40.595998,-73.989302,,,0,,brooklyn
300282,25 AV/BATH AV,,40.594115,-73.991268,,,0,,brooklyn
300283,25 AV/HARWAY AV,,40.592836,-73.992519,,,0,,brooklyn
300284,NARROWS AV/77 ST,,40.631834,-74.036377,,,0,,brooklyn
300285,77 ST/COLONIAL RD,,40.63116,-74.033383,,,0,,brooklyn
300286,77 ST/RIDGE BLVD,,40.630524,-74.030709,,,0,,brooklyn
300287,77 ST/3 AV,,40.630003,-74.028522,,,0,,brooklyn
300288,4 AV/77 ST,,40.629658,-74.025431,,,0,,brooklyn
300289,BAY RIDGE PKWY/4 AV,,40.630627,-74.024689,,,0,,brooklyn
300290,BAY RIDGE PKWY/5 AV,,40.629496,-74.022812,,,0,,brooklyn
300291,BAY RIDGE PKWY/6 AV,,40.627826,-74.019971,,,0,,brooklyn
300292,BAY RIDGE PKWY/7 AV,,40.627089,-74.018766,,,0,,brooklyn
300293,BAY RIDGE PKWY/FORT HAMILTON PKWY,,40.625839,-74.016671,,,0,,brooklyn
300294,BAY RIDGE PKWY/10 AV,,40.624119,-74.01381,,,0,,brooklyn
300295,BAY RIDGE PKWY/11 AV,,40.622762,-74.011573,,,0,,brooklyn
300296,BAY RIDGE PKWY/12 AV,,40.621423,-74.009357,,,0,,brooklyn
300297,BAY RIDGE PKWY/13 AV,,40.620352,-74.007586,,,0,,brooklyn
300298,BAY RIDGE PKWY/14 AV,,40.618789,-74.004966,,,0,,brooklyn
300299,BAY RIDGE PKWY/15 AV,,40.617684,-74.003181,,,0,,brooklyn
300300,BAY RIDGE PKWY/NEW UTRECHT AV,,40.615549,-73.999603,,,0,,brooklyn
300301,BAY RIDGE PKWY/17 AV,,40.614605,-73.998051,,,0,,brooklyn
300302,BAY RIDGE PKWY/18 AV,,40.613434,-73.996128,,,0,,brooklyn
300303,BAY RIDGE PKWY/19 AV,,40.611947,-73.993655,,,0,,brooklyn
300304,BAY RIDGE PKWY/20 AV,,40.610635,-73.99149,,,0,,brooklyn
300305,BAY RIDGE PKWY/21 AV,,40.609334,-73.989308,,,0,,brooklyn
300306,STILLWELL AV/BAY PKWY,,40.607636,-73.987424,,,0,,brooklyn
300307,STILLWELL AV/KINGS HWY,,40.606167,-73.987168,,,0,,brooklyn
300308,STILLWELL AV/23 AV,,40.604646,-73.986877,,,0,,brooklyn
300309,STILLWELL AV/80 ST,,40.602772,-73.986532,,,0,,brooklyn
300310,STILLWELL AV/82 ST,,40.60071,-73.986132,,,0,,brooklyn
300311,STILLWELL AV/25 AV,,40.599338,-73.985866,,,0,,brooklyn
300319,SHELL RD/AVENUE Y,,40.58764,-73.974415,,,0,,brooklyn
300320,AVENUE Z/SHELL RD,,40.585738,-73.973945,,,0,,brooklyn
300322,AVENUE Z/WEST ST,,40.586228,-73.969541,,,0,,brooklyn
300323,AVENUE Z/OCEAN PKWY,,40.586549,-73.966596,,,0,,brooklyn
300326,NEPTUNE AV/OCEAN PKWY,,40.580395,-73.966949,,,0,,brooklyn
300328,NEPTUNE AV/BRIGHTON 6 ST,,40.581349,-73.962444,,,0,,brooklyn
300329,NEPTUNE AV/CONEY ISLAND AV,,40.581974,-73.959499,,,0,,brooklyn
300332,SHEEPSHEAD BAY RD/EMMONS AV,,40.584161,-73.950714,,,0,,brooklyn
300334,VOORHIES AV/E 14 ST,,40.585677,-73.95473,,,0,,brooklyn
300335,E 14 ST/SHEEPSHEAD BAY RD,,40.587519,-73.955125,,,0,,brooklyn
300338,AVENUE Z/E 19 ST,,40.58836,-73.950134,,,0,,brooklyn
300339,OCEAN AV/VOORHIES AV,,40.586611,-73.948857,,,0,,brooklyn
300347,NOSTRAND AV/SHORE PKWY,,40.585898,-73.939036,,,0,,brooklyn
300350,KNAPP ST/HARKNESS AV,,40.58644,-73.93159,,,0,,brooklyn
300351,KNAPP ST/SHORE PKWY,,40.585035,-73.931329,,,0,,brooklyn
300356,EMMONS AV/E 28 ST,,40.583934,-73.941083,,,0,,brooklyn
300357,EMMONS AV/E 26 ST,,40.583795,-73.942948,,,0,,brooklyn
300358,EMMONS AV/DOOLEY ST,,40.583818,-73.945198,,,0,,brooklyn
300361,AVENUE Z/OCEAN AV,,40.58853,-73.949817,,,0,,brooklyn
300362,AVENUE Z/E 18 ST,,40.5883,-73.95188,,,0,,brooklyn
300363,E 16 ST/SHEEPSHEAD BAY RD,,40.587307,-73.953339,,,0,,brooklyn
300364,SHEEPSHEAD BAY RD/VOORHIES AV,,40.585419,-73.951591,,,0,,brooklyn
300366,SHEEPSHEAD BAY RD/EMMONS AV,,40.583619,-73.950517,,,0,,brooklyn
300368,EMMONS AV/E 14 ST,,40.583077,-73.95458,,,0,,brooklyn
300369,NEPTUNE AV/E 12 ST,,40.582484,-73.957604,,,0,,brooklyn
300370,NEPTUNE AV/CONEY ISLAND AV,,40.581873,-73.960418,,,0,,brooklyn
300372,NEPTUNE AV/BRIGHTON 6 ST,,40.581281,-73.963246,,,0,,brooklyn
300373,NEPTUNE AV/BRIGHTON 4 ST,,40.580928,-73.964947,,,0,,brooklyn
300374,NEPTUNE AV/OCEAN PKWY,,40.580502,-73.96715,,,0,,brooklyn
300377,AVENUE Z/OCEAN PKWY,,40.586618,-73.966815,,,0,,brooklyn
300378,AVENUE Z/WEST ST,,40.586331,-73.969315,,,0,,brooklyn
300379,AVENUE Z/W 2 ST,,40.586131,-73.971148,,,0,,brooklyn
300380,AVENUE Z/SHELL RD,,40.585808,-73.974196,,,0,,brooklyn
300381,SHELL RD/BOUCK CT,,40.588948,-73.974098,,,0,,brooklyn
300388,STILLWELL AV/AVENUE S,,40.600653,-73.985898,,,0,,brooklyn
300389,STILLWELL AV/HIGHLAWN AV,,40.602964,-73.986333,,,0,,brooklyn
300390,STILLWELL AV/QUENTIN RD,,40.60499,-73.986718,,,0,,brooklyn
300391,STILLWELL AV/KINGS HWY,,40.605876,-73.98688,,,0,,brooklyn
300393,BAY RIDGE PKWY/BAY PKWY,,40.608429,-73.987625,,,0,,brooklyn
300394,BAY RIDGE PKWY/21 AV,,40.609747,-73.989859,,,0,,brooklyn
300395,BAY RIDGE PKWY/20 AV,,40.611059,-73.992054,,,0,,brooklyn
300396,BAY RIDGE PKWY/19 AV,,40.612406,-73.99427,,,0,,brooklyn
300397,BAY RIDGE PKWY/18 AV,,40.613332,-73.995824,,,0,,brooklyn
300398,BAY RIDGE PKWY/17 AV,,40.615061,-73.998672,,,0,,brooklyn
300399,BAY RIDGE PKWY/NEW UTRECHT AV,,40.61605,-74.000319,,,0,,brooklyn
300400,BAY RIDGE PKWY/15 AV,,40.617884,-74.003335,,,0,,brooklyn
300401,BAY RIDGE PKWY/14 AV,,40.619186,-74.005498,,,0,,brooklyn
300402,BAY RIDGE PKWY/13 AV,,40.620249,-74.007285,,,0,,brooklyn
300403,BAY RIDGE PKWY/12 AV,,40.621574,-74.009499,,,0,,brooklyn
300404,BAY RIDGE PKWY/11 AV,,40.623164,-74.012115,,,0,,brooklyn
300405,BAY RIDGE PKWY/10 AV,,40.624474,-74.014292,,,0,,brooklyn
300406,BAY RIDGE PKWY/FORT HAMILTON PKWY,,40.625722,-74.016365,,,0,,brooklyn
300407,BAY RIDGE PKWY/7 AV,,40.626579,-74.017763,,,0,,brooklyn
300408,BAY RIDGE PKWY/6 AV,,40.628223,-74.020518,,,0,,brooklyn
300409,BAY RIDGE PKWY/5 AV,,40.629463,-74.022455,,,0,,brooklyn
300410,4 AV/BAY RIDGE PKWY,,40.630536,-74.025309,,,0,,brooklyn
300411,4 AV/77 ST,,40.62957,-74.025708,,,0,,brooklyn
300412,78 ST/4 AV,,40.628785,-74.026335,,,0,,brooklyn
300413,78 ST/3 AV,,40.629297,-74.028504,,,0,,brooklyn
300414,78 ST/RIDGE BLVD,,40.630068,-74.031736,,,0,,brooklyn
300415,78 ST/COLONIAL RD,,40.630687,-74.034366,,,0,,brooklyn
300418,CROPSEY AV/BAY 49 ST,,40.586092,-73.987889,,,0,,brooklyn
300419,CROPSEY AV/BAY 46 ST,,40.588211,-73.989591,,,0,,brooklyn
300420,CROPSEY AV/BAY 44 ST,,40.58941,-73.990563,,,0,,brooklyn
300421,CROPSEY AV/26 AV,,40.590742,-73.99164,,,0,,brooklyn
300422,CROPSEY AV/25 AV,,40.592279,-73.992878,,,0,,brooklyn
300424,CROPSEY AV/23 AV,,40.59596,-73.99691,,,0,,brooklyn
300427,BAY PKWY/BATH AV,,40.598406,-73.997389,,,0,,brooklyn
300428,BAY PKWY/BENSON AV,,40.600434,-73.995232,,,0,,brooklyn
300429,BAY PKWY/86 ST,,40.602335,-73.993317,,,0,,brooklyn
300431,BAY PKWY/80 ST,,40.60552,-73.989941,,,0,,brooklyn
300432,BAY PKWY/78 ST,,40.606366,-73.989185,,,0,,brooklyn
300433,KINGS HWY/STILLWELL AV,,40.605901,-73.986599,,,0,,brooklyn
300434,KINGS HWY/W 11 ST,,40.605566,-73.984352,,,0,,brooklyn
300437,KINGS HWY/W 5 ST,,40.604796,-73.977704,,,0,,brooklyn
300438,KINGS HWY/W 3 ST,,40.604593,-73.976322,,,0,,brooklyn
300440,KINGS HWY/MCDONALD AV,,40.604153,-73.972421,,,0,,brooklyn
300441,KINGS HWY/E 3 ST,,40.604424,-73.969576,,,0,,brooklyn
300442,KINGS HWY/OCEAN PKWY,,40.605439,-73.967361,,,0,,brooklyn
300443,KINGS HWY/E 7 ST,,40.606182,-73.965268,,,0,,brooklyn
300445,KINGS HWY/CONEY ISLAND AV,,40.607467,-73.961376,,,0,,brooklyn
300446,KINGS HWY/E 13 ST,,40.607908,-73.960227,,,0,,brooklyn
300447,KINGS HWY/E 16 ST,,40.608965,-73.95758,,,0,,brooklyn
300448,KINGS HWY/E 18 ST,,40.61001,-73.955222,,,0,,brooklyn
300449,KINGS HWY/OCEAN AV,,40.61054,-73.953732,,,0,,brooklyn
300450,KINGS HWY/E 22 ST,,40.611336,-73.951181,,,0,,brooklyn
300451,KINGS HWY/BEDFORD AV,,40.612831,-73.949277,,,0,,brooklyn
300452,KINGS HWY/E 27 ST,,40.614047,-73.947586,,,0,,brooklyn
300453,KINGS HWY/E 29 ST,,40.615238,-73.94581,,,0,,brooklyn
300455,KINGS HWY/AVENUE N,,40.617286,-73.943444,,,0,,brooklyn
300456,KINGS HWY/NEW YORK AV,,40.61878,-73.942175,,,0,,brooklyn
300458,KINGS HWY/E 37 ST,,40.621437,-73.939312,,,0,,brooklyn
300461,KINGS HWY/E 37 ST,,40.621517,-73.939238,,,0,,brooklyn
300464,KINGS HWY/AVENUE N,,40.617502,-73.943347,,,0,,brooklyn
300465,KINGS HWY/NOSTRAND AV,,40.616201,-73.944651,,,0,,brooklyn
300466,KINGS HWY/E 28 ST,,40.614915,-73.946398,,,0,,brooklyn
300469,KINGS HWY/E 22 ST,,40.61136,-73.951457,,,0,,brooklyn
300470,AVENUE P/OCEAN AV,,40.610932,-73.954068,,,0,,brooklyn
300471,E 18 ST/AVENUE P,,40.61034,-73.955736,,,0,,brooklyn
300472,KINGS HWY/E 16 ST,,40.608974,-73.957913,,,0,,brooklyn
300473,KINGS HWY/E 13 ST,,40.608115,-73.95995,,,0,,brooklyn
300474,KINGS HWY/CONEY ISLAND AV,,40.607249,-73.962372,,,0,,brooklyn
300475,KINGS HWY/E 8 ST,,40.606374,-73.965124,,,0,,brooklyn
300476,KINGS HWY/OCEAN PKWY,,40.605847,-73.966597,,,0,,brooklyn
300477,KINGS HWY/E 4 ST,,40.604569,-73.969493,,,0,,brooklyn
300478,KINGS HWY/McDONALD AV,,40.604265,-73.971906,,,0,,brooklyn
300480,KINGS HWY/W 2 ST,,40.604628,-73.975529,,,0,,brooklyn
300481,KINGS HWY/W 4 ST,,40.604821,-73.97698,,,0,,brooklyn
300482,KINGS HWY/W 6 ST,,40.605104,-73.978896,,,0,,brooklyn
300486,KINGS HWY/STILLWELL AV,,40.606014,-73.986733,,,0,,brooklyn
300488,BAY PKWY/79 ST,,40.605937,-73.989707,,,0,,brooklyn
300489,BAY PKWY/80 ST,,40.605152,-73.990615,,,0,,brooklyn
300490,BAY PKWY/83 ST,,40.603469,-73.992365,,,0,,brooklyn
300491,BAY PKWY/86 ST,,40.602119,-73.993777,,,0,,brooklyn
300492,BAY PKWY/BENSON AV,,40.600058,-73.99592,,,0,,brooklyn
300493,BAY PKWY/BATH AV,,40.598676,-73.997292,,,0,,brooklyn
300495,CROPSEY AV/BAY PKWY,,40.596918,-73.998484,,,0,,brooklyn
300496,CROPSEY AV/23 AV,,40.595889,-73.997256,,,0,,brooklyn
300497,CROPSEY AV/24 AV,,40.593924,-73.994851,,,0,,brooklyn
300499,CROPSEY AV/25 AV,,40.59198,-73.993018,,,0,,brooklyn
300500,CROPSEY AV/26 AV,,40.590053,-73.991456,,,0,,brooklyn
300501,CROPSEY AV/BAY 44 ST,,40.588727,-73.99039,,,0,,brooklyn
300502,CROPSEY AV/BAY 46 ST,,40.587574,-73.989465,,,0,,brooklyn
300503,CROPSEY AV/BAY 49 ST,,40.58599,-73.988187,,,0,,brooklyn
300505,CROPSEY AV/BAY 37 ST,,40.593473,-73.993985,,,0,,brooklyn
300515,BAY PKWY/STILLWELL AV,,40.607852,-73.987517,,,0,,brooklyn
300516,BAY PKWY/W 12 ST,,40.609801,-73.985496,,,0,,brooklyn
300517,BAY PKWY/W 10 ST,,40.611412,-73.983821,,,0,,brooklyn
300519,BAY PKWY/64 ST,,40.614634,-73.980467,,,0,,brooklyn
300520,BAY PKWY/62 ST,,40.61574,-73.979307,,,0,,brooklyn
300521,BAY PKWY/60 ST,,40.616625,-73.978441,,,0,,brooklyn
300522,BAY PKWY/McDONALD AV,,40.621242,-73.97486,,,0,,brooklyn
300523,BAY PKWY/E 3 ST,,40.622677,-73.973513,,,0,,brooklyn
300524,AVENUE J/E 5 ST,,40.624,-73.971516,,,0,,brooklyn
300525,AVENUE J/OCEAN PKWY,,40.624186,-73.969805,,,0,,brooklyn
300526,AVENUE J/E 8 ST,,40.62443,-73.967629,,,0,,brooklyn
300527,AVENUE J/CONEY ISLAND AV,,40.624756,-73.964675,,,0,,brooklyn
300529,AVENUE J/E 16 ST,,40.625207,-73.960572,,,0,,brooklyn
300530,AVENUE J/E 18 ST,,40.62547,-73.958147,,,0,,brooklyn
300532,AVENUE J/E 22 ST,,40.625918,-73.954054,,,0,,brooklyn
300534,BEDFORD AV/AVENUE J,,40.626549,-73.951586,,,0,,brooklyn
300535,BEDFORD AV/AVENUE I,,40.628783,-73.951952,,,0,,brooklyn
300536,BEDFORD AV/CAMPUS RD,,40.632483,-73.952713,,,0,,brooklyn
300538,GLENWOOD RD/BEDFORD AV,,40.633378,-73.952817,,,0,,brooklyn
300540,GLENWOOD RD/FLATBUSH AV,,40.634365,-73.949541,,,0,,brooklyn
300541,GLENWOOD RD/NOSTRAND AV,,40.633953,-73.947823,,,0,,brooklyn
300542,GLENWOOD RD/E 32 ST,,40.634075,-73.945488,,,0,,brooklyn
300543,GLENWOOD RD/E 34 ST,,40.634192,-73.94359,,,0,,brooklyn
300544,GLENWOOD RD/BROOKLYN AV,,40.634312,-73.941658,,,0,,brooklyn
300545,GLENWOOD RD/E 38 ST,,40.634432,-73.939702,,,0,,brooklyn
300547,AVENUE H/ALBANY AV,,40.63227,-73.936587,,,0,,brooklyn
300548,AVENUE H/E 43 ST,,40.632384,-73.934728,,,0,,brooklyn
300549,AVENUE H/E 45 ST,,40.632504,-73.932801,,,0,,brooklyn
300550,AVENUE H/E 48 ST,,40.632656,-73.930408,,,0,,brooklyn
300551,AVENUE H/UTICA AV,,40.632745,-73.928556,,,0,,brooklyn
300552,AVENUE H/E 52 ST,,40.632928,-73.92598,,,0,,brooklyn
300553,AVENUE H/E 54 ST,,40.633044,-73.924124,,,0,,brooklyn
300557,RALPH AV/FARRAGUT RD,,40.636984,-73.919226,,,0,,brooklyn
300559,RALPH AV/GLENWOOD RD,,40.633991,-73.918924,,,0,,brooklyn
300560,FLATLANDS AV/RALPH AV,,40.632435,-73.917964,,,0,,brooklyn
300563,FLATLANDS AV/E 80 ST,,40.635669,-73.912833,,,0,,brooklyn
300564,FLATLANDS AV/E 82 ST,,40.636307,-73.911845,,,0,,brooklyn
300565,FLATLANDS AV/E 84 ST,,40.637481,-73.910039,,,0,,brooklyn
300566,FLATLANDS AV/E 86 ST,,40.638457,-73.90852,,,0,,brooklyn
300567,FLATLANDS AV/E 88 ST,,40.6394,-73.907063,,,0,,brooklyn
300568,FLATLANDS AV/REMSEN AV,,40.640161,-73.906024,,,0,,brooklyn
300569,FLATLANDS AV/E 92 ST,,40.641223,-73.90424,,,0,,brooklyn
300570,FLATLANDS AV/E 94 ST,,40.642232,-73.902689,,,0,,brooklyn
300578,GLENWOOD RD/E 103 ST,,40.648241,-73.897469,,,0,,brooklyn
300579,GLENWOOD RD/E 105 ST,,40.649199,-73.89599,,,0,,brooklyn
300580,GLENWOOD RD/E 108 ST,,40.650551,-73.893811,,,0,,brooklyn
300582,COZINE AV/ALABAMA AV,,40.653155,-73.889392,,,0,,brooklyn
300584,WORTMAN AV/PENNSYLVANIA AV,,40.655651,-73.887872,,,0,,brooklyn
300585,WORTMAN AV/VERMONT ST,,40.656348,-73.886291,,,0,,brooklyn
300587,WORTMAN AV/SCHENCK AV,,40.658398,-73.881415,,,0,,brooklyn
300588,WORTMAN AV/JEROME ST,,40.659099,-73.879784,,,0,,brooklyn
300590,COZINE AV/ASHFORD ST,,40.658229,-73.878016,,,0,,brooklyn
300591,COZINE AV/JEROME ST,,40.657591,-73.879502,,,0,,brooklyn
300595,COZINE AV/PENNSYLVANIA AV,,40.654012,-73.887765,,,0,,brooklyn
300596,COZINE AV/ALABAMA AV,,40.652974,-73.890175,,,0,,brooklyn
300602,FLATLANDS AV/E 101 ST,,40.645385,-73.898091,,,0,,brooklyn
