السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,1,الربع الأول,20241,الرياض,الرياض,الوسام,قطعة أرض- زراعي,1,800000,2000,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الأندلس,قطعة أرض-تجارى,4,9848320,2890,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,إشبيلية,قطعة أرض-تجارى,12,60843425,14597.62,4258.534404,5416.67,3115.28
2024,1,الربع الأول,20241,الرياض,الرياض,أم الحمام الشرقي,قطعة أرض-تجارى,3,150652694,40815.98,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,البيان,قطعة أرض-تجارى,24,118883815.6,52141.91,2117.894172,2604.62,1973.12
2024,1,الربع الأول,20241,الرياض,الرياض,الخليج,قطعة أرض-تجارى,8,26424361,7216.12,3313.751829,4500,1862.73
2024,1,الربع الأول,20241,الرياض,الرياض,التعاون,قطعة أرض-تجارى,2,12983061.6,1792.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الرائد,قطعة أرض-تجارى,1,61673344,5000,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الزهراء,قطعة أرض-تجارى,1,20000000,5000,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الشهداء,قطعة أرض-تجارى,1,2000000,900,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,أم الحمام الغربي,قطعة أرض-تجارى,1,3000000,6000,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الزاهر,قطعة أرض-تجارى,2,2500000,1800,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,السلام,قطعة أرض-تجارى,10,18603500,4937.5,3487.809524,3700,3300
2024,1,الربع الأول,20241,الرياض,الرياض,الشعلة,قطعة أرض-تجارى,2,470000,1500,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الشميسي,قطعة أرض-تجارى,5,15580673.85,3548.44,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الجزيرة,قطعة أرض-تجارى,3,15350000,6000,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,العليا,قطعة أرض-تجارى,3,86700000,6600,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الغدير,قطعة أرض-تجارى,2,165175000,11715,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الإزدهار,قطعة أرض-تجارى,4,95303592,7802.07,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الحائر,قطعة أرض-تجارى,10,13189468,33609.89,394.9130044,450,321.43
2024,1,الربع الأول,20241,الرياض,الرياض,السويدي,قطعة أرض-تجارى,12,22810357,10654.9,2792.848599,4265.87,1950
2024,1,الربع الأول,20241,الرياض,الرياض,الصحافة,قطعة أرض-تجارى,5,258600000,10397,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الخزامى,قطعة أرض-تجارى,56,2237404308,144631.0853,11419.6478,15494.16,8739.34
2024,1,الربع الأول,20241,الرياض,الرياض,الخير,قطعة أرض-تجارى,63,176187049,73735.515,2342.190306,3187.5,1799.1
2024,1,الربع الأول,20241,الرياض,الرياض,الربيع,قطعة أرض-تجارى,11,526506220.4,72582.23,5278.480041,9547.1,5145.68
2024,1,الربع الأول,20241,الرياض,الرياض,العارض,قطعة أرض-تجارى,52,389485134,64870.19,5752.749847,7200,5043.37
2024,1,الربع الأول,20241,الرياض,الرياض,العوالي,قطعة أرض-تجارى,9,13062500,7346.98,1557.513225,2450,895.39
2024,1,الربع الأول,20241,الرياض,الرياض,القادسية,قطعة أرض-تجارى,13,502284132,619575.42,2811.271298,3000,2000
2024,1,الربع الأول,20241,الرياض,الرياض,البرية,قطعة أرض-تجارى,5,3040000,3310,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الحزم,قطعة أرض-تجارى,10,17633326,8876.54,1819.019962,1900,1750
2024,1,الربع الأول,20241,الرياض,الرياض,القيروان,قطعة أرض-تجارى,24,556486813.5,54832.14,7187.497377,14500,3950
2024,1,الربع الأول,20241,الرياض,الرياض,المصانع,قطعة أرض-تجارى,6,19890000,9150,2240.909091,2550,2153.85
2024,1,الربع الأول,20241,الرياض,الرياض,الحمراء,قطعة أرض-تجارى,31,364686673.9,69464.12,5309.343956,5600,5100
2024,1,الربع الأول,20241,الرياض,الرياض,الخالدية,قطعة أرض-تجارى,3,8900000,2114.92,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الرفيعة,قطعة أرض-تجارى,2,9449000,1559.245,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الروضة,قطعة أرض-تجارى,9,43480000,8719.3,4791.805659,5777.78,4166.67
2024,1,الربع الأول,20241,الرياض,الرياض,السعادة,قطعة أرض-تجارى,41,99291003,64328.54,1734.56817,2600,1100
2024,1,الربع الأول,20241,الرياض,الرياض,الدار البيضاء,قطعة أرض-تجارى,44,102292172.2,50941.17,1687.504323,2971.43,1175
2024,1,الربع الأول,20241,الرياض,الرياض,الدفاع,قطعة أرض-تجارى,1,1320000,1200,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الديرة,قطعة أرض-تجارى,1,3500000,678.65,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الربوة,قطعة أرض-تجارى,15,105372341,23786.42,4209.183995,4699.09,3800
2024,1,الربع الأول,20241,الرياض,الرياض,الرحمانية,قطعة أرض-تجارى,4,375353334,10801,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المنار,قطعة أرض-تجارى,3,13377500,3050,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,العريجاء الأوسط,قطعة أرض-تجارى,2,2200000,800,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المروج,قطعة أرض-تجارى,7,137729676,8632,15873,15873,15873
2024,1,الربع الأول,20241,الرياض,الرياض,الريان,قطعة أرض-تجارى,3,14880000,3970,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الزهرة,قطعة أرض-تجارى,5,15776000,4500,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,السحاب,قطعة أرض-تجارى,1,99880627,285373.22,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,السليمانية,قطعة أرض-تجارى,9,204656650,20751.34,9537.926474,10689.66,5305.96
2024,1,الربع الأول,20241,الرياض,الرياض,السلي,قطعة أرض-تجارى,60,460983288.2,386661.23,1774.466181,2857.14,1210
2024,1,الربع الأول,20241,الرياض,الرياض,الملك سلمان,قطعة أرض-تجارى,8,101080662.5,37144.65,2430.840715,7250,1240
2024,1,الربع الأول,20241,الرياض,الرياض,المهدية,قطعة أرض-تجارى,94,212508317,63493.13,3142.463095,3600,2700
2024,1,الربع الأول,20241,الرياض,الرياض,الجرادية,قطعة أرض-تجارى,1,10000,366.4,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الجنادرية,قطعة أرض-تجارى,50,168444085.8,94696.035,1619.69819,2000,1498.96
2024,1,الربع الأول,20241,الرياض,الرياض,الشرفية,قطعة أرض-تجارى,1,1500000,136.12,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الصفا,قطعة أرض-تجارى,23,114622042.3,40874.99,2508.719766,3333.33,2117.1
2024,1,الربع الأول,20241,الرياض,الرياض,الصناعية,قطعة أرض-تجارى,1,5871250,1174.25,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,القدس,قطعة أرض-تجارى,12,93770000,17569.4,5600,5600,5600
2024,1,الربع الأول,20241,الرياض,الرياض,الفيحاء,قطعة أرض-تجارى,8,34131381.66,10219.71,3153.784859,3793.1,3001.52
2024,1,الربع الأول,20241,الرياض,الرياض,الفيصلية,قطعة أرض-تجارى,2,12539991.08,4493.94,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المربع,قطعة أرض-تجارى,4,47836402,6310.97,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,العقيق,قطعة أرض-تجارى,9,99990000,8785,11381.90097,16000,8000
2024,1,الربع الأول,20241,الرياض,الرياض,الفاروق,قطعة أرض-تجارى,26,112500236.5,47790.27,2706.44853,3000,2415.97
2024,1,الربع الأول,20241,الرياض,الرياض,المناخ,قطعة أرض-تجارى,4,14045100,6086.98,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المنصورة (خنشليلة),قطعة أرض-تجارى,7,17650000,4482,3940.763052,4315.48,3412.7
2024,1,الربع الأول,20241,الرياض,الرياض,جرير,قطعة أرض-تجارى,6,15450000,2825.7,5418.406724,8532.42,3395.78
2024,1,الربع الأول,20241,الرياض,الرياض,العريجاء,قطعة أرض-تجارى,34,50723741.86,19340.65,2548.735901,3066.67,2000
2024,1,الربع الأول,20241,الرياض,الرياض,العريجاء الغربي,قطعة أرض-تجارى,7,4789486,3247,1875,2625,1500
2024,1,الربع الأول,20241,الرياض,الرياض,العلا,قطعة أرض-تجارى,1,1600000,3000,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المرقب,قطعة أرض-تجارى,2,1450000,161.21,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,العود,قطعة أرض-تجارى,2,1465000,982.88,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الغنامية,قطعة أرض-تجارى,2,4860000,4860,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المدينة الصناعية الجديدة,قطعة أرض-تجارى,6,15401213,11699.69,1196.52739,1350,1100
2024,1,الربع الأول,20241,الرياض,الرياض,المرسلات,قطعة أرض-تجارى,7,31071356.24,6109.5,6403.249631,7694.94,3333.33
2024,1,الربع الأول,20241,الرياض,الرياض,الهدا,قطعة أرض-تجارى,3,109835000,25823,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المحمدية,قطعة أرض-تجارى,1,55000000,1625,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المروة,قطعة أرض-تجارى,6,17271000,5315,1804.301075,1850,1755.56
2024,1,الربع الأول,20241,الرياض,الرياض,المصفاة,قطعة أرض-تجارى,43,328902489.6,1022376.71,1022.545443,1466.67,666.67
2024,1,الربع الأول,20241,الرياض,الرياض,الملك فهد,قطعة أرض-تجارى,7,110937390,10355.75,11000.2239,12514.48,5999.45
2024,1,الربع الأول,20241,الرياض,الرياض,النخيل,قطعة أرض-تجارى,19,562722735,46735.64,11667.45807,19623.72,9508.4
2024,1,الربع الأول,20241,الرياض,الرياض,المشرق,قطعة أرض-تجارى,3,6125000,3800,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المعذر,قطعة أرض-تجارى,10,359649200,40214.22,7503.031102,10353.54,6033.18
2024,1,الربع الأول,20241,الرياض,الرياض,ظهرة لبن,قطعة أرض-تجارى,92,253899376.3,75982.45,2743.259173,3500,1996.5
2024,1,الربع الأول,20241,الرياض,الرياض,عتيقة,قطعة أرض-تجارى,2,2470000,455.1,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المشاعل,قطعة أرض-تجارى,18,62263868,37136.32,1676.629995,2800,1200
2024,1,الربع الأول,20241,الرياض,الرياض,الملز,قطعة أرض-تجارى,4,19381100,3690.1,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الملقا,قطعة أرض-تجارى,13,880117161.1,58603.3,11293.78594,16000,10000
2024,1,الربع الأول,20241,الرياض,الرياض,الوزارات,قطعة أرض-تجارى,5,93516000,6287.25,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المصيف,قطعة أرض-تجارى,8,103481250,10127.7,8219.631859,10833.33,4669.89
2024,1,الربع الأول,20241,الرياض,الرياض,الملك عبدالعزيز,قطعة أرض-تجارى,2,21708290,3125,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,ظهرة البديعة,قطعة أرض-تجارى,14,31111963.62,9250,3409.523807,3657.14,2666.67
2024,1,الربع الأول,20241,الرياض,الرياض,مغرزات,قطعة أرض-تجارى,2,15065260,1837.97,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,النرجس,قطعة أرض-تجارى,106,2032298925,247346.78,6162.437077,7100,4700
2024,1,الربع الأول,20241,الرياض,الرياض,النسيم الشرقي,قطعة أرض-تجارى,11,23666730,8975.11,2701.265449,3030.3,2066.67
2024,1,الربع الأول,20241,الرياض,الرياض,المنصورية,قطعة أرض-تجارى,9,47104000.02,55077.09,954.8658638,1700,750
2024,1,الربع الأول,20241,الرياض,الرياض,منفوحة,قطعة أرض-تجارى,4,2190000,445.78,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,النسيم الغربي,قطعة أرض-تجارى,27,55226000,26075,2339.547824,3400,1909.52
2024,1,الربع الأول,20241,الرياض,الرياض,النهضة,قطعة أرض-تجارى,6,20950000,5050,3734.567901,4200,3500
2024,1,الربع الأول,20241,الرياض,الرياض,الملك فيصل,قطعة أرض-تجارى,15,83417440.98,19670,3979.502196,4400,3500
2024,1,الربع الأول,20241,الرياض,الرياض,الناصرية,قطعة أرض-تجارى,1,19856000,9025.43,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,النموذجية,قطعة أرض-تجارى,2,6848352,1592.64,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,النور,قطعة أرض-تجارى,2,17906301.36,5949,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الوادي,قطعة أرض-تجارى,1,5000000,810,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الياسمين,قطعة أرض-تجارى,19,767334222,50890.709,6931.126758,13410.37,5100
2024,1,الربع الأول,20241,الرياض,الرياض,بنبان,قطعة أرض-تجارى,48,96029694.5,66433.04,1446.055195,2083.33,1157.41
2024,1,الربع الأول,20241,الرياض,الرياض,قرطبة,قطعة أرض-تجارى,13,172945605.8,30747.49,5887.364536,6944.44,4700
2024,1,الربع الأول,20241,الرياض,الرياض,اليمامة,قطعة أرض-تجارى,2,3975000,1614.32,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,حطين,قطعة أرض-تجارى,8,264766270.1,20918.92,12337.75582,14847.81,9500
2024,1,الربع الأول,20241,الرياض,الرياض,ديراب,قطعة أرض-تجارى,1,1800000,625,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الورود,قطعة أرض-تجارى,1,64000000,3945.6,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,عليشة,قطعة أرض-تجارى,1,1540000,701.4,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,لبن,قطعة أرض-تجارى,20,47551000,19192.05,2612.553458,3190.48,2000
2024,1,الربع الأول,20241,الرياض,الرياض,سلطانة,قطعة أرض-تجارى,1,3200000,1000,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,ضاحية نمار,قطعة أرض-تجارى,90,135839195.6,97600.03,1303.904461,1787.71,1052.36
2024,1,الربع الأول,20241,الرياض,الرياض,عرقة,قطعة أرض-تجارى,6,101136250,24392.5,4169.980119,6800,3500
2024,1,الربع الأول,20241,الرياض,الرياض,غبيرا,قطعة أرض-تجارى,3,15120000,4820.51,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,طويق,قطعة أرض-تجارى,51,123064826,49930.45,2470.32921,3200,1950
2024,1,الربع الأول,20241,الرياض,الرياض,اليرموك,قطعة أرض-تجارى,22,133900435.6,29046.58,4405.048555,5707.07,3710.58
2024,1,الربع الأول,20241,الرياض,الرياض,بدر,قطعة أرض-تجارى,49,153746460,106055.18,1275.283891,1716.94,850
2024,1,الربع الأول,20241,الرياض,الرياض,مطار الملك خالد الدولي,قطعة أرض-تجارى,8,8376764,2295.15,3991.701792,5437.5,3067.35
2024,1,الربع الأول,20241,الرياض,الرياض,نمار,قطعة أرض-تجارى,3,14032344,7157.64,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,عكاظ,قطعة أرض-تجارى,12,21156310.83,15761.09,760.4646514,1493.26,540
2024,1,الربع الأول,20241,الرياض,الرياض,غرناطة,قطعة أرض-تجارى,4,116005000,29851.7,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الرمال,قطعة أرض-تجارى,103,1072255293,597351.721,2483.533559,3200,2150.54
2024,1,الربع الأول,20241,الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,100,118319517.4,41370.63,2882.759368,4050,1452.23
2024,1,الربع الأول,20241,الرياض,الرياض,أم الحمام الشرقي,قطعة أرض-سكنى,23,39308000,5473.35,5151.230101,11555.56,3418.8
2024,1,الربع الأول,20241,الرياض,الرياض,أم الحمام الغربي,قطعة أرض-سكنى,12,13548484,4648.07,3204.879938,3750,3017.24
2024,1,الربع الأول,20241,الرياض,الرياض,البيان,قطعة أرض-سكنى,207,294730440.4,114704.4975,2322.9855,3026.67,2075
2024,1,الربع الأول,20241,الرياض,الرياض,الخليج,قطعة أرض-سكنى,35,46536415.21,20345.375,2609.8429,3230.77,1500
2024,1,الربع الأول,20241,الرياض,الرياض,السويدي الغربي,قطعة أرض-تجارى,4,8775000,2250,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الأندلس,قطعة أرض-سكنى,18,34192125.38,10250.23,3555.848559,4000,3200
2024,1,الربع الأول,20241,الرياض,الرياض,السليمانية,قطعة أرض-سكنى,32,199091651,60521.62,4409.046434,5458.33,3298.99
2024,1,الربع الأول,20241,الرياض,الرياض,الجزيرة,قطعة أرض-سكنى,10,16112245,6356,2862.34332,3388.43,2066.12
2024,1,الربع الأول,20241,الرياض,الرياض,الشهداء,قطعة أرض-سكنى,6,11686926.4,2587,5475.753448,5600,5147.71
2024,1,الربع الأول,20241,الرياض,الرياض,الصالحية,قطعة أرض-سكنى,7,1585000,653.55,2228.505703,3400.78,1175.02
2024,1,الربع الأول,20241,الرياض,الرياض,البديعة,قطعة أرض-سكنى,5,2681282.29,1459.27,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,التعاون,قطعة أرض-سكنى,5,13423705,2387.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الدريهمية,قطعة أرض-سكنى,11,18987974.45,6404.9,2513.658399,3367.92,2000
2024,1,الربع الأول,20241,الرياض,الرياض,الراية,قطعة أرض-سكنى,36,15366200,29847.9,498.3398457,555.5555556,444.44
2024,1,الربع الأول,20241,الرياض,الرياض,الخزامى,قطعة أرض-سكنى,225,3217416464,274467.662,10291.32221,13569.34,808.8
2024,1,الربع الأول,20241,الرياض,الرياض,الخير,قطعة أرض-سكنى,1556,1388515454,905158.405,1502.693151,1760,1217.95
2024,1,الربع الأول,20241,الرياض,الرياض,الدوبية,قطعة أرض-سكنى,1,1150000,266.69,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الرسالة,قطعة أرض-سكنى,20,14425000,38668.59,375.5259957,407.5,325
2024,1,الربع الأول,20241,الرياض,الرياض,الزهراء,قطعة أرض-سكنى,14,46673225,10531.54,4081.804361,4200,3353.55
2024,1,الربع الأول,20241,الرياض,الرياض,الربيع,قطعة أرض-سكنى,40,639232749.8,123623.94,5147.158726,7142.86,3497.65
2024,1,الربع الأول,20241,الرياض,الرياض,الرفيعة,قطعة أرض-سكنى,13,17046883.89,4858.063,3554.225205,4315.68,2300
2024,1,الربع الأول,20241,الرياض,الرياض,الروابي,قطعة أرض-سكنى,11,14582000,4177.3,3643.645538,4204.55,3333.33
2024,1,الربع الأول,20241,الرياض,الرياض,الروضة,قطعة أرض-سكنى,28,58333201.12,17987.75,3322.094654,4012.35,1959.58
2024,1,الربع الأول,20241,الرياض,الرياض,الزاهر,قطعة أرض-سكنى,170,105206000,164188.84,652.4756955,752.688172,537.63
2024,1,الربع الأول,20241,الرياض,الرياض,العزيزية,قطعة أرض-سكنى,149,155602198.7,87759.11,1684.372121,2242.16,1333.33
2024,1,الربع الأول,20241,الرياض,الرياض,السلام,قطعة أرض-سكنى,19,24318672.54,9745.5,2683.784777,3333.33,2190.67
2024,1,الربع الأول,20241,الرياض,الرياض,السويدي,قطعة أرض-سكنى,22,12376954.22,10546.76,1358.960749,1520,1102.21
2024,1,الربع الأول,20241,الرياض,الرياض,الزهور,قطعة أرض-سكنى,18,9045000,11713.75,779.1411043,855.56,755.56
2024,1,الربع الأول,20241,الرياض,الرياض,السعادة,قطعة أرض-سكنى,194,173623563,68204.595,2402.500073,2570,2199.09
2024,1,الربع الأول,20241,الرياض,الرياض,العود,قطعة أرض-سكنى,21,7451050.8,3478.54,2017.051173,3651.01,1179.64
2024,1,الربع الأول,20241,الرياض,الرياض,الغدير,قطعة أرض-سكنى,4,15781603.47,3398,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الشعلة,قطعة أرض-سكنى,283,99407124.62,235692.26,420.0306524,549.3,320
2024,1,الربع الأول,20241,الرياض,الرياض,الإزدهار,قطعة أرض-سكنى,5,11450000,2003.31,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,البرية,قطعة أرض-سكنى,20,19097500,19130.15,937.8765777,1000,634.92
2024,1,الربع الأول,20241,الرياض,الرياض,العوالي,قطعة أرض-سكنى,60,79739512.16,31730.96,2459.137966,4470.59,1866.67
2024,1,الربع الأول,20241,الرياض,الرياض,القادسية,قطعة أرض-سكنى,71,80442619.58,31489.92,2786.698781,3000,2450
2024,1,الربع الأول,20241,الرياض,الرياض,المروج,قطعة أرض-سكنى,17,106342649,13503,7844.312746,15873,4971.49
2024,1,الربع الأول,20241,الرياض,الرياض,الصحافة,قطعة أرض-سكنى,19,56233974.94,10724.85,5478.106794,6133.33,3797.34
2024,1,الربع الأول,20241,الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,390,519792558.3,335041.98,1750.123887,1900,1500
2024,1,الربع الأول,20241,الرياض,الرياض,الحائر,قطعة أرض-سكنى,56,20045735.31,47378.06,328.3936164,523.72,250
2024,1,الربع الأول,20241,الرياض,الرياض,العقيق,قطعة أرض-سكنى,26,59943133.94,13527.9,5300.513836,6400,3083.96
2024,1,الربع الأول,20241,الرياض,الرياض,الحزم,قطعة أرض-سكنى,49,45889522.47,36152.81,1565.259498,1944.44,1250
2024,1,الربع الأول,20241,الرياض,الرياض,الحمراء,قطعة أرض-سكنى,16,64137314,14874,4635.121485,5250,1222.22
2024,1,الربع الأول,20241,الرياض,الرياض,الفاخرية,قطعة أرض-سكنى,2,2250000,977.25,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الملك سلمان,قطعة أرض-سكنى,15,109174694.8,78464.64,1358.830413,6694.87,1240
2024,1,الربع الأول,20241,الرياض,الرياض,المناخ,قطعة أرض-سكنى,27,19196437.5,16506.171,1203.155111,1440,1000
2024,1,الربع الأول,20241,الرياض,الرياض,العارض,قطعة أرض-سكنى,144,324216831.9,81185.93,4517.450424,5001.25,3913.25
2024,1,الربع الأول,20241,الرياض,الرياض,العريجاء الأوسط,قطعة أرض-سكنى,28,28405367,8300.01,3857.807288,5248.43,2500
2024,1,الربع الأول,20241,الرياض,الرياض,السلي,قطعة أرض-سكنى,32,85936646.47,60158.59,1744.774613,2000,1333.33
2024,1,الربع الأول,20241,الرياض,الرياض,المرسلات,قطعة أرض-سكنى,5,8875166,2438,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المنصورة (خنشليلة),قطعة أرض-سكنى,16,23737300,9407.64,2410.917634,2933.33,1920
2024,1,الربع الأول,20241,الرياض,الرياض,النخبة,قطعة أرض-سكنى,49,21416826,48310.53,464.9956273,516.56,404.41
2024,1,الربع الأول,20241,الرياض,الرياض,الشفا,قطعة أرض-تجارى,12,23409077.04,10075,2120.381149,2794.05,1666.67
2024,1,الربع الأول,20241,الرياض,الرياض,العزيزية,قطعة أرض-تجارى,27,114645258,54294.46,1597.635142,3200,1100
2024,1,الربع الأول,20241,الرياض,الرياض,الشرفية,قطعة أرض-سكنى,8,8194582,2532.59,4303.155111,6102.03,3215.78
2024,1,الربع الأول,20241,الرياض,الرياض,الصفا,قطعة أرض-سكنى,93,113991595,33956.38,3303.954784,3806.82,2950
2024,1,الربع الأول,20241,الرياض,الرياض,الصناعية,قطعة أرض-سكنى,7,13835132,7521.9,547.6152958,2409.64,140.27
2024,1,الربع الأول,20241,الرياض,الرياض,الزهرة,قطعة أرض-سكنى,32,31528796.22,13002.55,2268.83797,4800,1576.92
2024,1,الربع الأول,20241,الرياض,الرياض,الندى,قطعة أرض-سكنى,24,80848088.99,19410.57,3713.96216,6500,2666.67
2024,1,الربع الأول,20241,الرياض,الرياض,الهدا,قطعة أرض-سكنى,9,56799000,11414.5,4848.368522,5000,3438.2
2024,1,الربع الأول,20241,الرياض,الرياض,المنار,قطعة أرض-سكنى,6,9375000,3600,2604.166667,3200,2200
2024,1,الربع الأول,20241,الرياض,الرياض,المهدية,قطعة أرض-سكنى,157,216711111.3,85001.105,2583.325446,2888.89,2222.22
2024,1,الربع الأول,20241,الرياض,الرياض,العليا,قطعة أرض-سكنى,23,54898500,11598.89,4822.578902,5255.68,4000
2024,1,الربع الأول,20241,الرياض,الرياض,الغنامية,قطعة أرض-سكنى,32,6184931.1,11705.13,559.1144263,625,481.28
2024,1,الربع الأول,20241,الرياض,الرياض,الفاروق,قطعة أرض-سكنى,69,150644790,73720.61,2668.019123,3030.3,2082.1
2024,1,الربع الأول,20241,الرياض,الرياض,الملقا,قطعة أرض-سكنى,39,144292824.6,26035.77,6453.777753,8260.87,4250
2024,1,الربع الأول,20241,الرياض,الرياض,المنصورية,قطعة أرض-سكنى,2,2360000,1000,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,النرجس,قطعة أرض-سكنى,336,1045386549,214224.627,4950.299471,5550,4511.97
2024,1,الربع الأول,20241,الرياض,الرياض,الخالدية,قطعة أرض-سكنى,20,25220810,7751.43,1627.913816,3921.57,1283.04
2024,1,الربع الأول,20241,الرياض,الرياض,الفلاح,قطعة أرض-سكنى,1,161726550,21563.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,المروة,قطعة أرض-سكنى,12,11109759,4582.53,2348.107447,4425,888.89
2024,1,الربع الأول,20241,الرياض,الرياض,الفيحاء,قطعة أرض-سكنى,5,4825000,1913.7,NULL,NULL,NULL
2024,1,الربع الأول,20241,الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,12,122748408.7,36508.34,1983.099531,2600,1116.52
2024,1,الربع الأول,20241,الرياض,الرياض,العريجاء,قطعة أرض-سكنى,61,54416371.54,25642.68,1969.039932,2525,1325
2024,1,الربع الأول,20241,الرياض,الرياض,جرير,قطعة أرض-سكنى,24,39919537,10793.95,3370.76572,5200,2557.32
2024,1,الربع الأول,20241,الرياض,الرياض,المصفاة,قطعة أرض-سكنى,232,201129894.4,512700.362,651.7149375,1005.3,433.41
2024,1,الربع الأول,20241,الرياض,الرياض,المصيف,قطعة أرض-سكنى,15,35979790,8223.3,4590.335822,5300,3700
2024,1,الربع الأول,20241,الرياض,الرياض,الملك عبدالعزيز,قطعة أرض-سكنى,6,20150000,3055.34,6368.464229,6412.51,6300
