السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,3,الربع الثالث,الرياض,الخرج,مشرفة,دوبلكس,سكني,2,1320000,669.48,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الملك عبدالله,أرض,سكني,2,3795634,1286.76,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الربيع,دور,سكني,1,1922000,151.51,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,البديع,أخرى,أرض,سكني,2,1250000,1800,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,شقراء,الرحاب,أرض,سكني,4,580000,2681,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المرسلات,فيلا,سكني,1,1700000,300,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,شبرا,دور,سكني,4,1780000,688.02,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الزلفي,السيح,أرض,تجاري,1,661955.7,883.22,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,منفوحة,أخرى,سكني,2,755000,225,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المروج,فيلا,سكني,1,1700000,340,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الدريهمية,دور,سكني,2,1295000,340.42,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,النخيل,أرض,سكني,2,7400000,675,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,المسيل في الهياثم,أرض,سكني,1,50000,422.3,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الإزدهار,دوبلكس,سكني,2,7300000,557.11,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,عفيف,أخرى,أرض,تجاري,1,150000,375,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,حريملاء,أخرى,شقة,سكني,1,530000,147.92,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,حريملاء,أخرى,أرض,زراعي,3,1406300,171420,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,العليا,دوبلكس,سكني,1,4850000,348.54,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الخليج,مبنى,تجاري,1,3750000,750,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,النخبة,أرض,سكني,5,2010000,4623.48,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المونسية,مبنى,تجاري,1,3100000,600,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الفيحاء,شقة,سكني,4,2978000,603.2,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,العدامة,أرض,سكني,4,1020000,2592.67,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الغدير,فيلا,سكني,2,12500000,1281,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المرقب,أرض,سكني,4,406000,584.28,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الشهداء,شقة,سكني,1,810000,156.22,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,حوطة بني تميم,أخرى,أرض,تجاري,2,6855000,1960271.83,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,اليرموك,مبنى,تجاري,1,6600000,750,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الناصرية,أرض,سكني,1,162000,69.15,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الخالدية,أخرى,أخرى,1,365000,100,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الشفاء,أرض,تجاري,3,7801000,2740,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الغاط,المنتزة,أرض,سكني,4,481500,3000,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,شبرا,أرض,تجاري,1,1000,990,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الملك فهد,دوبلكس,سكني,1,3650000,240,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,ظهرة لبن,دور,سكني,1,1520000,450,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,العريجاء الغربي,دور,سكني,4,4272000,950.93,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الروضة,فيلا,سكني,5,17500000,3486.41,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المعيزيلة,فيلا,سكني,1,1500000,385,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,السويدي الغربي,شقة,سكني,3,2065610,533.52,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,القطار,أرض,سكني,5,890000,1640.44,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المرقب,فيلا,سكني,5,2955000,424.34,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,جرير,فيلا,سكني,1,1150000,200,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,الواحة,أرض,سكني,2,275000,1230,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,العوالي,أرض,سكني,1,1042353,360,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,القطار,أرض,زراعي,3,560000,15000,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المعيزيلة,شقة,سكني,4,2430555,480.27,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,ظهرة البديعة,أخرى,سكني,1,936330.01,141.18,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,النسيم الشرقي,شقة,سكني,2,1515549,303.3,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,الخالدية,أرض,تجاري,3,151000,2573.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,العفجة,أرض,سكني,3,2775000,15000,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,العقيق,أرض,تجاري,1,10000000,937.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,جبرة,أخرى,أخرى,1,148000,91.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,إشبيلية,أرض,سكني,4,5038318.93,1559.6,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,النظيم,أرض,سكني,1,525000,300,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,النسيم الغربي,دور,سكني,1,1000000,224.53,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,سلطانة,عمارة,سكني,1,800000,130,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,معكال,دوبلكس,سكني,1,776585,223.41,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المروج,شقة,سكني,3,4952900,409.03,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الزلفي,حطين,أرض,سكني,3,77000,937.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المروج,دوبلكس,سكني,2,7150000,572.62,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الملك سلمان,أرض,سكني,1,1130000,252.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الزاهر,فيلا,سكني,1,1000000,960,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المشاعل,أرض,تجاري,3,140425000,42937.19,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,مغرزات,دور,سكني,1,1650000,177.6,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,النزهة,مبنى,تجاري,2,19722500,1715,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,بدر,مبنى,تجاري,2,2778000,1200,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,صياح,أخرى,سكني,1,300000,74.74,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الربوة,فيلا,سكني,4,13892000,2498.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,لبن,فيلا,سكني,2,3805000,560,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,النخيل,شقة,سكني,3,5343615.36,493.03,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الملك فيصل,فيلا,سكني,3,4600000,1250,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,النظيم,أخرى,سكني,1,515000,1057.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,السلي,أخرى,تجاري,2,13550000,5275,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,الملقا,شقة,سكني,2,1370000,505.91,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الحمراء,أخرى,سكني,2,10000000,2000,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,ضاحية نمار,أخرى,أخرى,2,580320,725.4,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الزلفي,أخرى,أرض,زراعي,15,35941705.28,3111002.75,11.27551072,19.85,1.17
2025,3,الربع الثالث,الرياض,الرياض,إشبيلية,دوبلكس,سكني,2,2882841.9,675.52,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الياسمين,فيلا,سكني,17,40053496.62,5889.885,5252.90842,10000,2706.352693
2025,3,الربع الثالث,الرياض,الرياض,النسيم الغربي,أرض,تجاري,1,253844,875,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الزلفي,المنتزة,أرض,سكني,2,148000,650,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,حطين,شقة,سكني,14,19942814,1959.14,10480.16444,12302.99,7917.66
2025,3,الربع الثالث,الرياض,الزلفي,أخرى,أرض,سكني,10,2741484,7449.75,325.1171934,520.56,148.69
2025,3,الربع الثالث,الرياض,الرياض,المشاعل,أخرى,تجاري,3,9720000,3600,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المهدية,دوبلكس,سكني,21,41455001,7912.589,5555.004293,6078.187595,4879.378493
2025,3,الربع الثالث,الرياض,الرياض,أخرى,أرض,زراعي,26,422291667,745799.86,202.9617934,480.97,150
2025,3,الربع الثالث,الرياض,الرياض,سدرة,فيلا,سكني,47,94527000,15716.7,6193.406593,6666.666667,5697.5
2025,3,الربع الثالث,الرياض,الرياض,الندوة,شقة,سكني,12,6974756,1104.41,6042.807294,7653.45,4649.22
2025,3,الربع الثالث,الرياض,الرياض,المشرق,أرض,سكني,27,18860000,43063.99,415.6926517,666.6666667,350
2025,3,الربع الثالث,الرياض,الرياض,العارض,دوبلكس,سكني,82,226315000,18283.72,12386.99773,12637.68,10699.58848
2025,3,الربع الثالث,الرياض,الرياض,الفرسان,أرض,سكني,8,3364000,7069.98,470.1459716,500,439.5604396
2025,3,الربع الثالث,الرياض,الرياض,الرائد,فيلا,سكني,3,17220000,1110,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,مرات,أخرى,أرض,سكني,16,1782000,8411.13,191.9798255,267.48,152.17
2025,3,الربع الثالث,الرياض,الرياض,الصفاء,شقة,سكني,8,7531893.25,1147.52,6202.97755,6906.44,5576.56
2025,3,الربع الثالث,الرياض,الرياض,المنار,شقة,سكني,23,22511250,3475.9,6362.806531,6744.604317,5880.11
2025,3,الربع الثالث,الرياض,الرياض,ظهرة البديعة,دور,سكني,6,5330000,1177.11,4470.87887,4821.327283,4074.979625
2025,3,الربع الثالث,الرياض,الرياض,العزيزية,أرض,سكني,27,29080825.86,17492.96,1912.965052,2696.24,1296.3
2025,3,الربع الثالث,الرياض,الرياض,العزيزية,دور,سكني,11,8751700,2337.61,3668.319241,3984.79,3394.89
2025,3,الربع الثالث,الرياض,الغاط,غرناطة,أرض,سكني,2,60000,1192.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الخليج,أرض,سكني,8,12800714.86,3459.4638,3680.430253,4196.27,2962.35
2025,3,الربع الثالث,الرياض,الرياض,السليمانية/الدرعية,أرض,سكني,1,1000,851.51,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المعذر الشمالي,فيلا,سكني,1,7600000,750,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الزلفي,الريان,أرض,تجاري,1,100000,675,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,السلام,دوبلكس,سكني,1,175000,200,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,غرناطة,مبنى,تجاري,2,7005063,1590,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,عتيقة,فيلا,سكني,5,4990000,1167.47,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الملك فيصل,مبنى,تجاري,1,4866125,2100,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,القدس,أخرى,سكني,1,9350000,1553.08,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الزلفي,الريان,أرض,سكني,9,1479000,5025,198.6813187,224,177.6
2025,3,الربع الثالث,الرياض,الخرج,النهضة,أرض,تجاري,5,2740000,2696.42,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,العوالي,فيلا,سكني,4,6137314.66,2006.67,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,عفيف,أخرى,أرض,سكني,106,10700810.19,38745,30.10569253,174.67,1.59
2025,3,الربع الثالث,الرياض,السليل,أخرى,أرض,تجاري,1,100000,424.4,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,ديراب,شقة,سكني,9,3612437.29,939.2,3778.464889,3934.51,3536.45
2025,3,الربع الثالث,الرياض,الرياض,ثليم,فيلا,سكني,6,21420000,1681.09,19104.9538,26739.34,5143.33
2025,3,الربع الثالث,الرياض,الرياض,أخرى,شقة,سكني,60,33916491.98,9490.72,3505.832017,4204.96,2608.32
2025,3,الربع الثالث,الرياض,ضرما,أخرى,أرض,سكني,16,9841855,57743.56,111.279812,1143.16,24
2025,3,الربع الثالث,الرياض,الرياض,المنصورة,أرض,تجاري,4,20687999.01,3802.75,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,السليل,أخرى,أرض,سكني,9,1010000,5548.22,33.43781439,90.91,7.4
2025,3,الربع الثالث,الرياض,الرياض,وادي لبن,أرض,سكني,6,5625000,2500,2288.095238,2437.5,2140
2025,3,الربع الثالث,الرياض,الرياض,الجنادرية,شقة,سكني,55,40724585,9786.22,4196.802507,5160.23,3449.23
2025,3,الربع الثالث,الرياض,الرياض,لبن,شقة,سكني,10,5845623.16,1540.85,3930.217921,5235.91,2957.37
2025,3,الربع الثالث,الرياض,الرين,أخرى,أرض,سكني,15,979000,9255.13,81.32699593,145.6,1.59
2025,3,الربع الثالث,الرياض,الرياض,النفل,دور,سكني,6,10170000,919.61,10735.82435,11332.39456,10391.68665
2025,3,الربع الثالث,الرياض,الرياض,عكاظ,فيلا,سكني,9,9446798.56,2687.49,3545.547956,4066.8,3111.111111
2025,3,الربع الثالث,الرياض,الرياض,منفوحة الجديدة,أرض,سكني,19,11195000,3187.59,2347.665802,4138.95,1259.92
2025,3,الربع الثالث,الرياض,ضرما,أخرى,أرض,زراعي,23,33813420.27,460859.14,132.702545,170,102.37
2025,3,الربع الثالث,الرياض,الرياض,الوسام,أرض,سكني,9,5812500,2700,2000,2000,2000
2025,3,الربع الثالث,الرياض,الرياض,العارض,دور,سكني,10,11380000,1816.82,6634.699836,8738.56,4959.09
2025,3,الربع الثالث,الرياض,المجمعة,اليرموك,أرض,سكني,8,1868276.94,4986,288.5809312,568.18,206.31
2025,3,الربع الثالث,الرياض,القويعية,أخرى,أرض,زراعي,42,14744835.2,1052978.65,27.72526542,40.83,9.44
2025,3,الربع الثالث,الرياض,الرياض,الرمال,دور,سكني,35,33425624.97,6120.04,5241.95135,6408.2,4526.39
2025,3,الربع الثالث,الرياض,الرياض,العوالي,شقة,سكني,21,14542500,3415.32,4230.318561,4593.477262,3988.95
2025,3,الربع الثالث,الرياض,الخرج,النهضة,أرض,سكني,12,5265000,5418.27,976.4303887,1734.79,375
2025,3,الربع الثالث,الرياض,الرياض,غرناطة,أرض,سكني,1,870000,350,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,البرية,أرض,سكني,2,1100000,990,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,العليا,أرض,سكني,13,42370334,6362.9,7059.750855,7608.7,6510.14
2025,3,الربع الثالث,الرياض,الرياض,الملقا,شقة,سكني,45,54566396.44,6220.28,9305.676804,11357.13702,6856.08
2025,3,الربع الثالث,الرياض,الرياض,الرسالة,أرض,سكني,7,2670000,11295.06,292.6432815,353.8461538,263.8438888
2025,3,الربع الثالث,الرياض,الرياض,بدر,دور,سكني,96,64683371.12,17889.22,3578.500726,4084.533738,3177.862521
2025,3,الربع الثالث,الرياض,الرياض,بدر,شقة,سكني,97,57614459.87,16315.57,3671.286987,4606.590451,3134.551017
2025,3,الربع الثالث,الرياض,الرياض,الخالدية,شقة,سكني,8,3920000,1431.09,2698.267602,3288.15,2545.59
2025,3,الربع الثالث,الرياض,الرياض,الحزم,شقة,سكني,44,23771711,5980.3,3666.435684,4505.835426,1103.92
2025,3,الربع الثالث,الرياض,الرياض,العريجاء الغربي,فيلا,سكني,12,11488111,4987.4,2151.909091,2460,1813.33
2025,3,الربع الثالث,الرياض,الرياض,النظيم,فيلا,سكني,1,400000,500,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,ضاحية نمار,أرض,سكني,179,136678437.5,107340.61,1195.841568,1519.097222,900
2025,3,الربع الثالث,الرياض,الرياض,النظيم,أرض,سكني,138,85701454.44,49737.05,1685.946929,1810,1584.99961
2025,3,الربع الثالث,الرياض,الرياض,السليمانية,أرض,تجاري,1,2600000,750,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الدار البيضاء,دوبلكس,سكني,6,5485527.41,1484,3327.375204,3769.1736,2393.162393
2025,3,الربع الثالث,الرياض,الرياض,بدر,أرض,سكني,23,24281756.8,13012.39,1907.509462,3908.656184,1416.666667
2025,3,الربع الثالث,الرياض,الرياض,الروضة,شقة,سكني,30,29169911,3828.02,7949.494045,8463.330275,7363.620369
2025,3,الربع الثالث,الرياض,الرياض,النهضة,فيلا,سكني,7,9007576,4855,2234.68059,3551.401869,1443.433333
2025,3,الربع الثالث,الرياض,الخرج,الخالدية,أرض,سكني,9,3221159.16,4346.44,827.5203135,1336.48,210.53
2025,3,الربع الثالث,الرياض,الرياض,السويدي,أرض,سكني,14,10924027,6221.06,2221.412454,2575,1305.3
2025,3,الربع الثالث,الرياض,الرياض,الشعلة,أخرى,أخرى,6,1800000,3505,528.1803543,566.6666667,476.1904762
2025,3,الربع الثالث,الرياض,الرياض,سدرة,أرض,سكني,2,5800000,700,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,عليشة,أرض,سكني,1,2450000,457.61,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الرمال,دوبلكس,سكني,9,13023800,2561.49,5176.08589,5985.88,4716.809985
2025,3,الربع الثالث,الرياض,الرياض,الصفاء,دوبلكس,سكني,10,21748500,3019.21,7086.017683,8125.67714,6315.72
2025,3,الربع الثالث,الرياض,الرياض,ضاحية نمار,دور,سكني,11,9673428,2688.62,3815.358751,4218.92,3389.183619
2025,3,الربع الثالث,الرياض,الرياض,أخرى,فيلا,سكني,8,16390753.86,2490.04,2810.545924,3071.37,2607.58
2025,3,الربع الثالث,الرياض,الرياض,منفوحة,فيلا,سكني,8,6790000,1489.02,5102.099051,5385.16,3952.12
2025,3,الربع الثالث,الرياض,الرياض,أخرى,أخرى,أخرى,7,43101784.76,149740.86,2313.679497,3068.66,2042.85
2025,3,الربع الثالث,الرياض,الرياض,أم سليم,أخرى,أخرى,6,1945000,647.641,2612.706082,4605.47,1216.73
2025,3,الربع الثالث,الرياض,الرياض,عريض,أرض,سكني,158,60295938,69860.275,858.4441412,1024.691358,674.02
2025,3,الربع الثالث,الرياض,الرياض,عكاظ,أرض,سكني,64,31213019,34309.25,721.463732,750,700
2025,3,الربع الثالث,الرياض,الرياض,البرية,أرض,تجاري,2,2337500,1488.85,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,السعادة,فيلا,سكني,7,11850000,2040.59,5593.281221,6105.26,4333.333333
2025,3,الربع الثالث,الرياض,الرياض,القيروان,شقة,سكني,56,41724610,7552.66,4599.032125,6034.110757,3951.612903
2025,3,الربع الثالث,الرياض,الرياض,الملقا,أرض,سكني,63,322535010.9,42500.31,6846.859518,6932.55,6780
2025,3,الربع الثالث,الرياض,الرياض,الملقا,أرض,تجاري,2,29928267.39,8375.51,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الصحافة,أرض,تجاري,7,134850000,5594.39,26132.91613,35000,14375.79
2025,3,الربع الثالث,الرياض,الرياض,غبيرا,أرض,سكني,9,7100340.8,1820.09,3478.437493,4428.7,2937.5
2025,3,الربع الثالث,الرياض,الرياض,أم الحمام الغربي,أرض,سكني,6,10000000,2447.5,4556.962025,5103.45,3304.35
2025,3,الربع الثالث,الرياض,الخرج,مشرف,أرض,تجاري,7,2301000,4775.66,500,500,500
2025,3,الربع الثالث,الرياض,الرياض,العارض,شقة,سكني,46,50884417.29,6376.1,8208.140763,9502.713358,7243.52996
2025,3,الربع الثالث,الرياض,الرياض,المرسلات,مبنى,تجاري,1,2700000,750,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,القيروان,أرض,سكني,11,96970160,12079.97,8145.277807,9000,7500
2025,3,الربع الثالث,الرياض,الرياض,القيروان,أخرى,سكني,12,26300057.07,17815.19,1474.661818,1486.64344,1458.768872
2025,3,الربع الثالث,الرياض,الرياض,الدار البيضاء,شقة,سكني,26,9304149.13,3558.3,2927.821215,3604.53,2251.44
2025,3,الربع الثالث,الرياض,الرياض,الرمال,أخرى,أخرى,8,51586988.36,33770.97,1449.999949,1450,1449.999843
2025,3,الربع الثالث,الرياض,الخرج,الريحان,أرض,سكني,7,1005000,4767,230.8436065,340.14,111.11
2025,3,الربع الثالث,الرياض,الرياض,العزيزية,أرض,تجاري,5,7676156,2660.22,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,القدس,شقة,سكني,7,10019390.51,1093.54,9282.060959,10382.16246,8432.335195
2025,3,الربع الثالث,الرياض,الرياض,المونسية,أخرى,سكني,20,24690895,2922.92,8104.881261,8937.544839,7324.039748
2025,3,الربع الثالث,الرياض,الرياض,الياسمين,شقة,سكني,27,31008176.21,3299.71,9820.094024,12656.01,6689.377516
2025,3,الربع الثالث,الرياض,الرياض,قرطبة,دور,سكني,1,1850000,229.86,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,المصفاة,أرض,سكني,13,10566750,13455.92,925.0408067,1083.513919,827.59
2025,3,الربع الثالث,الرياض,الرياض,المعيزيلة,دور,سكني,6,5491000,1049.7,5061.280921,5338.387919,4678.420171
2025,3,الربع الثالث,الرياض,الرياض,الصحافة,شقة,سكني,13,20552145,1590.62,14397.3955,17452.73,11804.17
2025,3,الربع الثالث,الرياض,الرياض,الجنادرية,دوبلكس,سكني,9,11110000,3197.67,3407.34832,3852.2,2979.03
2025,3,الربع الثالث,الرياض,الخرج,الناصفة,أرض,سكني,11,4520219,4146.83,697.6708159,900,480
2025,3,الربع الثالث,الرياض,الخرج,الرفايع,أرض,سكني,1,260000,414,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,العزيزية,شقة,سكني,6,2658588,824.46,3774.801504,4463.35,3109.82
2025,3,الربع الثالث,الرياض,حوطة بني تميم,التضامن,أرض,سكني,1,130000,487.3,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الخرج,الورود,دور,سكني,1,650000,223.6,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الدريهمية,شقة,سكني,2,1334491.41,276.89,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,اليرموك,دوبلكس,سكني,8,15375675,2340.77,6329.265503,7053.853716,4607.790698
2025,3,الربع الثالث,الرياض,الرياض,بدر,أخرى,أخرى,8,7798142.85,5875,1335.449733,2750,266.6666667
2025,3,الربع الثالث,الرياض,الرياض,طويق,فيلا,سكني,40,39954985.57,15838.65,2808.150419,4347.669735,1955.555556
2025,3,الربع الثالث,الرياض,الرياض,الملز,عمارة,سكني,1,16125000,1006.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الغنامية,أرض,سكني,13,2076000,3626.6,723.9860736,906.25,600
2025,3,الربع الثالث,الرياض,الرياض,طيبة,أرض,تجاري,6,24573490,19992.38,1920.412407,2300,1500
2025,3,الربع الثالث,الرياض,الرياض,المهدية,أرض,سكني,32,63076000,14496.4,4015.280876,5000,3000
2025,3,الربع الثالث,الرياض,الرياض,الشفاء,أرض,سكني,23,29592344,15404.14,1595.90024,2093.33,1500
2025,3,الربع الثالث,الرياض,الرياض,العارض,أرض,تجاري,10,419478265,181353.83,7871.946691,9000.120002,2102.766798
2025,3,الربع الثالث,الرياض,الرياض,الربوة,أخرى,سكني,1,16500000,2300,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الروضة,أرض,سكني,8,32909960,6893.67,4869.608788,5000,4414.72
2025,3,الربع الثالث,الرياض,الرياض,النسيم الغربي,شقة,سكني,16,10472800,2142.99,4893.881344,5092.324253,4686.258936
2025,3,الربع الثالث,الرياض,الرياض,الجرادية,أرض,سكني,20,8500691,6211.226,1077.790602,4004.43,810
2025,3,الربع الثالث,الرياض,الرياض,الجنادرية,أرض,تجاري,21,57075367.47,28582.652,1984.49678,2499.99,1400
2025,3,الربع الثالث,الرياض,الرياض,الياسمين,دور,سكني,29,51838000,5866.35,9047.908194,10228.9,8178.35
2025,3,الربع الثالث,الرياض,الخرج,السلام,أرض,سكني,7,2310115,1115.455,1771.013905,1923.08,1571.93
2025,3,الربع الثالث,الرياض,الخرج,اليرموك,أرض,سكني,21,11274366.66,12529.15,912.3862974,1589.5,241.94
2025,3,الربع الثالث,الرياض,الرياض,السعادة,شقة,سكني,24,16127953,3127.12,4461.465085,5609.99,4076.890579
2025,3,الربع الثالث,الرياض,الرياض,الدار البيضاء,فيلا,سكني,19,21944416.52,7271.17,3022.635307,3680,2293.333333
2025,3,الربع الثالث,الرياض,الرياض,الخليج,دوبلكس,سكني,6,11375000,1890.86,6102.155387,6697.923644,5751.35732
2025,3,الربع الثالث,الرياض,الخرج,القطار,أخرى,أخرى,1,170000,192.5,NULL,NULL,NULL
2025,3,الربع الثالث,الرياض,الرياض,الملك فهد,شقة,سكني,25,33205500,3259.31,10160.49644,10983.53393,9846.807757
2025,3,الربع الثالث,الرياض,الرياض,حطين,أرض,سكني,6,97762682,8835.74,12237.17879,12600,12000
2025,3,الربع الثالث,الرياض,الرياض,طويق,دور,سكني,24,20745834,5343.06,4113.095142,5171.219485,3507.653061
2025,3,الربع الثالث,الرياض,الرياض,الخير,أرض,تجاري,6,11175000,4422.12,2541.909621,2916.67,1881.72043
2025,3,الربع الثالث,الرياض,الرياض,المهدية,شقة,سكني,34,28466850,4391.32,6607.738186,7134.874925,6037.496028
2025,3,الربع الثالث,الرياض,وادي الدواسر,أخرى,أرض,زراعي,6,1975008.9,408194.89,3.837735436,11.11,0.01
2025,3,الربع الثالث,الرياض,الرياض,طويق,دوبلكس,سكني,11,11928421,2961.2,3746.067634,3967.8,3576.27
