name,lat,lon,capacity
N 12 St & Bedford Ave,40.72079821,-73.95484712,47
Harrison Pl & Porter Ave,40.70686,-73.92851,20
Amsterdam Ave & W 152 St,40.829523,-73.944279,20
2 Ave & E 31 St,40.74299,-73.97711,81
W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,33
Fulton Ave & E 168 St,40.830471,-73.904556,21
E Fordham Rd & Webster Ave,40.861748,-73.89105,35
Metropolitan Ave & 65 Ln,40.71225,-73.89111,26
29 St & Skillman Ave,40.744831,-73.938411,27
Broadway & W 142 St,40.824686,-73.951947,23
44 St & 48 Ave,40.73941387498411,-73.92131969332695,24
St Marks Pl & 4 Ave,40.68197,-73.98034,27
E 134 St & Walnut Ave,40.800425,-73.911034,16
W 56 St & 10 Ave,40.768254,-73.988639,43
99 St & 50 Ave,40.74278,-73.86226,21
Classon Ave & St Marks Ave,40.676513,-73.959431,27
E 138 St & Grand Concourse,40.813224,-73.930605,21
St James Pl & Oliver St,40.71307916,-73.99851193,48
White St & Moore St,40.704508,-73.9351,21
Pacific St & Nevins St,40.6853761,-73.98302136,18
Ave D & E 10 St,40.72506551015475,-73.97515833377838,30
Academy St & Nagle Ave,40.862562,-73.922661,20
E 180 St & Prospect Ave,40.84696,-73.88663,22
Park Pl & Church St,40.71334184275907,-74.00935515761375,54
Southpoint Park,40.75370225419114,-73.95865201950072,36
Monroe St & Classon Ave,40.6845683,-73.95881081,19
Cortelyou Rd & E 34 St,40.64454,-73.94486,19
Henry St & Remsen St,40.69400964865994,-73.99465128779411,23
39 Ave & 56 St,40.74838,-73.90699,18
Nagle Ave & Thayer St,40.861382,-73.925591,34
Broadway & W 238 St,40.88524,-73.90077,30
E 141 St & Jackson Ave,40.806896,-73.911837,19
Valentine Ave & E 198 St,40.86941,-73.88994,21
3 Ave & E 100 St,40.7877214,-73.94728331,27
Schenectady Ave & Maple St,40.66178,-73.93445,19
E 55 St & 2 Ave,40.75797322,-73.96603308,29
E 103 St & 2 Ave,40.78864,-73.9436,33
3 Ave & Franklin Ave,40.82696,-73.907451,19
Anthony Ave & E Tremont Ave,40.848793,-73.903178,20
W 56 St & 6 Ave,40.76340613,-73.97722479,54
Cypress Ave & St Felix Ave,40.69559,-73.89927,21
E 10 St & Ave A,40.72740794,-73.98142006,107
Bedford Ave & Maple St,40.66035,-73.95679,23
33 St & Queens Blvd,40.7443653191867,-73.93172398209572,24
Grand Ave & Remsen Pl,40.72353,-73.89967,21
Corona Ave & 90 St,40.74154,-73.87484,22
Norman Ave & Leonard St,40.725819,-73.950815,31
Columbus Ave & W 95 St,40.7919557,-73.968087,39
E 53 St & Madison Ave,40.7597108,-73.97402311,51
48 St & 50 Ave,40.73737,-73.91803,21
Southern Blvd & Xavier Way,40.86149,-73.88103,31
Borden Ave & 25 St,40.7396139,-73.945151,27
New York Ave & St Marks Ave,40.67514,-73.94716,23
Harman St & Seneca Ave,40.70577,-73.91292,19
72 St & Northern Blvd,40.75473,-73.89458,19
Lexington Ave & E 36 St,40.747573958954796,-73.9788007736206,23
47 Ave & 109 St,40.74713,-73.85502,27
3 Ave & Schermerhorn St,40.68683208,-73.9796772,35
38 Ave & 29 St,40.75473,-73.93367,19
Vesey Pl & River Terrace,40.7153379,-74.01658354,57
W 13 St & 5 Ave,40.735445,-73.99431,43
Boerum St & Broadway,40.70538077,-73.94976519,19
Columbus Ave & W 103 St,40.7969347,-73.9643412291,40
Albany St & Greenwich St,40.709267,-74.013247,46
36 St & 47 Ave,40.742218349960964,-73.92935156822205,19
6 Ave & 12 St,40.6663181,-73.9854617,29
Prospect Ave & E 151 St,40.814232,-73.903927,21
St Nicholas Ave & W 134 St,40.816234,-73.948222,27
Broadway & W 251 St,40.89415,-73.89642,18
5 Ave & W 126 St,40.80722,-73.9418,27
10 Ave & W 215 St,40.86932465640094,-73.91519755125046,21
75 St & 35 Ave,40.75091,-73.89111,25
32 Ave & 81 St,40.75763,-73.88682,19
Plaza St West & Flatbush Ave,40.6750207,-73.97111473,49
Ditmars Blvd & 73 St,40.76817,-73.896293,19
Henry St & Degraw St,40.6847514,-73.99917254,23
E 74 St & 1 Ave,40.7689738,-73.95482273,79
Wallabout St & Kent Ave,40.6991049,-73.960633406,23
Church Ave & E 45 St,40.65159,-73.93535,24
Suydam St & Broadway,40.69544,-73.93223,32
Macombs Pl & W 152 St,40.826406,-73.937948,33
Jerome Ave & W 195 St,40.86874,-73.89657,32
Nelson Ave & W 172 St,40.843965,-73.920999,20
111 St & 37 Ave,40.75397,-73.85748,23
E 118 St & Madison Ave,40.8014866,-73.9442507,29
Grand Concourse & E 184 St,40.85941,-73.8985,23
E 169 St & Webster Ave,40.834015,-73.908863,21
Inwood Ave & W 170 St,40.840536,-73.919228,21
100 St & Lewis Ave,40.73988,-73.86012,21
Prospect Ave & Longwood Ave,40.81899,-73.90202,29
Sharon St & Olive St,40.715341620424475,-73.93865078687668,24
Maurice Ave & 53 Dr,40.73028,-73.90421,15
1 Ave & E 44 St,40.75001986,-73.96905301,87
Underhill Ave & Pacific St,40.6804836,-73.9646795,27
Church St & Worth St,40.71688538495366,-74.00650128722191,45
Irving Ave & Harman St,40.70108,-73.9179,21
Union Ave & E 169 St,40.82995,-73.898802,19
Brooklyn Ave & Snyder Ave,40.64915,-73.94368,22
3 Ave & E 112 St,40.795508,-73.941606,23
Broadway & Hancock St,40.68661064950837,-73.91683218964889,35
Grand Concourse & E Mosholu Pkwy S,40.877964,-73.8847550291,21
E 179 St & Daly Ave,40.84335,-73.88247,19
Marion Ave & Mosholu Pkwy,40.8704956,-73.8818756582,21
Grand Concourse & E 171 St,40.839549,-73.913004,25
Ave A & E 11 St,40.72854745023944,-73.98175925016403,69
W 50 St & 10 Ave,40.764734200065185,-73.99194359779358,55
40 Ave & 9 St,40.75742,-73.945133,19
Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,51
W 37 St & Broadway,40.75227093837409,-73.98770570755005,84
Kappock St & Independence Ave,40.88077,-73.91952,18
Bedford Ave & Clarkson Ave,40.65519,-73.9564,20
Marcus Garvey Blvd & Macon St,40.682601,-73.938037,19
W 95 St & Broadway,40.7937704,-73.971888,32
Grand Concourse & E 175 St,40.84627592921954,-73.90931278467178,24
104 St & 32 Ave,40.75951,-73.86491,22
Waldo Ave & Manhattan College Pkwy,40.88902,-73.90288,20
Mt Morris Park W & W 120 St,40.804038,-73.945925,27
74 St & 37 Ave,40.74908,-73.89172,30
Westchester Ave & Southern Blvd,40.824956,-73.891677,21
Troy Ave & Linden Blvd,40.6533,-73.93644,23
Halsey St & Broadway,40.68565,-73.91564,20
E 138 St & Cypress Ave,40.805559,-73.914718,23
7 Ave & 20 St,40.659053,-73.98854,20
W 87 St & Amsterdam Ave,40.78839,-73.9747,43
Clinton St & Grand St,40.71573792143338,-73.98698994965027,15
Centre St & Worth St,40.71494807,-74.00234482,120
Waterbury St & Stagg St,40.71019,-73.93734,23
Dean St & Hoyt St,40.6864442,-73.98759104,77
Union Ave & N 12 St,40.71924,-73.95242,39
Schenectady Ave & President St,40.66732,-73.93398,22
8 Ave & W 38 St,40.75461,-73.99177,65
Carroll St & Smith St,40.680611,-73.99475825,41
5 Ave & 41 St,40.649983,-74.005144,30
Graham Ave & Herbert St,40.71929301,-73.94500379,26
Richards St & Delavan St,40.6794327,-74.00785041,19
Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,38
Greene St & Prince St,40.72511734422387,-73.99930492043495,45
Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,79
Pacific St & Troy Ave,40.67686,-73.93607,20
Bedford Ave & Fenimore St,40.65815,-73.95674,20
76 St & 45 Ave,40.7411,-73.88837,19
Prospect Ave & Greenwood Ave,40.651745,-73.975988,20
5 Ave & E 30 St,40.7459849,-73.98629487,56
Shore Pkwy Greenway & Bay Ridge Ave,40.63896,-74.03678,24
50 St & 30 Ave,40.760083,-73.907107,23
49 Ave & 27 St,40.74113,-73.942518,25
Grand St & Wythe Ave,40.71575,-73.96433,56
Adelphi St & Myrtle Ave,40.69308257,-73.97178913,28
E 167 St & Bryant Ave,40.82675430693443,-73.88871818097057,20
Jackson St & Leonard St,40.71638031973561,-73.94821286201477,22
Monitor St & Meeker Ave,40.721226,-73.941845,21
McKibbin St & Manhattan Ave,40.70510918,-73.94407279,23
Pearl St & Whitehall St,40.703144,-74.013178,44
21 St & 21 Ave,40.782465,-73.914527,21
Monroe St & Bedford Ave,40.6851443,-73.95380904,23
E 135 St & St Ann's Ave,40.805089,-73.918889,23
Prospect Pl & 6 Ave,40.6793307,-73.97519523,25
Steinway St & 23 Ave,40.7713937,-73.9077436,21
Fulton Ave & E 172 St,40.839229,-73.899047,19
W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,43
West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,29
Bedford Ave & S 9 St,40.70853074,-73.96408963,23
77 St & Colonial Rd,40.63121,-74.03318,14
E 180 St & Monterey Ave,40.85025,-73.89301,21
Cabrini Blvd & W 177 St,40.848282,-73.941343,24
Bedford Ave & Bergen St,40.676368,-73.952918,24
31 Ave & 30 St,40.7647,-73.9240312,21
McGuinness Blvd & Eagle St,40.73555,-73.95284,42
Albany Ave & Park Pl,40.67297,-73.93896,20
Broadway & W 160 St,40.835775,-73.9434,22
E 72 St & Park Ave,40.77118287540658,-73.96409422159195,43
58 St & 32 Ave,40.75574,-73.903427,19
23 St & 3 Ave,40.662611,-73.998623,24
34 Ave & 89 St,40.75437,-73.87833,27
Lenox Ave & W 140 St,40.817245,-73.938787,23
18 St & 27 Ave,40.772768286288304,-73.92743647098541,23
Murray St & Greenwich St,40.714851505262516,-74.01122331619263,49
57 St & 43 Ave,40.74324,-73.908,20
Park Pl & Thomas S. Boyland St,40.67154,-73.91433,23
E 153 St & E 157 St,40.826677,-73.929327,19
Nassau St & Navy St,40.69839895,-73.98068914,58
W 37 St & 5 Ave,40.75038009,-73.98338988,60
Rutgers St & Henry St,40.71332151208186,-73.99009689688683,40
Ditmars Blvd & 19 St,40.78145,-73.9183302,27
Jerome Ave & W 177 St,40.850121,-73.910765,29
E 204 St & Webster Ave,40.87095,-73.87679,21
Woodside Ave & Roosevelt Ave,40.74549,-73.90605,19
Johnson St & Gold St,40.69474881,-73.98362464,41
Hancock St & Stuyvesant Ave,40.68454,-73.9322,19
Ave C & E 16 St,40.72984830346529,-73.97455215454102,48
43 Ave & 111 St,40.74955,-73.85464,19
W 44 St & 11 Ave,40.762009,-73.996975,79
Grand Concourse & E 176 St,40.84761,-73.90745,22
6 Ave & W 34 St,40.74964,-73.98805,67
W 94 St & Central Park W,40.790431,-73.965894,47
Malcolm X Blvd & DeKalb Ave,40.6938,-73.93114,20
Congress St & Hicks St,40.6893952,-73.9995126,35
Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,31
36 Ave & 31 St,40.756540051858984,-73.929555582706,27
9 Ave & W 22 St,40.7454973,-74.00197139,84
56 St & 2 Ave,40.645705,-74.020292,35
S 4 St & Wythe Ave,40.71285887,-73.96590294,37
Morris Ave & E Burnside Ave,40.85322,-73.90546,21
Edgecombe Ave & W 150 St,40.826881,-73.941427,20
Henry St & W 9 St,40.6763744,-74.00324957,19
Tibbett Ave & W 234 St,40.88324,-73.90587,21
E 103 St & Lexington Ave,40.7903051,-73.94755757,35
Schermerhorn St & Hoyt St,40.6886263,-73.9851911,60
E 102 St & 1 Ave,40.7869946,-73.94164802,25
Edgecombe Ave & W 167 St,40.838191,-73.936085,23
2 Ave & E 122 St,40.8006721,-73.9349,25
Henry St & Grand St,40.714211,-73.981095,36
Prospect Pl & Howard Ave,40.67261,-73.91977,19
Boone Ave & E 172 St,40.832649,-73.885272,19
8 Ave & W 16 St,40.740983,-74.001702,36
Delancey St & Eldridge St,40.719383,-73.991479,31
Lincoln Pl & Classon Ave,40.6721683,-73.9609,28
45 Ave & 21 St,40.74737075646803,-73.94777297973631,21
E 156 St & Courtlandt Ave,40.82123860172,-73.9173299074173,23
E 17 St & 2 Ave,40.73431166276575,-73.98372530937195,47
Lawrence St & Willoughby St,40.69236178,-73.98631746,39
W 110 St & Amsterdam Ave,40.802692,-73.96295,45
Union Ave & Jackson St,40.7160751,-73.952029,19
25 Ave & 85 St,40.76328,-73.88404,19
27 Ave & 3 St,40.77485,-73.9342,19
48 St & 5 Ave,40.646351,-74.009271,27
Caton Ave & Argyle Rd,40.649681,-73.967829,21
3 Ave & E 189 St,40.85985,-73.89135,30
Lewis Ave & Madison St,40.686312,-73.935775,23
W 120 St & Claremont Ave,40.8109494,-73.9634,39
35 Ave & 10 St,40.76315481910373,-73.93985509872437,26
Degraw St & 3 Ave,40.67977,-73.9847,35
E 38 St & Church Ave,40.65106,-73.94193,24
103 St & 41 Ave,40.74875,-73.86285,23
Marcy Ave & Gates Ave,40.686679,-73.947417,21
W 100 St & Manhattan Ave,40.795,-73.9645,39
Stanton St & Chrystie St,40.72229346,-73.99147535,47
Grand Concourse & E 205 St,40.875531,-73.8863864831,19
Clinton St & Joralemon St,40.69239502,-73.99337909,50
Putnam Ave & Nostrand Ave,40.68402,-73.94977,19
W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,51
Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872,25
Sedgwick Ave & Hillman Ave,40.88224,-73.89136,25
E 25 St & 1 Ave,40.7381765,-73.97738662,35
Crotona Ave & E Fordham Rd,40.8579,-73.88147,25
River Ave & E 151 St,40.822217,-73.928939,27
W 78 St & Broadway,40.78339981,-73.98093133,39
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,22
Willoughby St & Ashland Pl,40.69178,-73.97877,31
E 33 St & Park Ave,40.74652543,-73.98214281,72
Dean St & Franklin Ave,40.67759206937376,-73.955637216568,21
90 St & 32 Ave,40.75836,-73.87824,20
W 54 St & 11 Ave,40.768333,-73.992573,59
Park Ave & E Tremont Ave,40.84731,-73.89981,24
E 174 St & Longfellow Ave,40.836274,-73.884308,20
31 St & Northern Blvd,40.75186951421875,-73.93349289894103,35
Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,39
Leonard St & Maujer St,40.7103685423523,-73.94705951213837,24
Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,33
Madison St & Montgomery St,40.713126,-73.984844,20
6 Ave & 78 St,40.62569,-74.02119,12
E 20 St & 2 Ave,40.73587678,-73.98205027,84
Montague St & Hicks St,40.69522407512035,-73.99598850939152,36
Brook Ave & E 157 St,40.820713,-73.911759,21
Brooklyn Ave & Dean St,40.67669,-73.94437,19
20 Ave & Shore Blvd,40.785994,-73.915098,19
21 Ave & 80 St,40.770888,-73.889914,19
14 St & 5 Ave,40.666287,-73.98895053,21
W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,24
28 St & 41 Ave,40.751047,-73.93797,27
King St & Varick St,40.72789701409023,-74.00536268949507,36
Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,17
E 46 St & Madison Ave,40.755393,-73.977601,53
Gerard Ave & E 164 St,40.830262,-73.923391,19
Greenwich St & Hubert St,40.721319,-74.010065,35
Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,23
Grand Ave & 55 St,40.71888,-73.91427,19
11 Ave & W 41 St,40.76030096,-73.99884222,55
N 5 St & Wythe Ave,40.718389,-73.961501,39
Central Ave & Covert St,40.68929,-73.90951,30
Greene Ave & Throop Ave,40.6894932,-73.942061,19
White St & Johnson Ave,40.707174,-73.93581,23
Crescent St & 30 Ave,40.768692,-73.9249574,23
Tilden Ave & Nostrand Ave,40.64683,-73.94933,22
Willis Ave & E 137 St,40.808384,-73.923604,22
Goulden Ave & W 205 St,40.87812,-73.89192,19
Caton Ave & St. Pauls Pl,40.65153,-73.96277,21
Lenox Ave & W 111 St,40.7987859,-73.9523,36
Lorimer St & Harrison Ave,40.702726,-73.94984,18
E 21 St & Church Ave,40.65007,-73.96001,25
Forsyth St & Canal St,40.7158155,-73.99422366,29
Newton Rd & 44 St,40.7595701,-73.9142678,19
W 51 St & Rockefeller Plaza,40.75973805251143,-73.97811613976955,51
Smith St & 3 St,40.6787242,-73.99599099,25
43 St & Broadway,40.7577284,-73.9166368,25
Paul Ave & Mosholu Pkwy,40.8802945,-73.8860653648,19
6 Ave & Broome St,40.72431,-74.00473,72
Strong St & University Ave,40.87119,-73.89918,20
Perry Ave & E 204 St,40.87318,-73.87856,22
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,51
Central Park S & Grand Army Plaza,40.764555,-73.973473,85
Hancock St & Wyckoff Ave,40.6972,-73.90674,19
W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,30
48 St & Skillman Ave,40.74622874694195,-73.91616314649582,22
Ditmars Blvd & 94 St,40.7702,-73.87587,20
Westchester Ave & Jackson Ave,40.816124,-73.908116,25
Hudson St & N Moore St,40.719887998,-74.0086269379,69
2 Ave & E 99 St,40.7862586,-73.94552579,31
DeKalb Ave & S Portland Ave,40.68967018552252,-73.97527355121376,23
Bainbridge Ave & E 211 St,40.88206,-73.87808,20
Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,24
3 Ave & 77 St,40.62991,-74.02834,16
Bank St & Hudson St,40.73652889,-74.00618026,27
Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,33
W 51 St & 7 Ave,40.76167,-73.98256,78
E 161 St & River Ave,40.827883,-73.927111,38
62 St & Northern Blvd,40.754176,-73.900318,27
S 3 St & Bedford Ave,40.71260486,-73.96264403,25
30 Ave & 41 St,40.763422,-73.914142,23
Winthrop St & Schenectady Ave,40.6582,-73.9338,21
Bailey Ave & W 238 St,40.88394,-73.89824,19
61 St & Laurel Hill Blvd,40.7388,-73.90338,19
E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,79
32 Ave & 75 St,40.75704,-73.8924,19
Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,31
21 St & 4 Ave,40.662584,-73.995554,21
Orchard St & Grand St,40.717318403855785,-73.99067759513855,45
W 218 St & Broadway,40.87139,-73.914318,27
Broadway & W 58 St,40.76695317,-73.98169333,79
Queens Plaza North & Crescent St,40.75110165,-73.94073717,44
Centre St & Chambers St,40.71273266,-74.0046073,57
7 Ave & 17 St,40.660937794931684,-73.98680448532104,21
Fulton St & Irving Pl,40.68186,-73.959432,31
Pacific St & Ralph Ave,40.67607,-73.92171,19
84 St & Roosevelt Ave,40.74797,-73.88204,30
72 St & Broadway,40.74751,-73.89372,20
Washington Ave & Park Ave,40.69610226,-73.96751037,55
Sterling Pl & Bedford Ave,40.672695,-73.954131,25
W 16 St & The High Line,40.74334935,-74.00681753,60
Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,19
Bainbridge Ave & E 198 St,40.8684871,-73.8884559781,23
3 Ave & Wakeman Pl,40.638246,-74.024714,27
Crescent St & Broadway,40.7633589,-73.9286471,19
Bainbridge Ave & E 196 St,40.86648,-73.89042,18
E 84 St & Park Ave,40.77862688,-73.95772073,45
72 St & Woodside Ave,40.74288,-73.89283,19
53 St & 5 Ave,40.643371,-74.011884,30
W 24 St & 7 Ave,40.74487634,-73.99529885,79
34 Ave & 108 St,40.75614,-73.86084,23
Kingston Ave & Park Pl,40.67308,-73.94191,21
6 Ave & 74 St,40.629233,-74.019864,12
4 Ave & 3 St,40.673746,-73.985649,39
Walton Ave & E 176 St,40.84833,-73.90971,23
Irving Ave & DeKalb Ave,40.7027,-73.92095,27
Clinton St & Centre St,40.67434,-74.00194698,21
Featherbed Ln & Jerome Ave,40.845505,-73.914311,21
Graham Ave & Grand St,40.711863,-73.944024,29
Division Ave & Hooper St,40.70684203101325,-73.9544353965357,61
Greenpoint Ave & 47 St,40.7424,-73.91808,25
Kenmare St & Elizabeth St,40.72054,-73.9949,37
31 St & Astoria Blvd,40.7699176,-73.9184057,31
West End Ave & W 60 St,40.77237,-73.99005,39
Engert Ave & McGuinness Blvd,40.72158,-73.94546,19
Park Ave & E 179 St,40.85014,-73.89818,25
Center Blvd & 48 Ave,40.745038,-73.957539,27
Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,25
Prospect Ave & E 167 St,40.826303,-73.898751,19
99 St & 3 Ave,40.61451,-74.03502,14
E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,66
MacDougal St & Prince St,40.72710258,-74.00297088,47
E 72 St & York Ave,40.76663814,-73.95348296,37
Butler St & Court St,40.6849894,-73.99440329,35
24 Ave & 26 St,40.774591,-73.918544,19
Lafayette St & Jersey St,40.72456089,-73.99565293,60
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,54
Albemarle Rd & McDonald Ave,40.645074,-73.979681,20
S Portland Ave & Hanson Pl,40.68539567,-73.97431458,27
5 St & 6 Ave,40.6704836,-73.98208968,23
Cliff St & Fulton St,40.70838,-74.00495,65
92 St & Astoria Blvd,40.76313,-73.8772,18
Macon St & Lewis Ave,40.68282,-73.93488,20
Lenox Ave & W 117 St,40.8025566,-73.9490782,45
Varick St & Watts St,40.723635749203936,-74.006020305859,49
E 6 St & Ave D,40.72228087,-73.97668709,45
E 187 St & 3 Ave,40.85724,-73.8909,19
N 6 St & Bedford Ave,40.71745169,-73.95850939,28
Gerard Ave & E 165 St,40.83173,-73.922394,21
Walton Ave & E 171 St,40.840683,-73.915073,19
Fulton St & William St,40.70960089363537,-74.00655090808868,43
Laight St & Hudson St,40.72185379,-74.00771779,87
Frederick Douglass Blvd & W 139 St,40.81900581806558,-73.94476890563965,22
Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,67
61 St & 60 Ln,40.70055,-73.8943,18
1 Ave & E 18 St,40.733812191966315,-73.98054420948029,54
Bedford Ave & Montgomery St,40.665816,-73.956934,27
Southern Blvd & E 175 St,40.839335,-73.886445,19
Clifton Pl & Bedford Ave,40.688655,-73.955156,23
Cedar St & Myrtle Ave,40.697842,-73.926241,27
Queens Blvd N & 71 Ave,40.72144,-73.84363,0
62 Dr & 97 Pl,40.73282,-73.86065,0
62 Ave & 102 St,40.73568,-73.8564,0
82 St & Broadway,40.74281,-73.88296,30
24 St & 38 Ave,40.756351,-73.936515,19
Waverly Ave & Lafayette Ave,40.688231,-73.966804,0
Riverdale Ave & W 263 St,40.91239,-73.90272,0
Vesey St & Greenwich St,40.71254669463547,-74.01113051087516,111
Riverside Dr E & W 155 St,40.834097985815255,-73.94834974194816,23
110 St & 68 Ave,40.72774,-73.84429,0
67 Ave & Queens Blvd S,40.72672,-73.85393,0
Austin St & 66 Ave,40.72499,-73.85787,0
Austin St & 70 Rd,40.72047,-73.84576,0
Queens Blvd N & 72 Rd,40.7202,-73.84044,0
Skillman Ave & 43 Ave,40.74653761978055,-73.93215849995613,19
DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,0
Front St & Jay St,40.702461,-73.986842,24
Franklin Ave & St Marks Ave,40.6758324,-73.9561677,29
Broadway & W 261 St,40.90951,-73.89652,12
Fieldston Rd & Mosholu Ave,40.90524,-73.90054,14
President St & 4 Ave,40.676757,-73.983262,31
Columbia St & Kane St,40.68763155,-74.0016256,20
Lexington Ave & E 26 St,40.741459,-73.983293,80
E Houston St & Columbia St,40.71978635452822,-73.97871628403664,51
24 St & 41 Ave,40.7527085,-73.9397405,19
43 St & 50 Ave,40.73787237950538,-73.92264068126678,19
Ridge Blvd & 82 St,40.62711,-74.0326,12
Bailey Ave & W 234 St,40.88066,-73.90076,25
Jackson Mill Rd & 24 Ave,40.76619,-73.87561,24
E 149 St & Eagle Ave,40.814046,-73.91186,19
Bainbridge Ave & Bedford Park Blvd,40.87002,-73.88565,19
50 St & Northern Blvd,40.753441,-73.912402,27
Henry St & Atlantic Ave,40.69089272,-73.99612349,23
6 Ave & 9 St,40.668127,-73.98377641,27
100 St & Northern Blvd,40.75748,-73.86843,22
21 St & 38 Ave,40.7576314,-73.9391224,19
7 Ave & 40 St,40.648169,-74.000057,24
57 St & 37 Ave,40.75048,-73.90513,22
Knickerbocker Ave & Moffat St,40.690434,-73.903737,24
5 Ave & W 139 St,40.815484,-73.935856,20
Bond St & Bergen St,40.6849668,-73.98620772,27
6 Ave & 55 St,40.640831,-74.010996,19
E 138 St & Willow Ave,40.804168,-73.911545,18
Monroe St & Marcus Garvey Blvd,40.686722,-73.938988,20
Carroll St & Washington Ave,40.6686744,-73.9618148,27
57 St & 1 Ave,40.646377,-74.023087,27
Ditmars Blvd & 76 St,40.768442,-73.893531,19
President St & Henry St,40.6828003,-73.99990419,25
Bushwick Ave & Furman Ave,40.68281,-73.90623,30
65 St & Otto Rd,40.70389,-73.89116,21
Broadway & 51 St,40.754164,-73.908906,27
30 Ave & 96 St,40.76086,-73.87308,21
Charlotte St & Boston Rd,40.8358771,-73.8931428,19
Jerome Ave & W 193 St,40.86659,-73.89794,18
38 St & Northern Blvd,40.752372,-73.925384,23
Metropolitan Ave & Flushing Ave,40.71334,-73.91572,19
108 St & 52 Ave,40.74310053056842,-73.85466891367044,36
Stockholm St & Wilson Ave,40.699304,-73.923044,23
E 182 St & Belmont Ave,40.85089,-73.88793,22
Cortelyou Rd & E 8 St,40.63874,-73.97063,16
52 St & 1 Ave,40.649292,-74.020105,22
E 179 St & Southern Blvd,40.84467,-73.88507,25
Independence Ave & W 240 St,40.89069,-73.91284,12
Eastern Pkwy & Rochester Ave,40.66846,-73.9282,24
Old Slip & South St,40.70336686695866,-74.007867872715,93
W 135 St & Lenox Terrace Pl,40.813619,-73.939336,29
E 3 St & Church Ave,40.643817,-73.977433,21
67 Ave & Fresh Pond Rd,40.70575,-73.89676,30
Church Ave & McDonald Ave,40.642809,-73.979239,29
Yankee Ferry Terminal,40.68706579875912,-74.01675585121666,42
96 St & Marine Ave,40.61699,-74.03568,16
Brooklyn Ave & Lefferts Ave,40.662564,-73.945565,20
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,19
76 St & 21 Ave,40.77028,-73.893675,21
Broadway & Lakeview Pl,40.89818,-73.89697,16
Nelson Ave & 167 St,40.83670566862804,-73.92608866095543,21
Willoughby Ave & Walworth St,40.69331716,-73.95381995,19
27 St & Hunter St,40.7485,-73.941275,33
101 St & Fort Hamilton Pkwy,40.61124,-74.03282,12
E 81 St & York Ave,40.7728384,-73.94989233,47
Crotona Pkwy & Elsmere Pl,40.84188,-73.8855,25
Tilden Ave & Lott St,40.64661,-73.95401,19
State St & Smith St,40.68917,-73.9886,66
E 10 St & 2 Ave,40.72970805644994,-73.9865979552269,41
E 132 St & Madison Ave,40.810224,-73.937195,19
Tinton Ave & E 165 St,40.824796,-73.90242,19
W 20 St & 8 Ave,40.74345335,-74.00004031,84
31 Ave & 86 St,40.75958,-73.88219,19
Van Buren St & Broadway,40.692,-73.92617,24
3 Ave & E 82 St,40.775744,-73.9563752,43
Broadway & W 61 St,40.77003010255044,-73.9819684624672,52
72 St & 31 Ave,40.7584,-73.89531,21
Crown St & Rogers Ave,40.66639,-73.95346,21
77 St & 24 Ave,40.76428,-73.89156,19
39 Ave & 54 St,40.74891,-73.90899,19
Menahan St & Wyckoff Ave,40.70113,-73.91422,20
43 St & 37 Ave,40.750181,-73.919998,21
Aqueduct Ave & W 190 St,40.8649213,-73.9024238,20
46 Rd & 11 St,40.745805,-73.950752,25
Columbus Pl & Atlantic Ave,40.67717,-73.92285,21
Sherman Ave & E 166 St,40.83130549267296,-73.91744792461395,19
Hancock St & Bedford Ave,40.68216564,-73.95399026,27
99 St & 58 Ave,40.73761,-73.85959,25
Stephen St & Seneca Ave,40.6988,-73.9007,15
Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,31
Herkimer St & New York Ave,40.67955,-73.94709,25
7 St & 3 Ave,40.67260298150126,-73.98983001708984,24
34 St & 38 Ave,40.752443,-73.929737,25
