السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني,الرياض,الخرج,الفيصلية,دور,سكني,1,470000,173.92,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الريان,دوبلكس,سكني,1,2589000,301.17,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النفل,أخرى,أخرى,1,52741261,9127,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,وادي الدواسر,أخرى,أرض,تجاري,2,1950000,1375,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,شبرا,فيلا,سكني,2,1640000,662,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,حطين,شقة,سكني,5,7730000,735.07,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الدلم,أخرى,أرض,تجاري,5,7699372,3643950.83,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ثليم,أخرى,أخرى,4,3055000,489.96,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,النهضة,أرض,تجاري,1,350000,340,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المصانع,أخرى,تجاري,1,3229200,1196.52,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النخيل,أرض,سكني,2,25629149.06,1220,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الأندلس,شقة,سكني,5,2590208.56,558.2,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الهدا,أرض,تجاري,1,4578000,367.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,حطين,أرض,تجاري,1,44500000,1266.83,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الصحافة,أرض,سكني,1,5000000,2000,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الزهرة,أرض,سكني,2,1900000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الضباط,شقة,سكني,4,4279000,579.74,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المروة,مبنى,تجاري,2,3140000,1845,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشفاء,شقة,سكني,5,2000531.13,718.15,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العليا,دوبلكس,سكني,2,10052752,724.08,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الضباط,أرض,سكني,2,3595000,892.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,قرطبة,أرض,سكني,1,200000,336,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفرسان,أرض,سكني,5,2620000,4448.99,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,القطار,أخرى,أخرى,1,80000,183.68,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الافلاج,أخرى,فيلا,سكني,1,40000,315,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السلي,مبنى,تجاري,2,6428572.4,4875,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الندى,دور,سكني,1,2026500,160.24,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المشاعل,أخرى,تجاري,1,975000,780,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروابي,شقة,سكني,3,1992864.73,322.22,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الياسمين,دور,سكني,4,8443000,760.78,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,اليرموك,أرض,سكني,1,210000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,النزهة في القصب,أرض,سكني,1,70000,375,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,البرية,دور,سكني,1,1126000,330,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,مشرف,دور,سكني,1,835000,307.61,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الحزم,دور,سكني,1,812000,149.58,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العزيزية,دوبلكس,سكني,2,1855000,463.3,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,الياسمين,أرض,سكني,3,422000,1920,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النسيم الشرقي,دور,سكني,1,792894,127.94,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,أم الحمام الغربي,دوبلكس,سكني,5,13114000,1778.63,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملز,أخرى,سكني,1,17082,9.49,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الورود,دور,سكني,1,2050000,163.3,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروابي,أرض,سكني,1,2000000,540,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الأندلس,شقة,سكني,1,668978.5,142.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المهدية,دور,سكني,2,2335000,480.43,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,أخرى,أرض,تجاري,1,150000,383.69,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,الرحاب,أرض,سكني,1,180000,700,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,وادي لبن,أرض,سكني,1,890000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,سكيرينة,فيلا,سكني,2,1400000,355.87,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الدلم,أخرى,دور,سكني,1,440000,223.02,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الدوبية,أرض,سكني,1,1670484,225.6,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الحريق,رميثان,أرض,سكني,1,110000,625,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,وادي الدواسر,أخرى,أخرى,أخرى,1,318000,170,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,أم سليم,أرض,تجاري,2,16610000,3809.75,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المرسلات,دور,سكني,1,650000,192.29,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الأندلس,أرض,سكني,4,7549200,1811,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشهداء,فيلا,سكني,2,2784683,618.75,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النزهة,أرض,سكني,1,600000,300,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروضة,أرض,سكني,2,4660000,1416.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الصحافة,فيلا,سكني,3,5400000,962,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفيصلية,مبنى,تجاري,1,2250000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الوسام,أرض,سكني,5,3232500,1500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المروة,فيلا,سكني,4,4357170.64,1242.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العريجاء الأوسط,دور,سكني,1,430000,184.67,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الحمراء,مبنى,تجاري,1,8450000,825,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المروة,فيلا,سكني,2,1394481.5,641,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,فرزان,أرض,سكني,3,990000,1220,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القيروان,دوبلكس,سكني,2,3280000,500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حريملاء,حي ج5,أرض,سكني,1,695000,630,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الغاط,المستقبل,أرض,سكني,2,216000,1290,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,منفوحة,أرض,تجاري,1,1200000,99.93,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الجرادية,فيلا,سكني,1,1850000,272.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,عفيف,أخرى,أرض,تجاري,1,1152557,625,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القيروان,أرض,سكني,5,20608170,2341.35,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروابي,شقة,سكني,3,2655000,330.8,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك عبدالعزيز,أرض,سكني,2,2506456.05,996.71,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المروج,فيلا,سكني,1,3348000,375,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشهداء,أخرى,تجاري,1,34200000,1950,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الزهرة,دور,سكني,3,2205000,606.75,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,عرقة,أرض,تجاري,1,117885476.8,96627.44,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفيحاء,فيلا,سكني,3,5525000,895,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,أخرى,أخرى,أخرى,1,150000,202.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المصيف,أخرى,أخرى,1,852000,72.24,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السحاب,أرض,سكني,3,1470000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربيع,شقة,سكني,3,3750000,311.31,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,علقة,أرض,تجاري,1,100000,525,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,السلام,فيلا,سكني,1,280000,251.42,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العقيق,مبنى,تجاري,2,19660000,1300,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الفيصلية,شقة,سكني,1,508927,182.1,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملقا,مبنى,تجاري,5,255096551.3,10447.2,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السلي,أرض,سكني,1,130000,598,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الهدا,أرض,تجاري,2,9036000,735,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربوة,أخرى,سكني,1,1500000,197.34,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الزهرة,أرض,سكني,1,1250000,500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العقيق,شقة,سكني,3,4476000,431.2,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الجامعة,أرض,زراعي,1,350000,4025.8,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,شبرا,فيلا,سكني,2,1705853,1072,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,منفوحة,عمارة,سكني,1,150000,88.87,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الوادي,مبنى,تجاري,3,48175288,3758.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المنصورة,دوبلكس,سكني,1,1100000,250,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المنار,فيلا,سكني,3,11500000,1550,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,القدس,أرض,سكني,1,110000,386.69,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,الوقف,أرض,سكني,2,480000,1170,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الصناعية,أخرى,تجاري,1,3000000,603.2,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المنصورة,فيلا,سكني,2,2456250,1164,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,البيان,دور,سكني,4,3980000,927.82,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العاصمة,أرض,سكني,1,7500000,600,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,شبرا,دور,سكني,1,1073277,180.31,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,مشرف,دوبلكس,سكني,1,619000,384.98,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المصيف,أرض,سكني,1,1950000,280,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,ثادق,أخرى,أرض,زراعي,2,3050000,60850,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,بدر,أخرى,أخرى,1,1,609,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك فهد,شقة,سكني,4,5907000,376.37,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المروج,شقة,سكني,3,3697000,352.3,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المصانع,فيلا,سكني,2,3700000,1483,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المصيف,فيلا,سكني,2,9860000,1075,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,جبرة,أخرى,أخرى,1,800000,164,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,العالية,أرض,سكني,1,600000,452.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الرفيعة,أرض,سكني,3,3730000,559,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القيروان,دوبلكس,سكني,1,2500000,356.72,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,النزهة في القصب,أرض,سكني,5,1650000,3670,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السويدي,أرض,سكني,5,3842000,2109.13,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العوالي,أرض,تجاري,1,2500000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,أخرى,أرض,تجاري,3,850000,1698.6,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العريجاء الغربي,شقة,سكني,3,1812000,433.59,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,السهباء,أرض,زراعي,1,6000000,563927,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المرسلات,فيلا,سكني,1,5110000,750,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النخيل,شقة,سكني,1,1524113.55,170.51,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,الخليج,أرض,سكني,1,950000,262.83,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,العسيلة في الهياثم,أرض,سكني,1,190000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الندى,أرض,سكني,1,4400000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الرحمانية,دور,سكني,1,2518125,217.83,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الفيصلية,أرض,تجاري,1,314925,484.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,ثادق,أخرى,أرض,تجاري,1,300000,636.82,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الحزم,أرض,تجاري,1,1640625,625,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المعيزيلة,دوبلكس,سكني,2,2795000,675.45,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النرجس,أرض,تجاري,5,258008620,23225.93,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الندوة,شقة,سكني,4,2482700,379.26,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الياسمين,أرض,تجاري,4,32481800,3224,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الغاط,المستقبل,أرض,سكني,1,150000,935,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفلاح,شقة,سكني,2,2050000,317.85,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,عرقة,شقة,سكني,2,5150000,361.51,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المجمعة,المستقبل,شقة,سكني,1,160000,98.49,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,السلام,أخرى,أخرى,2,400000,184.37,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفيصلية,أرض,سكني,3,1510000,1100,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الدريهمية,أخرى,أخرى,1,599500,156.3,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,سمحان,أرض,سكني,1,1370565,391.59,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المعيزيلة,دوبلكس,سكني,2,3500000,637.62,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ثليم,أرض,سكني,1,500000,164.15,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,البديعة,فيلا,سكني,5,4213355,1029.46,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النهضة,أخرى,أخرى,1,687500,625,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الضباط,دوبلكس,سكني,1,1500000,324.9,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,طويق,مبنى,تجاري,4,11410000,2825,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النهضة,مبنى,تجاري,3,17235000,4320,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الورود,أرض,سكني,5,14833567.64,3137.43,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الورود,أرض,تجاري,1,8900000,625,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السليمانية,أرض,سكني,3,2216976,1640,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربوة,دوبلكس,سكني,5,5069467.98,1204.39,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المهدية,أرض,تجاري,2,13450000,1359.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,النخيل,أرض,سكني,2,136000,675,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المربع,شقة,سكني,1,950000,97.45,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,علقة,أرض,سكني,1,80000,474.88,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,أخرى,أرض,تجاري,2,633600,3520,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,السليل,أخرى,أرض,تجاري,1,70000,762.44,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المحمدية,شقة,سكني,1,1810000,122.02,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,عليشة,أرض,سكني,1,5000000,1975.6,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السليمانية,أخرى,سكني,1,3500000,687.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,البرية,أرض,سكني,3,1518750,1880,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النرجس,أخرى,سكني,2,3300001,1682.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,أم الحمام الغربي,مبنى,تجاري,1,15236833,2225.98,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المصيف,أخرى,سكني,1,1300000,172.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الرفيعة في الهياثم,أرض,سكني,4,1093370,2236.74,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الورود,أخرى,سكني,1,16320000,1920,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,عفيف,أخرى,فيلا,سكني,1,10000,312.7,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المعذر,فيلا,سكني,2,17700000,1340,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العريجاء الأوسط,أرض,سكني,4,3895000,1600,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,البدع,أرض,تجاري,1,1,87018.46,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,اليمامة,أرض,زراعي,2,2400000,9775,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الرائد,أخرى,سكني,1,5000000,360,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,إشبيلية,دور,سكني,1,1700000,248.88,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السلي,أرض,تجاري,5,189564976,147743.43,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,حطين,مبنى,تجاري,1,12000000,870,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الجرادية,فيلا,سكني,1,1000000,165,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المنصورة,فيلا,سكني,3,3120000,1290,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,مرات,أخرى,أرض,تجاري,1,220000,737.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الندوة,فيلا,سكني,1,800000,292.125,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النسيم الغربي,دوبلكس,سكني,1,1450000,395.14,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,الملك عبدالله,أرض,سكني,1,190000,549,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الديرة,أخرى,أخرى,2,1460000,260.15,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العارض,مبنى,تجاري,2,13500000,1010,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفيصلية,أرض,تجاري,1,1750000,500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,عريض,فيلا,سكني,1,820000,488,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السليمانية,دور,سكني,3,5890000,482.39,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,مرات,أخرى,أخرى,أخرى,2,3800815,112880.4,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النخيل,أخرى,سكني,1,15000000,1200,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,جرير,شقة,سكني,3,3169300,366.52,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الندى,أرض,تجاري,1,40000000,1965,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,مرات,أخرى,أرض,زراعي,1,200000,1000000,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القدس,فيلا,سكني,4,15728405,2448.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المناخ,فيلا,سكني,1,1150000,625,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السويدي,دور,سكني,4,2498000,700.35,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المزاحمية,أخرى,أرض,تجاري,1,1250000,625,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,العيون,أرض,سكني,4,351000,1562.64,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشهداء,فيلا,سكني,3,14851045.48,1706.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,شبرا,أرض,سكني,3,2678115.5,1221.7,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,ثادق,أخرى,أرض,تجاري,3,1588000,2148.96,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك فيصل,فيلا,سكني,4,9445250.92,2000,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,طويق,أرض,تجاري,3,8105239.9,4930,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حريملاء,أخرى,فيلا,سكني,1,200000,278.11,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,القدس,فيلا,سكني,1,177000,803.74,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الرائد,أرض,تجاري,1,1150978900,115098,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المرسلات,أرض,سكني,2,6032391.2,1269,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الرفيعة,شقة,سكني,1,855000,122.65,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,أم الحمام الشرقي,دوبلكس,سكني,2,6165000,583.89,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الجنادرية,مبنى,تجاري,1,3228003.84,600,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المشرق,فيلا,سكني,2,800000,1368,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشميسي,أخرى,أخرى,3,320000,231.3,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشفاء,أرض,تجاري,2,30600001,5470,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الصحافة,أرض,سكني,2,49140000,1800,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,البديع,أخرى,أرض,زراعي,3,5519313,3659542,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربوة,أرض,سكني,1,1800000,412.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الدوادمي,أخرى,أرض,تجاري,4,1050000,4637.31,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ثليم,أخرى,أخرى,1,1800000,190.2,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العوالي,دوبلكس,سكني,3,3090000,724.84,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المجمعة,اليرموك,أرض,سكني,2,585000,1340,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ديراب,شقة,سكني,4,1728000,489.84,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الخالدية,أرض,سكني,2,1312500,750,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروضة,دور,سكني,4,5450000,721.21,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,إشبيلية,أرض,سكني,4,5018175,1413.23,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,اليمامة,أرض,سكني,4,1095000,2517.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العوالي,مبنى,تجاري,1,1700000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المربع,شقة,سكني,1,989100,101.8,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروابي,أرض,تجاري,1,5125000,750,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الصفاء,دور,سكني,1,1060000,116.82,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المنصورة,أرض,تجاري,1,500000,307.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السليمانية,شقة,سكني,1,1960000,183.1,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الدوادمي,أخرى,أخرى,أخرى,3,140000,1312.825,NULL,NULL,NULL
