السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول,الرياض,الرياض,الربيع,فيلا,سكني,4,13263723,1675.8,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,إشبيلية,مبنى,تجاري,2,15150000,2500,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السعادة,أخرى,أخرى,2,3450000,285.3,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النخيل,أرض,سكني,3,97012507,12630,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملك فهد,مبنى,تجاري,1,10500000,960,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,غرناطة,فيلا,سكني,2,3225393.33,957.89,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السلام,فيلا,سكني,4,9985000,2110,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملقا,أخرى,أخرى,1,5619050,199.35,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النخيل,فيلا,سكني,1,6000000,500,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,المزاحمية,أخرى,فيلا,سكني,3,3235000,1650,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المربع,شقة,سكني,3,2957000,316.94,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الجرادية,أخرى,أخرى,3,975000,303.32,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الجزيرة,أرض,تجاري,3,14175000,3150,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الخليج,أرض,تجاري,1,3868072.5,810,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,القيروان,أرض,سكني,3,20734500,2435,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,الناصفة,دور,سكني,2,978763,353.01,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,عرقة,شقة,سكني,5,7116005.09,959.69,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السويدي الغربي,أرض,تجاري,1,5400000,1080,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الغاط,النخيل,أرض,سكني,2,260000,2104.35,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,سمنان,أرض,سكني,5,2432478,2517.2,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,المجمعة,أخرى,دوبلكس,سكني,2,763000,449.54,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النور,أرض,تجاري,2,9396050,7758.57,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الشفاء,دور,سكني,2,1585000,310.24,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الصحافة,دوبلكس,سكني,3,9900000,622.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,ضاحية نمار,أخرى,أخرى,1,2012148.05,2596.32,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المدينة الصناعية الجديدة,أرض,سكني,1,44447300,222236.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,العسيلة في الهياثم,أرض,سكني,1,100000,494.9,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,عكاظ,أخرى,سكني,3,23499996,5154.46,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السلام,أرض,تجاري,1,2200000,500,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,ضرما,أخرى,فيلا,سكني,1,70000,355.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,أم الحمام الشرقي,دوبلكس,سكني,1,3100000,344.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الأندلس,دور,سكني,1,1650000,217.72,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النخيل,أخرى,سكني,1,18000000,1200.04,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,العليا,دوبلكس,سكني,2,9048500,859.71,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السلام,شقة,سكني,1,1090000,168.56,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الشميسي,أرض,سكني,4,930000,544.59,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,العود,أخرى,أخرى,3,450000,420.52,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,سكيرينة,أخرى,أخرى,3,1650000,439.58,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,ظهره العودة غرب,أرض,سكني,5,11060189,2063.42,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,العسيلة في الهياثم,أرض,سكني,1,260000,508.46,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الإزدهار,فيلا,سكني,1,311822.33,625,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الدلم,أخرى,شقة,سكني,1,43426.21,222.62,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,سكيرينة,أرض,تجاري,1,1277900,246.4,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الهدا,أرض,سكني,1,154862616,40753.32,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,الجامعة,أرض,سكني,3,1335000,10594.78,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,أحد,دور,سكني,1,650000,188.9,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,ظهرة البديعة,أرض,تجاري,2,3300000,1500,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النسيم الشرقي,أرض,تجاري,2,10360000,2262,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملك فيصل,مبنى,تجاري,1,4000000,750,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,المجمعة,المطار,أرض,سكني,1,850000,727.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الدار البيضاء,دوبلكس,سكني,2,1725000,523.85,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الدار البيضاء,مبنى,تجاري,2,7450000,1651,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,شبرا,دوبلكس,سكني,2,2994000,616.08,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الوادي,أرض,سكني,2,6818000,940,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,الياسمين,أرض,سكني,4,480000,2370,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المرسلات,مبنى,تجاري,1,12000000,700,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الزهراء,دوبلكس,سكني,1,3390000,486.33,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,أم الحمام الشرقي,أخرى,سكني,1,900000,150,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملك فيصل,أرض,تجاري,2,28341000,4364,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الخزامى,أرض,تجاري,2,37904000,3296,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,الخالدية,أرض,سكني,2,869000,909,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,منفوحة الجديدة,فيلا,سكني,3,1200000,292.9,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,القدس,دور,سكني,2,1660000,494.54,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,شبرا,شقة,سكني,4,2696000,551.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الخزامى,أخرى,أخرى,1,42000000,10000,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,المزاحمية,أخرى,أرض,تجاري,1,1650000,3075,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الديرة,دوبلكس,سكني,1,332000,210.57,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,البرية,فيلا,سكني,2,1588750,690,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,أم الحمام الغربي,شقة,سكني,1,1000000,91.97,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,صياح,أرض,سكني,1,536047,294.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النرجس,أخرى,سكني,2,20796396,2188.86,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,اليمامة,أرض,تجاري,2,2000000,573.56,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,القيروان,أخرى,تجاري,1,65138434,7600.82,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الربيع,دور,سكني,1,1922000,151.52,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,مطار الملك خالد الدولي,دوبلكس,سكني,2,1590800,608.1,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,البديعة,أخرى,أخرى,3,386340.92,319.2,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حوطة بني تميم,أخرى,أرض,زراعي,2,160000,55765.17,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الضباط,أرض,تجاري,2,31500000,1661.91,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الحزم,دوبلكس,سكني,1,1100000,240,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,إشبيلية,دوبلكس,سكني,5,9850000,1451.06,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الشفاء,فيلا,سكني,2,2241842,1105,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,مغرزات,دور,سكني,1,1925000,171.04,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الجرادية,أخرى,أخرى,2,450000,236.05,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,البديعة,أرض,سكني,3,2046128,935.8,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المرقب,أخرى,أخرى,2,350000,156.4,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,المجمعة,الجامعيين,أرض,سكني,4,2270000,3150,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,العقيق,أرض,سكني,3,900000,2130,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المعذر,دور,سكني,2,3800000,397.3,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,سكيرينة,فيلا,سكني,4,3275000,694.48,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,جرير,أرض,سكني,1,800000,300,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,الفيصلية,أرض,تجاري,5,6840000,2961.2,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الحمراء,أرض,تجاري,1,24568880,3365.6,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,العريجاء الأوسط,دور,سكني,2,1510000,390.24,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملقا,مبنى,تجاري,1,130000000,900,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,اليمامة,أرض,سكني,1,750000,600,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الوادي,شقة,سكني,3,3700000,497.05,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,شقراء,العزيزية في القصب,أرض,تجاري,1,400000,687.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,العوالي,أرض,تجاري,3,9396000,2472,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,نمار,دوبلكس,سكني,1,1600000,250,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الياسمين,أخرى,أخرى,1,567000,159.75,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,جرير,أرض,تجاري,1,6000000,717.51,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المعذر الشمالي,فيلا,سكني,4,18825000,1038.75,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السليمانية,دوبلكس,سكني,1,2600000,210.035,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,عتيقة,فيلا,سكني,3,4020000,696.21,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الأندلس,شقة,سكني,5,4930000,731.47,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,مغرزات,أرض,سكني,1,1264322.56,600,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,الخالدية,أرض,تجاري,2,780000,655.77,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,اليرموك,أرض,تجاري,2,400000,621.68,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,المسيل في الهياثم,أرض,سكني,1,250000,360,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,شقراء,الخزامى,أرض,سكني,1,200000,660,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,قرطبة,أخرى,سكني,1,234000000,167397,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الغنامية,أخرى,أخرى,1,190000,192,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المرسلات,شقة,سكني,2,2248000,238.03,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,ضاحية نمار,دوبلكس,سكني,3,3205000,694,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,الجامعة,أرض,سكني,3,3463000,1530,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المشاعل,أرض,تجاري,1,4902731,12077.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,البدع,أرض,سكني,4,755000,2448.01,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الرمال,أخرى,أخرى,7,777839986,790769.09,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملقا,دور,سكني,3,6925000,630.13,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السلام,أخرى,سكني,1,3225000,750,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,قرطبة,أرض,تجاري,1,17096757.93,1850,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,الدرعية,أرض,سكني,1,145000,377,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الريان,أرض,سكني,3,13060000,1725,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الوزارات,فيلا,سكني,5,11401150,1394.3,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الحائر,دور,سكني,1,500000,173.75,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,منفوحة الجديدة,دوبلكس,سكني,1,1000000,202.78,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الفلاح,فيلا,سكني,4,17881249,1950,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,الصديق,أرض,تجاري,1,95000,600,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حريملاء,القرينة الجديدة,أرض,تجاري,1,1370000,685,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حريملاء,أخرى,فيلا,سكني,1,250000,280.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الربيع,أرض,تجاري,1,18502000,3190,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الشرفية,فيلا,سكني,5,20060000,3452.47,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,السهباء,أرض,سكني,2,231000,731.51,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,القدس,أرض,سكني,1,4556925,706.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,اليرموك,مبنى,تجاري,3,26664000,2508,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,السلمية,أرض,سكني,1,27500,102.345,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,القطار,أرض,زراعي,2,1550000,10000,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,الورود,شقة,سكني,2,880000,533.39,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,شقراء,العزيزية في القصب,أرض,سكني,3,790000,2087.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الصحافة,أخرى,سكني,1,8978000,1125,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,البيان,فيلا,سكني,3,7234000,1617.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السلي,أرض,سكني,4,9925000,3792.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المروج,أرض,سكني,2,2052588,561.4,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,شقراء,البساتين,أرض,سكني,2,470000,711,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النرجس,أخرى,تجاري,1,8848125,825,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المعيزيلة,مبنى,تجاري,1,3700000,810,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,منفوحة,عمارة,سكني,1,750000,116.64,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المعيزيلة,أرض,تجاري,5,35330414,8508.66,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الياسمين,أخرى,سكني,1,3900000,420,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حوطة بني تميم,أخرى,فيلا,سكني,1,762455,381.26,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملك عبدالله,دور,سكني,4,7000000,693.51,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الريان,أرض,تجاري,1,6475000,875,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المصيف,دوبلكس,سكني,1,1980000,220,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الصفاء,أرض,تجاري,4,124955000,15228.64,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المصانع,أرض,سكني,3,15292999.7,5905,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الدار البيضاء,أخرى,أخرى,2,670000,305.28,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المرسلات,دور,سكني,2,3538000,374.85,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النموذجية,فيلا,سكني,1,2000000,600,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النموذجية,فيلا,سكني,3,39265960,11679.8,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الحائر,دور,سكني,3,1909587,560.05,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملك فهد,أخرى,تجاري,1,41250000,1755,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,شبرا,شقة,سكني,2,1470000,289.09,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملك عبدالله,شقة,سكني,3,3000000,302.05,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,عرقة,دوبلكس,سكني,1,1598280.18,250,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,قرطبة,دور,سكني,1,1650000,209.83,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الربوة,أخرى,أخرى,1,3000000,51.8,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الخالدية/الدرعية,أرض,سكني,1,2400000,400,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,شقراء,الفيصلية في القصب,أرض,تجاري,2,1050000,1800,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,أم الحمام الغربي,أرض,تجاري,1,22000000,2575.98,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المربع,دور,سكني,1,1500000,179.16,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الياسمين,مبنى,تجاري,2,38750000,1870,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المحمدية,مبنى,تجاري,2,183875022,10899.3,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الديرة,فيلا,سكني,1,1091727.6,377.4,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,العريجاء الغربي,دوبلكس,سكني,4,4113334,1145.97,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,العريجاء الغربي,أرض,تجاري,5,10929999.99,2000,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الياسمين,أرض,تجاري,4,514848200,18882.36,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,شقراء,النزهة في القصب,أرض,تجاري,1,185000,720,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النسيم الشرقي,دوبلكس,سكني,1,1600000,240,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,طيبة,شقة,سكني,1,650000,148.22,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,عريض,دوبلكس,سكني,2,520000,480,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,اليرموك,أرض,سكني,4,10410781.87,1932.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الصفاء,فيلا,سكني,1,1200000,450,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السليمانية,دور,سكني,3,5900000,496.43,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المهدية,دور,سكني,2,1600000,218.17,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,الريحان,أرض,تجاري,3,770000,16057,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حوطة بني تميم,السلام,أرض,سكني,2,2687500,1200,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السحاب,أرض,تجاري,3,2171040816,1825768.33,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,منفوحة الجديدة,أرض,سكني,3,700000,331.28,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,أم الحمام الغربي,أرض,سكني,5,8426257.57,2371.27,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الدريهمية,أرض,سكني,2,1366358,959.63,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المناخ,أرض,تجاري,1,6400000,3100.77,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الوزارات,أرض,سكني,3,2320000,490.83,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,التعاون,دوبلكس,سكني,2,6023040,713.33,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الجرادية,فيلا,سكني,1,1700000,274.78,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النهضة,أخرى,سكني,1,4000000,990,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,إشبيلية,أخرى,أخرى,2,14745000,9196.21,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,عليشة,أرض,سكني,1,4011900,1866.38,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الياسمين,أرض,سكني,3,7030000,1222.45,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الملز,عمارة,سكني,1,15000000,1006.5,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الخير,أخرى,سكني,1,1100000,405,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الرابية,أرض,سكني,4,1765000,1580.58,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,الصديق,أرض,سكني,4,981717.84,1886,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النور,أرض,تجاري,2,16539800,5615.92,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حريملاء,الحزم,أرض,سكني,1,30000,58.44,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,السليمانية,أخرى,أخرى,1,30890000,3438.94,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الشميسي,دوبلكس,سكني,2,1520000,458.11,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,قرطبة,أرض,سكني,4,9910000,2185.875,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,اليمامة,أخرى,أخرى,2,1350000,317.92,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حريملاء,حي ج1,أرض,سكني,1,650000,400,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,المنتزة,أرض,سكني,3,218000,1025,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الدريهمية,فيلا,سكني,4,6224959.24,1719.67,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,العفجة,أرض,زراعي,5,4646334,25000,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حوطة بني تميم,السعودية,أرض,سكني,2,2000,625,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الورود,فيلا,سكني,3,12900000,1660,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المنصورية,مبنى,تجاري,1,6000000,4000,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حريملاء,حي ج5,أرض,سكني,1,550000,630,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,عتيقة,أخرى,أخرى,2,1190000,51.94,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,العريجاء الغربي,دور,سكني,2,1661978,396.52,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,البديع,أخرى,أرض,زراعي,2,502221.24,106654.91,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,الندى,أرض,سكني,2,255000,1491,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الرفيعة,أرض,سكني,2,4032266.96,796.95,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,المرسلات,فيلا,سكني,1,4200000,399.85,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الشهداء/الدرعية,أرض,سكني,1,6000873,400,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الزلفي,سمنان,أرض,سكني,1,450000,500,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الحزم,أرض,تجاري,1,1500000,625,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الخالدية,دوبلكس,سكني,1,995000,342.58,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,ظهرة العودة شرق,أرض,سكني,4,11480280,1845.88,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,النرجس,أخرى,سكني,2,12300000,1320,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,حريملاء,الروضة,أرض,سكني,4,2946000,1646.26,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,شقراء,قرطبة,أرض,سكني,1,339500,500,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,الناصفة,شقة,سكني,1,476000,185.83,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,اليمامة,أخرى,أخرى,2,1295000,302.69,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,اليمامة,أرض,سكني,5,1505500,2992.36,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الخرج,مشرف,دور,سكني,1,450000,148.69,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الربوة,شقة,سكني,4,4394000,567.04,NULL,NULL,NULL
2025,1,الربع الأول,الرياض,الرياض,الرفيعة,دوبلكس,سكني,2,6162350,812.28,NULL,NULL,NULL
