district_ar,district_lat,district_lon,year,quarter,quarter_id,typecategoryar,deed_counts,region_ar,city_ar,sale_price_sar_sqm,is_apartment,is_villa,is_residential_plot,is_building,dist_metro_m,log_dist_metro_m,metro_stations_1km,nearest_metro_line_num,nearest_metro_type_cd,dist_metro_line1_m,dist_bus_m,log_dist_bus_m,bus_stops_500m,brt_stops_500m,dist_major_intersection_m,log_dist_intersection_m,intersections_1km,intersections_500m,commercial_count_1km,commercial_density_score,district_commercial_count,district_commercial_mix,hypermarket_count_1km,supermarket_count_1km,bank_count_1km,restaurant_count_1km,hotel_count_1km,gas_station_count_1km,commercial_complex_count_1km,dist_mosque_m,dist_mall_m,dist_school_m,dist_hospital_m,dist_park_m,dist_entertain_m,dist_pharmacy_m,dist_gym_m,dist_coffee_m,dist_clinic_m,dist_university_m,dist_supermarket_m,dist_cinema_m,dist_sports_m,dist_restaurant_m,dist_pool_m,dist_atm_m,dist_stadium_m,dist_library_m,dist_police_m,log_dist_mosque_m,log_dist_mall_m,log_dist_school_m,log_dist_hospital_m,log_dist_park_m,log_dist_entertain_m,log_dist_pharmacy_m,log_dist_gym_m,log_dist_coffee_m,log_dist_clinic_m,log_dist_university_m,log_dist_supermarket_m,log_dist_cinema_m,log_dist_sports_m,log_dist_restaurant_m,log_dist_pool_m,log_dist_atm_m,log_dist_stadium_m,log_dist_library_m,log_dist_police_m,mosque_count_500m,mall_count_500m,school_count_500m,hospital_count_500m,park_count_500m,entertain_count_500m,pharmacy_count_500m,gym_count_500m,coffee_count_500m,clinic_count_500m,university_count_500m,supermarket_count_500m,cinema_count_500m,sports_count_500m,restaurant_count_500m,pool_count_500m,atm_count_500m,stadium_count_500m,library_count_500m,police_count_500m,no2_nearest_mean,so2_nearest_mean,pm10_nearest_mean,o3_nearest_mean,dist_air_station_m,air_quality_score,rei_residential_qtr_idx,rei_apt_idx,rei_yoy_change,rei_qoq_change,avg_saudi_salary_yr,salary_yoy_change,district_median_price_sqm,district_transaction_volume,district_price_vs_city_avg,district_price_trend_slope,district_median_price_apt_sqm,district_encoded,district_type_encoded,district_apt_encoded,district_recent_encoded,district_apt_recent_encoded,sale_year,sale_quarter,sale_quarter_sin,sale_quarter_cos,log_deed_count,riyadh_connectivity_score,haraj_listing_count,haraj_median_psqm,haraj_p25_psqm,haraj_p75_psqm,haraj_iqr_psqm,haraj_asking_premium,aqar_median_size_sqm,aqar_median_bedrooms,aqar_median_property_age,aqar_rent_per_sqm,bayut_apt_median_area_sqm,bayut_plot_median_area_sqm,bayut_villa_median_area_sqm,bayut_apt_median_rooms,bayut_plot_median_rooms,bayut_villa_median_rooms,bayut_apt_median_psqm,bayut_plot_median_psqm,bayut_villa_median_psqm,haraj_apt_area_sqm,haraj_plot_area_sqm,haraj_villa_area_sqm,haraj_apt_age_yr,haraj_plot_age_yr,haraj_villa_age_yr
المرسلات,24.750389706923077,46.68817463384615,2019,3,20193,قطعة أرض-سكنى,15,منطقة الرياض,الرياض,2064.654139,0,0,1,0,1296.4802108664385,7.168179363183032,0,2,2,3145.745115354302,796.0926556105917,6.680970927504328,0,0,1221.9583351889107,7.109028067395416,0,0,7,5,13,6,0,1,1,0,2,2,0,273.5196888613739,762.8484664064384,2204.161891360025,1304.443227265383,526.8863442317795,1362.024977856315,865.6106359227299,3660.291629207001,808.4627175512421,1977.5683774150923,829.8558753873165,790.968808126172,1845.3517034671395,2896.2946381787397,526.332863931459,1262.1393795317915,1073.409615730761,5898.998170754646,815.3362288096699,3330.747959770411,5.615022984648323,6.638369427094116,7.698556205303746,7.1742978998442,6.268881003398337,7.2174617571752195,6.764589782393118,8.205571268294305,6.696370715912838,7.590128820458307,6.722456344660182,6.674522007359792,7.520966918837328,7.971532697181408,6.267831969516474,7.141355472185549,6.979526595030074,8.682707319852177,6.704826315206723,8.111252358099902,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5810971634787,1.5811714430537405,155.90446482803875,21.998945548342352,2082.348859525933,53.13909149306715,80.78,80.78,0.0,0.0,6355.929499999999,-0.0268879671607374,3346.773085,36.0,0.1529233481235765,102.54581805891031,8787.4836115,8.18700590308736,7.84276183481114,9.092426305987354,8.804798932104159,9.127583535747153,2019,3,-1.0,-1.8369701987210294e-16,2.772588722239781,4.210161167372193,,,,,,,485.0,5.0,24.0,283.1196581196581,174.0,603.0,312.0,3.0,0.0,4.0,10924.0,8006.0,11378.0,130.1975,599.95,624.0,0.0,,0.0
المرسلات,24.750389706923077,46.68817463384615,2018,4,20184,قطعة أرض-سكنى,13,منطقة الرياض,الرياض,2242.886029,0,0,1,0,1296.4802108664385,7.168179363183032,0,2,2,3145.745115354302,796.0926556105917,6.680970927504328,0,0,1221.9583351889107,7.109028067395416,0,0,7,5,13,6,0,1,1,0,2,2,0,273.5196888613739,762.8484664064384,2204.161891360025,1304.443227265383,526.8863442317795,1362.024977856315,865.6106359227299,3660.291629207001,808.4627175512421,1977.5683774150923,829.8558753873165,790.968808126172,1845.3517034671395,2896.2946381787397,526.332863931459,1262.1393795317915,1073.409615730761,5898.998170754646,815.3362288096699,3330.747959770411,5.615022984648323,6.638369427094116,7.698556205303746,7.1742978998442,6.268881003398337,7.2174617571752195,6.764589782393118,8.205571268294305,6.696370715912838,7.590128820458307,6.722456344660182,6.674522007359792,7.520966918837328,7.971532697181408,6.267831969516474,7.141355472185549,6.979526595030074,8.682707319852177,6.704826315206723,8.111252358099902,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5810971634787,1.5811714430537405,155.90446482803875,21.998945548342352,2082.348859525933,53.13909149306715,80.78,80.78,0.0,0.0,6531.549590909091,0.0362773951591035,3346.773085,36.0,0.1529233481235765,102.54581805891031,8787.4836115,8.18700590308736,7.84276183481114,9.092426305987354,8.804798932104159,9.127583535747153,2018,4,-2.4492935982947064e-16,1.0,2.6390573296152584,4.210161167372193,,,,,,,485.0,5.0,24.0,283.1196581196581,174.0,603.0,312.0,3.0,0.0,4.0,10924.0,8006.0,11378.0,130.1975,599.95,624.0,0.0,,0.0
المرسلات,24.750389706923077,46.68817463384615,2018,1,20181,قطعة أرض-سكنى,16,منطقة الرياض,الرياض,2076.757983,0,0,1,0,1296.4802108664385,7.168179363183032,0,2,2,3145.745115354302,796.0926556105917,6.680970927504328,0,0,1221.9583351889107,7.109028067395416,0,0,7,5,13,6,0,1,1,0,2,2,0,273.5196888613739,762.8484664064384,2204.161891360025,1304.443227265383,526.8863442317795,1362.024977856315,865.6106359227299,3660.291629207001,808.4627175512421,1977.5683774150923,829.8558753873165,790.968808126172,1845.3517034671395,2896.2946381787397,526.332863931459,1262.1393795317915,1073.409615730761,5898.998170754646,815.3362288096699,3330.747959770411,5.615022984648323,6.638369427094116,7.698556205303746,7.1742978998442,6.268881003398337,7.2174617571752195,6.764589782393118,8.205571268294305,6.696370715912838,7.590128820458307,6.722456344660182,6.674522007359792,7.520966918837328,7.971532697181408,6.267831969516474,7.141355472185549,6.979526595030074,8.682707319852177,6.704826315206723,8.111252358099902,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5810971634787,1.5811714430537405,155.90446482803875,21.998945548342352,2082.348859525933,53.13909149306715,80.78,80.78,0.0,0.0,6531.549590909091,0.0362773951591035,3346.773085,36.0,0.1529233481235765,102.54581805891031,8787.4836115,8.18700590308736,7.84276183481114,9.092426305987354,8.804798932104159,9.127583535747153,2018,1,1.0,6.123233995736766e-17,2.833213344056216,4.210161167372193,,,,,,,485.0,5.0,24.0,283.1196581196581,174.0,603.0,312.0,3.0,0.0,4.0,10924.0,8006.0,11378.0,130.1975,599.95,624.0,0.0,,0.0
السليمانية,24.697606000909097,46.701951201818176,2018,2,20182,قطعة أرض-سكنى,26,منطقة الرياض,الرياض,2281.248163,0,0,1,0,1466.2851192435276,7.291169114570996,0,5,4,1842.086158260398,334.65774679741884,5.816092030104773,4,0,172.14890898894052,5.15415196986953,5,1,16,13,44,10,0,3,2,2,3,1,0,472.6641943377293,5.482100901768229,791.3613305632083,1095.852499088119,367.0046929912903,1755.8252532526938,182.74331375776796,3217.454423570324,321.07272716751754,2152.3895816838303,3788.2636477044975,5.482100901768229,3285.0637148348287,1206.6846052941623,217.59753117131888,106.82030615017824,789.6576285627069,1507.8319929317404,2172.2973711143763,1048.1391454092864,6.160498619860962,1.869044671054267,6.67501751323383,7.000199992791965,5.90809569078134,7.471263625786519,5.21353974971807,8.076656530625069,5.774777380810393,7.674798429292375,8.239926990995455,1.869044671054267,8.097445688194636,7.09646025607262,5.387232281860359,4.680466009475792,6.672865040392654,7.3190911158774385,7.6840008190824225,6.9557252453663425,1,1,0,0,1,0,1,0,1,0,0,2,0,0,6,5,0,0,0,0,17.914127250278884,2.456102543580255,100.95732011957035,18.12798257557798,1393.0881150489108,67.9675015423428,80.78,80.78,0.0,0.0,6531.549590909091,0.0362773951591035,4397.868992,48.0,0.5150133319736252,53.7523598348028,5062.419786500001,8.29461891623235,7.941162402894665,8.57743113369966,8.627720611320747,7.864549679588488,2018,2,1.2246467991473532e-16,-1.0,3.295836866004329,17.050540410344023,,,,,,,300.0,4.0,10.0,306.25,162.0,425.0,450.0,3.0,0.0,5.0,10635.0,8005.0,9336.0,130.1975,500.0,400.0,0.0,,0.0
الزاهر,24.65,46.76,2021,2,20212,قطعة أرض-سكنى,7,منطقة الرياض,الرياض,372.35947,0,0,1,0,2066.1030390379915,7.633903407998097,0,3,4,5106.430122580959,706.0302005189136,6.561073381418359,0,0,758.6238054325306,6.63282331787904,1,0,5,2,0,0,0,1,0,0,0,4,0,1602.9910756023692,2674.841916074233,2015.427058962901,242.1205556994996,2551.606896081199,4331.851951025979,1940.8786536480352,3734.902460148493,3409.5644382007445,2675.914948520878,2749.1422555874333,2674.841916074233,4757.871981270827,4436.128666394277,1864.518862354766,4758.170712817624,2151.578922814164,2639.296592963557,3141.984787515178,3370.3969148597894,7.38025022457206,7.892019344792464,7.609082441560462,5.493557434306401,7.844870428135946,8.373981253380036,7.571411161650806,8.225744690910613,8.134633080978956,7.892420271824333,7.919407918627224,7.892019344792464,8.467765940416955,8.39776274946968,7.531294503762476,8.467828712051102,7.674421901280897,7.878646535649572,8.05292819666978,8.123082452254073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.540708116515074,1.922444179988311,86.28585634796939,19.203173929698696,4326.233041262643,73.10174001899199,82.36,82.92,0.0,40.18,6608.163909090909,0.0934250364776847,518.4443444999999,12.0,-0.8214021165176566,9.185265964210528,4149.764459,6.176123316223446,6.176123316223447,7.864549679588488,6.2469004927222365,7.864549679588488,2021,2,1.2246467991473532e-16,-1.0,2.0794415416798357,3.5154350348686045,4.0,7866.665,5096.4225,10554.485,5458.062500000001,12.597158459917468,323.0,5.0,2.0,222.22222222222223,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,885.0,375.0,0.0,,0.0
الزاهر,24.65,46.76,2023,3,20233,قطعة أرض-سكنى,82,منطقة الرياض,الرياض,526.939078,0,0,1,0,2066.1030390379915,7.633903407998097,0,3,4,5106.430122580959,706.0302005189136,6.561073381418359,0,0,758.6238054325306,6.63282331787904,1,0,5,2,0,0,0,1,0,0,0,4,0,1602.9910756023692,2674.841916074233,2015.427058962901,242.1205556994996,2551.606896081199,4331.851951025979,1940.8786536480352,3734.902460148493,3409.5644382007445,2675.914948520878,2749.1422555874333,2674.841916074233,4757.871981270827,4436.128666394277,1864.518862354766,4758.170712817624,2151.578922814164,2639.296592963557,3141.984787515178,3370.3969148597894,7.38025022457206,7.892019344792464,7.609082441560462,5.493557434306401,7.844870428135946,8.373981253380036,7.571411161650806,8.225744690910613,8.134633080978956,7.892420271824333,7.919407918627224,7.892019344792464,8.467765940416955,8.39776274946968,7.531294503762476,8.467828712051102,7.674421901280897,7.878646535649572,8.05292819666978,8.123082452254073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.540708116515074,1.922444179988311,86.28585634796939,19.203173929698696,4326.233041262643,73.10174001899199,-0.9,-2.2,-2.8,-1.75,7195.681772727273,0.0889078829942626,518.4443444999999,12.0,-0.8214021165176566,9.185265964210528,4149.764459,6.176123316223446,6.176123316223447,7.864549679588488,6.2469004927222365,7.864549679588488,2023,3,-1.0,-1.8369701987210294e-16,4.418840607796598,3.5154350348686045,4.0,7866.665,5096.4225,10554.485,5458.062500000001,12.597158459917468,323.0,5.0,2.0,222.22222222222223,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,885.0,375.0,0.0,,0.0
الزاهر,24.65,46.76,2022,4,20224,قطعة أرض-سكنى,97,منطقة الرياض,الرياض,560.966742,0,0,1,0,2066.1030390379915,7.633903407998097,0,3,4,5106.430122580959,706.0302005189136,6.561073381418359,0,0,758.6238054325306,6.63282331787904,1,0,5,2,0,0,0,1,0,0,0,4,0,1602.9910756023692,2674.841916074233,2015.427058962901,242.1205556994996,2551.606896081199,4331.851951025979,1940.8786536480352,3734.902460148493,3409.5644382007445,2675.914948520878,2749.1422555874333,2674.841916074233,4757.871981270827,4436.128666394277,1864.518862354766,4758.170712817624,2151.578922814164,2639.296592963557,3141.984787515178,3370.3969148597894,7.38025022457206,7.892019344792464,7.609082441560462,5.493557434306401,7.844870428135946,8.373981253380036,7.571411161650806,8.225744690910613,8.134633080978956,7.892420271824333,7.919407918627224,7.892019344792464,8.467765940416955,8.39776274946968,7.531294503762476,8.467828712051102,7.674421901280897,7.878646535649572,8.05292819666978,8.123082452254073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.540708116515074,1.922444179988311,86.28585634796939,19.203173929698696,4326.233041262643,73.10174001899199,98.18,12.4,30.670967741935485,9.121649484536084,7195.681772727273,0.0889078829942626,518.4443444999999,12.0,-0.8214021165176566,9.185265964210528,4149.764459,6.176123316223446,6.176123316223447,7.864549679588488,6.2469004927222365,7.864549679588488,2022,4,-2.4492935982947064e-16,1.0,4.584967478670572,3.5154350348686045,4.0,7866.665,5096.4225,10554.485,5458.062500000001,12.597158459917468,323.0,5.0,2.0,222.22222222222223,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,885.0,375.0,0.0,,0.0
الزاهر,24.65,46.76,2022,1,20221,قطعة أرض-سكنى,41,منطقة الرياض,الرياض,691.245266,0,0,1,0,2066.1030390379915,7.633903407998097,0,3,4,5106.430122580959,706.0302005189136,6.561073381418359,0,0,758.6238054325306,6.63282331787904,1,0,5,2,0,0,0,1,0,0,0,4,0,1602.9910756023692,2674.841916074233,2015.427058962901,242.1205556994996,2551.606896081199,4331.851951025979,1940.8786536480352,3734.902460148493,3409.5644382007445,2675.914948520878,2749.1422555874333,2674.841916074233,4757.871981270827,4436.128666394277,1864.518862354766,4758.170712817624,2151.578922814164,2639.296592963557,3141.984787515178,3370.3969148597894,7.38025022457206,7.892019344792464,7.609082441560462,5.493557434306401,7.844870428135946,8.373981253380036,7.571411161650806,8.225744690910613,8.134633080978956,7.892420271824333,7.919407918627224,7.892019344792464,8.467765940416955,8.39776274946968,7.531294503762476,8.467828712051102,7.674421901280897,7.878646535649572,8.05292819666978,8.123082452254073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.540708116515074,1.922444179988311,86.28585634796939,19.203173929698696,4326.233041262643,73.10174001899199,91.34,10.5,0.0204446430566416,44.67,7195.681772727273,0.0889078829942626,518.4443444999999,12.0,-0.8214021165176566,9.185265964210528,4149.764459,6.176123316223446,6.176123316223447,7.864549679588488,6.2469004927222365,7.864549679588488,2022,1,1.0,6.123233995736766e-17,3.737669618283368,3.5154350348686045,4.0,7866.665,5096.4225,10554.485,5458.062500000001,12.597158459917468,323.0,5.0,2.0,222.22222222222223,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,885.0,375.0,0.0,,0.0
الزهرة,24.57798119416667,46.64492352,2023,3,20233,قطعة أرض-سكنى,22,منطقة الرياض,الرياض,2340.37267,0,0,1,0,2506.170147697042,7.826909964900783,0,3,1,9695.31970928688,377.4035577745738,5.935961239286202,8,0,615.598861111112,6.424218668403818,2,0,3,0,12,3,0,0,0,0,0,3,0,359.1755044586206,1410.7384039240708,834.136406145956,1264.905567998612,157.73766932167862,1861.7087376863444,1521.803213498584,1323.363982102722,1346.609061940389,5323.971102169651,10209.892712575334,1670.6503011870489,10724.6355859964,740.3257148124621,1253.43814567889,6070.8141792758415,2381.984291142316,10007.377682314316,2980.45417851879,1367.6161547092677,5.886591425039658,7.252577134546533,6.727595072162797,7.143543009083707,5.067252961191825,7.529787017899455,7.328308134762606,7.188687609669579,7.206087236012897,8.5801625637403,9.231210342456498,7.421566621761988,9.280392004137855,6.608440089867806,7.13444305863545,8.711412715721128,7.776108885025951,9.211177789475684,8.000166439844959,7.221555402269621,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.40284865413932,1.9368143844270995,88.31864468228297,17.263145776717927,11271.252739273088,76.60870429554767,-0.9,-2.2,-2.8,-1.75,7195.681772727273,0.0889078829942626,2438.102748,47.0,-0.1601027282393563,42.771004580157616,4149.764459,7.722959008485737,7.238260338918192,8.340755936632707,8.118969542038663,8.38350885139309,2023,3,-1.0,-1.8369701987210294e-16,3.1354942159291497,13.618675233950931,14.0,4426.424999999999,4329.69,4454.66,124.97000000000024,1.4912443075812154,390.0,5.5,12.0,107.5,140.0,606.0,394.0,3.0,0.0,5.0,5032.0,3400.0,4000.0,138.1,606.0,512.5,0.0,,0.0
الزهرة,24.57798119416667,46.64492352,2022,4,20224,قطعة أرض-سكنى,24,منطقة الرياض,الرياض,1710.550742,0,0,1,0,2506.170147697042,7.826909964900783,0,3,1,9695.31970928688,377.4035577745738,5.935961239286202,8,0,615.598861111112,6.424218668403818,2,0,3,0,12,3,0,0,0,0,0,3,0,359.1755044586206,1410.7384039240708,834.136406145956,1264.905567998612,157.73766932167862,1861.7087376863444,1521.803213498584,1323.363982102722,1346.609061940389,5323.971102169651,10209.892712575334,1670.6503011870489,10724.6355859964,740.3257148124621,1253.43814567889,6070.8141792758415,2381.984291142316,10007.377682314316,2980.45417851879,1367.6161547092677,5.886591425039658,7.252577134546533,6.727595072162797,7.143543009083707,5.067252961191825,7.529787017899455,7.328308134762606,7.188687609669579,7.206087236012897,8.5801625637403,9.231210342456498,7.421566621761988,9.280392004137855,6.608440089867806,7.13444305863545,8.711412715721128,7.776108885025951,9.211177789475684,8.000166439844959,7.221555402269621,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.40284865413932,1.9368143844270995,88.31864468228297,17.263145776717927,11271.252739273088,76.60870429554767,98.18,12.4,30.670967741935485,9.121649484536084,7195.681772727273,0.0889078829942626,2438.102748,47.0,-0.1601027282393563,42.771004580157616,4149.764459,7.722959008485737,7.238260338918192,8.340755936632707,8.118969542038663,8.38350885139309,2022,4,-2.4492935982947064e-16,1.0,3.218875824868201,13.618675233950931,14.0,4426.424999999999,4329.69,4454.66,124.97000000000024,1.4912443075812154,390.0,5.5,12.0,107.5,140.0,606.0,394.0,3.0,0.0,5.0,5032.0,3400.0,4000.0,138.1,606.0,512.5,0.0,,0.0
الزهرة,24.57798119416667,46.64492352,2022,1,20221,قطعة أرض-سكنى,31,منطقة الرياض,الرياض,1576.479768,0,0,1,0,2506.170147697042,7.826909964900783,0,3,1,9695.31970928688,377.4035577745738,5.935961239286202,8,0,615.598861111112,6.424218668403818,2,0,3,0,12,3,0,0,0,0,0,3,0,359.1755044586206,1410.7384039240708,834.136406145956,1264.905567998612,157.73766932167862,1861.7087376863444,1521.803213498584,1323.363982102722,1346.609061940389,5323.971102169651,10209.892712575334,1670.6503011870489,10724.6355859964,740.3257148124621,1253.43814567889,6070.8141792758415,2381.984291142316,10007.377682314316,2980.45417851879,1367.6161547092677,5.886591425039658,7.252577134546533,6.727595072162797,7.143543009083707,5.067252961191825,7.529787017899455,7.328308134762606,7.188687609669579,7.206087236012897,8.5801625637403,9.231210342456498,7.421566621761988,9.280392004137855,6.608440089867806,7.13444305863545,8.711412715721128,7.776108885025951,9.211177789475684,8.000166439844959,7.221555402269621,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.40284865413932,1.9368143844270995,88.31864468228297,17.263145776717927,11271.252739273088,76.60870429554767,91.34,10.5,0.0204446430566416,44.67,7195.681772727273,0.0889078829942626,2438.102748,47.0,-0.1601027282393563,42.771004580157616,4149.764459,7.722959008485737,7.238260338918192,8.340755936632707,8.118969542038663,8.38350885139309,2022,1,1.0,6.123233995736766e-17,3.4657359027997265,13.618675233950931,14.0,4426.424999999999,4329.69,4454.66,124.97000000000024,1.4912443075812154,390.0,5.5,12.0,107.5,140.0,606.0,394.0,3.0,0.0,5.0,5032.0,3400.0,4000.0,138.1,606.0,512.5,0.0,,0.0
الديرة,24.6338551125,46.713504924999995,2021,3,20213,قطعة أرض-سكنى,6,منطقة الرياض,الرياض,4245.73246,0,0,1,0,491.488461470078,6.199471031850541,5,1,4,491.488461470078,175.42021157894476,5.172868715121052,13,0,194.6455008594658,5.276304352529328,18,4,12,15,4,2,0,5,1,0,4,1,1,454.529497931978,266.50713047762093,615.0407767448309,365.87680266026973,553.4744910565694,3486.614605300878,684.9551045988043,4103.462065900754,347.0600993821646,1641.3384166493463,3460.779302742562,357.21067376855757,951.09417246499,5021.54060347363,380.9132891805814,3242.7054416494807,623.1911410696904,3292.403886842415,1056.7351338773603,929.1346330605356,6.121460474058705,5.589146221971903,6.423313157356996,5.905026104124687,6.318020802227394,8.156973287324705,6.530812180393008,8.319829969670026,5.85237516423769,7.403876369050288,8.14953798521845,5.881121287531498,6.858663950555542,8.521691180971718,5.945193591166195,8.084471610141462,6.436456637281128,8.09967692497462,6.963885235024796,6.835329342401368,1,3,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,20.56209257309167,1.8954133494847227,82.46211416332896,22.852431140950603,1823.4241742331667,66.50502406094756,86.25,2.2,0.067714780886358,17.351063829787233,6608.163909090909,0.0934250364776847,1795.731078,3.0,-0.381392094953662,-11.672070376623374,1264.7935505,7.482434650426479,8.353905133273667,7.046699409002885,7.864549679588488,7.864549679588488,2021,3,-1.0,-1.8369701987210294e-16,1.9459101490553132,60.0228898076877,,,,,,,323.0,5.0,2.0,222.22222222222223,106.0,173.0,345.0,3.0,0.0,4.5,2830.0,2027.0,6861.25,130.1975,599.95,375.0,0.0,,0.0
السليمانية,24.697606000909097,46.701951201818176,2023,3,20233,قطعة أرض-سكنى,16,منطقة الرياض,الرياض,4264.713327,0,0,1,0,1466.2851192435276,7.291169114570996,0,5,4,1842.086158260398,334.65774679741884,5.816092030104773,4,0,172.14890898894052,5.15415196986953,5,1,16,13,44,10,0,3,2,2,3,1,0,472.6641943377293,5.482100901768229,791.3613305632083,1095.852499088119,367.0046929912903,1755.8252532526938,182.74331375776796,3217.454423570324,321.07272716751754,2152.3895816838303,3788.2636477044975,5.482100901768229,3285.0637148348287,1206.6846052941623,217.59753117131888,106.82030615017824,789.6576285627069,1507.8319929317404,2172.2973711143763,1048.1391454092864,6.160498619860962,1.869044671054267,6.67501751323383,7.000199992791965,5.90809569078134,7.471263625786519,5.21353974971807,8.076656530625069,5.774777380810393,7.674798429292375,8.239926990995455,1.869044671054267,8.097445688194636,7.09646025607262,5.387232281860359,4.680466009475792,6.672865040392654,7.3190911158774385,7.6840008190824225,6.9557252453663425,1,1,0,0,1,0,1,0,1,0,0,2,0,0,6,5,0,0,0,0,17.914127250278884,2.456102543580255,100.95732011957035,18.12798257557798,1393.0881150489108,67.9675015423428,-0.9,-2.2,-2.8,-1.75,7195.681772727273,0.0889078829942626,4397.868992,48.0,0.5150133319736252,53.7523598348028,5062.419786500001,8.29461891623235,7.941162402894665,8.57743113369966,8.627720611320747,7.864549679588488,2023,3,-1.0,-1.8369701987210294e-16,2.833213344056216,17.050540410344023,,,,,,,300.0,4.0,10.0,306.25,162.0,425.0,450.0,3.0,0.0,5.0,10635.0,8005.0,9336.0,130.1975,500.0,400.0,0.0,,0.0
السليمانية,24.697606000909097,46.701951201818176,2022,4,20224,قطعة أرض-سكنى,39,منطقة الرياض,الرياض,4049.964487,0,0,1,0,1466.2851192435276,7.291169114570996,0,5,4,1842.086158260398,334.65774679741884,5.816092030104773,4,0,172.14890898894052,5.15415196986953,5,1,16,13,44,10,0,3,2,2,3,1,0,472.6641943377293,5.482100901768229,791.3613305632083,1095.852499088119,367.0046929912903,1755.8252532526938,182.74331375776796,3217.454423570324,321.07272716751754,2152.3895816838303,3788.2636477044975,5.482100901768229,3285.0637148348287,1206.6846052941623,217.59753117131888,106.82030615017824,789.6576285627069,1507.8319929317404,2172.2973711143763,1048.1391454092864,6.160498619860962,1.869044671054267,6.67501751323383,7.000199992791965,5.90809569078134,7.471263625786519,5.21353974971807,8.076656530625069,5.774777380810393,7.674798429292375,8.239926990995455,1.869044671054267,8.097445688194636,7.09646025607262,5.387232281860359,4.680466009475792,6.672865040392654,7.3190911158774385,7.6840008190824225,6.9557252453663425,1,1,0,0,1,0,1,0,1,0,0,2,0,0,6,5,0,0,0,0,17.914127250278884,2.456102543580255,100.95732011957035,18.12798257557798,1393.0881150489108,67.9675015423428,98.18,12.4,30.670967741935485,9.121649484536084,7195.681772727273,0.0889078829942626,4397.868992,48.0,0.5150133319736252,53.7523598348028,5062.419786500001,8.29461891623235,7.941162402894665,8.57743113369966,8.627720611320747,7.864549679588488,2022,4,-2.4492935982947064e-16,1.0,3.688879454113936,17.050540410344023,,,,,,,300.0,4.0,10.0,306.25,162.0,425.0,450.0,3.0,0.0,5.0,10635.0,8005.0,9336.0,130.1975,500.0,400.0,0.0,,0.0
السليمانية,24.697606000909097,46.701951201818176,2022,1,20221,قطعة أرض-سكنى,43,منطقة الرياض,الرياض,3443.658346,0,0,1,0,1466.2851192435276,7.291169114570996,0,5,4,1842.086158260398,334.65774679741884,5.816092030104773,4,0,172.14890898894052,5.15415196986953,5,1,16,13,44,10,0,3,2,2,3,1,0,472.6641943377293,5.482100901768229,791.3613305632083,1095.852499088119,367.0046929912903,1755.8252532526938,182.74331375776796,3217.454423570324,321.07272716751754,2152.3895816838303,3788.2636477044975,5.482100901768229,3285.0637148348287,1206.6846052941623,217.59753117131888,106.82030615017824,789.6576285627069,1507.8319929317404,2172.2973711143763,1048.1391454092864,6.160498619860962,1.869044671054267,6.67501751323383,7.000199992791965,5.90809569078134,7.471263625786519,5.21353974971807,8.076656530625069,5.774777380810393,7.674798429292375,8.239926990995455,1.869044671054267,8.097445688194636,7.09646025607262,5.387232281860359,4.680466009475792,6.672865040392654,7.3190911158774385,7.6840008190824225,6.9557252453663425,1,1,0,0,1,0,1,0,1,0,0,2,0,0,6,5,0,0,0,0,17.914127250278884,2.456102543580255,100.95732011957035,18.12798257557798,1393.0881150489108,67.9675015423428,91.34,10.5,0.0204446430566416,44.67,7195.681772727273,0.0889078829942626,4397.868992,48.0,0.5150133319736252,53.7523598348028,5062.419786500001,8.29461891623235,7.941162402894665,8.57743113369966,8.627720611320747,7.864549679588488,2022,1,1.0,6.123233995736766e-17,3.784189633918261,17.050540410344023,,,,,,,300.0,4.0,10.0,306.25,162.0,425.0,450.0,3.0,0.0,5.0,10635.0,8005.0,9336.0,130.1975,500.0,400.0,0.0,,0.0
